# logmstar_GL_min[m]    logmstar_GL_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 1.298241530590361534e-13 2.024852865955266423e-03 9.253416120584780427e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 2.290622373441387703e-13 1.196501336007348018e-03 4.158239508078510026e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 4.041582967480835065e-13 4.877282548893073499e-04 1.290167452932668851e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 7.130984605939525963e-13 3.506150130980354904e-04 7.037637276939924568e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 1.258193679538452461e-12 1.979245108704354844e-04 3.023335794966355806e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 2.219961790286235902e-12 1.297627494582566669e-04 1.502281156762044810e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 3.916909161504292686e-12 -7.336839131934826943e-05 -6.460253923588030222e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 1.382201932178117638e-15 5.415997945860717065e-05 1.427203667587971818e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 2.438762430455725505e-15 9.643647043974175087e-05 2.046021438960445114e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 4.302961856542886968e-15 2.705989914689463176e-04 4.523942144020531159e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 7.592162527861749358e-15 4.744191561573932354e-04 6.204703152730358523e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 1.339564090297987229e-14 7.959108544853329015e-04 8.074981849078786619e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 2.363532057474613662e-14 1.623623954698972258e-03 1.271202218174021480e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 4.170225095738051496e-14 3.416215166416769044e-03 2.052241048913859556e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 7.357961274155570078e-14 4.448136797839731017e-03 2.043514569784169593e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 1.298241530590361534e-13 3.595518388355724120e-03 1.260959113037254768e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 2.290622373441387703e-13 2.429609865073061037e-03 6.479831665788829582e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 4.041582967480835065e-13 1.644181153897656322e-03 3.337710776491505452e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 7.130984605939525963e-13 6.629179333039984931e-04 1.021144042014862597e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 1.258193679538452461e-12 5.911383304542917557e-05 6.929578123109986438e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 2.219961790286235902e-12 -1.057443748393133116e-04 -9.394838610530635299e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 3.916909161504292686e-12 -7.352168333165545028e-05 -4.968060805857855083e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 1.382201932178117638e-15 1.734225585155987269e-05 3.490579493305690189e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 2.438762430455725505e-15 5.818064276140626277e-05 9.428266933926458338e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 4.302961856542886968e-15 2.014716550189351381e-04 2.572700934520171998e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 7.592162527861749358e-15 2.648171469660877734e-04 2.645387980849305334e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 1.339564090297987229e-14 4.646409706933051376e-04 3.600635101039562167e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 2.363532057474613662e-14 9.786851514326337653e-04 5.852705516522577894e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 4.170225095738051496e-14 1.938016022192037792e-03 8.892523029680611535e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 7.357961274155570078e-14 3.996993207275818805e-03 1.402547231704013610e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 1.298241530590361534e-13 5.640079801147529492e-03 1.510807809400823744e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 2.290622373441387703e-13 4.645144517577357197e-03 9.462608960141784611e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 4.041582967480835065e-13 3.121377146280166631e-03 4.839826164476406650e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 7.130984605939525963e-13 1.959476887982284418e-03 2.305429611589610017e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 1.258193679538452461e-12 1.439988824213294955e-03 1.289321657637620966e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 2.219961790286235902e-12 1.140592714001563987e-03 7.740109855891583526e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 3.916909161504292686e-12 6.142562869870906491e-04 3.170337900905582300e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 1.382201932178117638e-15 9.873528424443926769e-06 1.512569310263011150e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 2.438762430455725505e-15 1.712868201059635669e-05 2.112653442155727431e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 4.302961856542886968e-15 1.334503326790690983e-04 1.297017903124089537e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 7.592162527861749358e-15 1.771973611497564807e-04 1.347260209980527187e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 1.339564090297987229e-14 2.763548376717723642e-04 1.629970108819250385e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 2.363532057474613662e-14 5.638427644289853349e-04 2.566389944632734964e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 4.170225095738051496e-14 1.011909367204936669e-03 3.533948460201374268e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 7.357961274155570078e-14 2.340395777316411213e-03 6.250638042156466886e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 1.298241530590361534e-13 4.894362266383919455e-03 9.978632844587257203e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 2.290622373441387703e-13 6.980370945721493803e-03 1.082283718797584504e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 4.041582967480835065e-13 5.834380135673894983e-03 6.885400369124928394e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 7.130984605939525963e-13 3.349562060440821123e-03 2.999512735952367809e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 1.258193679538452461e-12 1.930657896542059895e-03 1.315704747586468430e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 2.219961790286235902e-12 1.366036119957710158e-03 7.055530512129204457e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 3.916909161504292686e-12 7.540206743397900565e-04 2.962034796480290141e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 1.382201932178117638e-15 3.218581564967863065e-06 3.742717798834784162e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 2.438762430455725505e-15 8.892894845489333321e-07 8.325822180681056382e-06 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 4.302961856542886968e-15 9.394096288857852080e-05 6.930442694590086819e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 7.592162527861749358e-15 9.832510056825826143e-05 5.674639701868529860e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 1.339564090297987229e-14 1.412032261085195857e-04 6.321743161833518485e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 2.363532057474613662e-14 3.837516003409035550e-04 1.325850303514689238e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 4.170225095738051496e-14 4.469204874212140237e-04 1.184754913183431102e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 7.357961274155570078e-14 1.608888589172308755e-03 3.261674932626009403e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 1.298241530590361534e-13 2.937085067325382551e-03 4.545389629001351378e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 2.290622373441387703e-13 6.087697133759267104e-03 7.164655623138950838e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 4.041582967480835065e-13 8.315232230385584400e-03 7.448837822759491432e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 7.130984605939525963e-13 6.577364474053791488e-03 4.470892722155224257e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 1.258193679538452461e-12 4.105992554226739304e-03 2.123982494619188009e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 2.219961790286235902e-12 2.893998541358442939e-03 1.134607000446383532e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 3.916909161504292686e-12 7.209072081341404712e-04 2.149640964402729738e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 1.382201932178117638e-15 1.372223436274817194e-05 1.210155955352571009e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 2.438762430455725505e-15 2.353359123812699233e-05 1.670960281423709078e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 4.302961856542886968e-15 1.147007379921014263e-04 6.417503712601100706e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 7.592162527861749358e-15 2.148199896625390338e-06 9.402482443962204996e-06 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 1.339564090297987229e-14 7.904311361412719229e-06 2.683800407226640192e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 2.363532057474613662e-14 8.433108030191564612e-05 2.209662286785271895e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 4.170225095738051496e-14 9.985133220680158107e-05 2.007456138950465356e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 7.357961274155570078e-14 9.164910372040248722e-04 1.409083967151410818e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 1.298241530590361534e-13 1.535252817874015012e-03 1.801890690686122013e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 2.290622373441387703e-13 3.152235032753838897e-03 2.813551187160591351e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 4.041582967480835065e-13 7.462981413330850924e-03 5.070145736959629466e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 7.130984605939525963e-13 1.137161499132756555e-02 5.862170359436266222e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 1.258193679538452461e-12 9.174934852360219772e-03 3.599396679438190538e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 2.219961790286235902e-12 4.835956170392708385e-03 1.437882684800178505e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.298241530590361534e-13 3.916909161504292686e-12 3.286869541791110228e-03 7.432980193375544366e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 1.382201932178117638e-15 -2.114454615692993279e-05 -1.414853745702965781e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 2.438762430455725505e-15 1.234242847175142773e-05 6.649289028094365172e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 4.302961856542886968e-15 4.034034483044351326e-05 1.712522134958294878e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 7.592162527861749358e-15 -1.731304538431470617e-05 -5.749604586518082078e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 1.339564090297987229e-14 1.203501087522030282e-04 3.100482847670024016e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 2.363532057474613662e-14 1.721409932404926893e-04 3.422308966375431382e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 4.170225095738051496e-14 4.671677420163212113e-04 7.126260921181189634e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 7.357961274155570078e-14 7.652829644012644093e-04 8.927448798400760156e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 1.298241530590361534e-13 9.659714513583407157e-04 8.602199307123232488e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 2.290622373441387703e-13 1.144372504407199223e-03 7.749975238526594186e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 4.041582967480835065e-13 4.265012066996899665e-03 2.198492650586662475e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 7.130984605939525963e-13 1.041296556048637405e-02 4.072934171162139426e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 1.258193679538452461e-12 1.409370049336292237e-02 4.195159056766354158e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 2.219961790286235902e-12 1.010847655985745892e-02 2.280465346356256359e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.290622373441387703e-13 3.916909161504292686e-12 6.794824693915752639e-03 1.165884251467921850e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 1.382201932178117638e-15 6.100862485135438360e-05 3.096268869615828134e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 2.438762430455725505e-15 -4.072207580545646302e-05 -1.663944166376808914e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 4.302961856542886968e-15 3.958243290345543467e-06 1.274480869784088606e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 7.592162527861749358e-15 5.369516962254281152e-05 1.352489738780893950e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 1.339564090297987229e-14 1.302038462175509877e-04 2.544139430212942910e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 2.363532057474613662e-14 5.456326935467823650e-06 8.227531330562653006e-06 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 4.170225095738051496e-14 8.122701589234657506e-05 9.397744215659518973e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 7.357961274155570078e-14 2.545801938755971276e-04 2.252496809584901550e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 1.298241530590361534e-13 9.187637725062747273e-04 6.205593464232972943e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 2.290622373441387703e-13 6.733746993610210474e-04 3.458788006767733476e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 4.041582967480835065e-13 1.935922430346426974e-03 7.568798702620354105e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 7.130984605939525963e-13 5.700010533107160993e-03 1.690997114132998047e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 1.258193679538452461e-12 1.323139872808366292e-02 2.987193804920326538e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 2.219961790286235902e-12 1.897812815354897945e-02 3.247322286627678158e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.041582967480835065e-13 3.916909161504292686e-12 1.374260867863781772e-02 1.788465673522521325e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 1.382201932178117638e-15 -8.424496184602968139e-06 -3.227099409318918939e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 2.438762430455725505e-15 7.286074140930634806e-05 2.247105192060287651e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 4.302961856542886968e-15 -6.711284940985160917e-05 -1.631013254555671414e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 7.592162527861749358e-15 -7.688959440507542808e-05 -1.461797806190158228e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 1.339564090297987229e-14 -2.293848870955534117e-04 -3.383006811949813191e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 2.363532057474613662e-14 1.195076026825694113e-04 1.360146443209640983e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 4.170225095738051496e-14 5.767266976703377821e-05 5.036329705194043086e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 7.357961274155570078e-14 4.432803379370686800e-04 2.960322427928815036e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 1.298241530590361534e-13 1.153306023138850691e-04 5.879562271757812720e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 2.290622373441387703e-13 3.782847032704353754e-04 1.466583874133980242e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 4.041582967480835065e-13 2.213040874319213431e-04 6.530544816346789698e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 7.130984605939525963e-13 3.727884244017876103e-03 8.347388030386901402e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 1.258193679538452461e-12 6.222980604082270668e-03 1.060417938393469397e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 2.219961790286235902e-12 1.954627694756502429e-02 2.524393432757005354e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.130984605939525963e-13 3.916909161504292686e-12 2.539496156560399134e-02 2.494479644727863078e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 1.382201932178117638e-15 -6.409016578483519189e-05 -1.851066406359887966e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 2.438762430455725505e-15 5.559941767748368508e-05 1.292892030133153210e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 4.302961856542886968e-15 1.212087878492841797e-04 2.220997750613484779e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 7.592162527861749358e-15 6.675922082592303372e-05 9.569586959982807049e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 1.339564090297987229e-14 -4.971809119788784490e-05 -5.528594227427445918e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 2.363532057474613662e-14 2.118873307738821608e-05 1.818265606695200243e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 4.170225095738051496e-14 -6.781604361854825071e-04 -4.465177680969583318e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 7.357961274155570078e-14 4.066973517436493161e-04 2.047830891168551926e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 1.298241530590361534e-13 1.753746432840133293e-04 6.741079256255010132e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 2.290622373441387703e-13 9.689173749730546886e-04 2.832285751448830602e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 4.041582967480835065e-13 2.185918268028279928e-03 4.863580367452578724e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 7.130984605939525963e-13 9.158144508985834823e-04 1.546172248987804124e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 1.258193679538452461e-12 4.637348332552837168e-03 5.958137694616217478e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 2.219961790286235902e-12 7.644651694708961068e-03 7.444111936239454887e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.258193679538452461e-12 3.916909161504292686e-12 2.273379090167695210e-02 1.683706792573987652e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 1.382201932178117638e-15 1.758981350109103855e-05 3.800255348457180017e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 2.438762430455725505e-15 -2.421226557534715941e-05 -4.211612287543899845e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 4.302961856542886968e-15 -1.057280805831817304e-04 -1.449189899678861879e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 7.592162527861749358e-15 2.428619247580322534e-04 2.604127876514851720e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 1.339564090297987229e-14 -3.406135474650645199e-04 -2.833238448041419362e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 2.363532057474613662e-14 -1.298094123124395787e-04 -8.332579339707481064e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 4.170225095738051496e-14 -3.974481586268682802e-06 -1.957526837618307099e-06 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 7.357961274155570078e-14 9.181192459707974507e-04 3.458141635500511127e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 1.298241530590361534e-13 -7.289996303280497697e-04 -2.096094606952348413e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 2.290622373441387703e-13 9.532450306469985278e-05 2.084374797787779960e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 4.041582967480835065e-13 1.280065847471326774e-03 2.130470022460081297e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 7.130984605939525963e-13 3.866621987312448584e-03 4.883183429359660380e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 1.258193679538452461e-12 5.866906647033931499e-03 5.638595423114189670e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 2.219961790286235902e-12 1.036327095472080149e-02 7.548714238443984380e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.219961790286235902e-12 3.916909161504292686e-12 1.265485408416413930e-02 7.010882436739887492e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 3.916909161504292686e-12 1.382201932178117638e-15 9.035729938738081511e-05 1.447721929460090665e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 3.916909161504292686e-12 2.438762430455725505e-15 3.046433803285480643e-04 3.929841798249881558e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 3.916909161504292686e-12 4.302961856542886968e-15 2.122654268321932892e-05 2.157667800470870639e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 3.916909161504292686e-12 7.592162527861749358e-15 1.854356865505566831e-04 1.474573949467275383e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 3.916909161504292686e-12 1.339564090297987229e-14 -1.477689664954428976e-05 -9.115380705167896116e-06 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 3.916909161504292686e-12 2.363532057474613662e-14 -3.226957981879947164e-04 -1.536161763724049631e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 3.916909161504292686e-12 4.170225095738051496e-14 9.927378390158673606e-06 3.626036555213047242e-06 9.708287439144076547e-01
