  600205
       0.00      0.00
       0.19     13.47
       0.40     71.84
       0.63     80.06
       0.88     96.70
       1.15    107.90
       1.46    115.05
       1.79    120.97
       2.16    126.40
       2.57    129.50
       3.01    134.53
       3.50    146.54
       4.04    150.14
