  609753
       0.00      0.00
       0.10      9.01
       0.20     55.69
       0.32     65.68
       0.44     83.00
       0.58     99.48
       0.74    116.55
       0.91    129.64
       1.09    137.38
       1.30    139.45
       1.52    141.58
       1.77    143.90
       2.04    142.94
       2.34    140.20
       2.67    140.62
       3.03    140.59
       3.43    139.19
       3.87    137.41
       4.35    136.58
       4.89    138.02
       5.47    139.33
