  611914
       0.00      0.00
       0.11      4.47
       0.23    208.48
       0.37    224.43
       0.52    230.46
       0.68    240.25
       0.86    249.84
       1.06    253.17
       1.28    253.07
       1.52    255.15
       1.78    259.80
       2.07    263.06
       2.39    263.84
       2.74    261.70
       3.13    252.44
       3.55    250.45
       4.02    256.48
       4.53    261.10
       5.10    268.02
       5.72    274.92
       6.40    265.38
