  612632
       0.00      0.00
       0.13      0.06
       0.27     43.44
       0.42     55.04
       0.59     61.46
       0.78     64.46
       0.99     52.06
       1.21     44.30
       1.46     53.69
       1.74     66.82
       2.04     58.32
       2.37     53.16
       2.74     58.93
       3.14     60.56
       3.58     56.06
       4.07     50.08
