 606702
       0.00      0.00
       0.33     27.61
       0.70    127.39
       1.11    141.80
       1.55    161.49
       2.04    170.76
       2.58    173.41
       3.18    171.84
       3.83    170.46
       4.55    171.62
       5.33    172.49
       6.20    175.22
       7.16    177.94
       8.21    184.32
       9.36    187.47
      10.63    185.73
      12.03    175.54
      13.57    172.24
      15.26    169.47
