   603273
       0.00      0.00
       0.09     11.97
       0.19     15.74
       0.30     21.28
       0.42     26.97
       0.56     30.82
       0.70     34.94
       0.86     42.59
       1.04     45.76
       1.23     52.53
       1.45     55.52
       1.68     58.56
       1.94     63.64
       2.23     69.94
       2.54     74.57
       2.89     74.42
       3.27     77.57
       3.69     81.18
