Ho II         148.7   3.7935E+00
Ho II         146.1   3.7868E+00
Ho II         143.6   3.8119E+00
Ho II         141.0   3.7298E+00
Ho II         138.4   3.6283E+00
Ho II         135.8   3.3653E+00
Ho II         133.3   2.9907E+00
Ho II         130.7   2.5258E+00
Ho II         128.1   1.9644E+00
Ho II         125.5   1.4085E+00
Ho II         122.9   9.0891E-01
Ho II         120.4   6.1004E-01
Ho II         117.8   3.5865E-01
Ho II         115.2   2.1545E-01
Ho II         112.6   1.2212E-01
Ho II         110.0   0.
Ho II         107.4   0.
Ho II         104.9   0.
Ho II         102.3   0.
IC 2574       146.3   0.
IC 2574       143.7   0.
IC 2574       141.1   0.
IC 2574       138.6   0.
IC 2574       136.0   0.
IC 2574       133.4   1.0897E-02
IC 2574       130.8   2.1664E-02
IC 2574       128.2   4.7735E-02
IC 2574       125.7   8.1727E-02
IC 2574       123.1   1.3350E-01
IC 2574       120.5   2.2314E-01
IC 2574       117.9   3.5305E-01
IC 2574       115.3   5.4514E-01
IC 2574       112.8   7.8535E-01
IC 2574       110.2   1.0559E+00
IC 2574       107.6   1.3696E+00
IC 2574       105.0   1.7131E+00
IC 2574       102.4   2.0696E+00
IC 2574        99.9   2.3917E+00
IC 2574        97.3   2.6936E+00
IC 2574        94.7   2.9124E+00
IC 2574        92.1   3.0872E+00
IC 2574        89.6   3.2066E+00
IC 2574        87.0   3.2963E+00
IC 2574        84.4   3.3409E+00
IC 2574        81.8   3.2835E+00
IC 2574        79.2   3.2488E+00
IC 2574        76.7   3.2295E+00
IC 2574        74.1   3.1937E+00
IC 2574        71.5   3.1566E+00
IC 2574        68.9   3.1288E+00
IC 2574        66.4   3.0977E+00
IC 2574        63.8   3.0993E+00
IC 2574        61.2   3.1272E+00
IC 2574        58.6   3.1727E+00
IC 2574        56.0   3.2695E+00
IC 2574        53.5   3.4339E+00
IC 2574        50.9   3.5511E+00
IC 2574        48.3   3.6037E+00
IC 2574        45.7   3.5568E+00
IC 2574        43.2   3.4833E+00
IC 2574        40.6   3.4819E+00
IC 2574        38.0   3.5088E+00
IC 2574        35.4   3.5714E+00
IC 2574        32.8   3.6248E+00
IC 2574        30.3   3.6936E+00
IC 2574        27.7   3.7322E+00
IC 2574        25.1   3.7612E+00
IC 2574        22.5   3.7788E+00
IC 2574        20.0   3.8163E+00
IC 2574        17.4   3.7890E+00
IC 2574        14.8   3.7434E+00
IC 2574        12.2   3.5875E+00
IC 2574         9.7   3.3238E+00
IC 2574         7.1   3.0405E+00
IC 2574         4.5   2.7736E+00
IC 2574         1.9   2.6595E+00
IC 2574        -0.7   2.3491E+00
IC 2574        -3.2   1.9700E+00
IC 2574        -5.8   1.6361E+00
IC 2574        -8.4   1.4228E+00
IC 2574       -11.0   1.1969E+00
IC 2574       -13.5   1.0081E+00
IC 2574       -16.1   8.1243E-01
IC 2574       -18.7   6.2252E-01
IC 2574       -21.3   4.4867E-01
IC 2574       -23.8   3.0467E-01
IC 2574       -26.4   2.0196E-01
IC 2574       -29.0   1.2445E-01
IC 2574       -31.6   7.0352E-02
IC 2574       -34.1   2.5805E-02
IC 2574       -36.7   7.5767E-03
IC 2574       -39.3   0.
IC 2574       -41.9   0.
IC 2574       -44.4   0.
IC 2574       -47.0   0.
IC 2574       -49.6   0.
IC 2574       -52.2   0.
IC 2574       -54.7   0.
IC 2574       -57.3   0.
IC 2574       -59.9   0.
IC 2574       -62.5   0.
IC 2574       -65.0   0.
M81 DwA       137.4   0.
M81 DwA       136.2   0.
M81 DwA       134.9   0.
M81 DwA       133.6   0.
M81 DwA       132.3   0.
M81 DwA       131.0   1.8695E-02
M81 DwA       129.8   3.1944E-02
M81 DwA       128.5   3.6497E-02
M81 DwA       127.2   5.0278E-02
M81 DwA       125.9   6.7686E-02
M81 DwA       124.6   7.5666E-02
M81 DwA       123.3   8.6746E-02
M81 DwA       122.0   9.7846E-02
M81 DwA       120.7   1.2292E-01
M81 DwA       119.4   1.4737E-01
M81 DwA       118.2   1.6915E-01
M81 DwA       116.9   1.7963E-01
M81 DwA       115.6   1.9399E-01
M81 DwA       114.3   1.9850E-01
M81 DwA       113.0   2.0516E-01
M81 DwA       111.7   1.8792E-01
M81 DwA       110.4   1.8253E-01
M81 DwA       109.1   1.6075E-01
M81 DwA       107.8   1.4912E-01
M81 DwA       106.6   1.3076E-01
M81 DwA       105.3   1.1982E-01
M81 DwA       104.0   1.0672E-01
M81 DwA       102.7   9.5291E-02
M81 DwA       101.4   7.8628E-02
M81 DwA       100.1   7.6585E-02
M81 DwA        98.8   6.8219E-02
M81 DwA        97.5   5.3789E-02
M81 DwA        96.2   3.7390E-02
M81 DwA        95.0   3.6268E-02
M81 DwA        93.7   2.3414E-02
M81 DwA        92.4   0.
M81 DwA        91.1   0.
M81 DwA        89.8   0.
M81 DwA        88.5   0.
M81 DwA        87.3   0.
M81 DwA        86.0   0.
M81 DwB       386.2   3.2740E-03
M81 DwB       383.6   5.6915E-03
M81 DwB       381.0   6.2619E-03
M81 DwB       378.4   1.6744E-02
M81 DwB       375.8   1.6780E-02
M81 DwB       373.2   2.1396E-02
M81 DwB       370.7   3.8622E-02
M81 DwB       368.1   4.8704E-02
M81 DwB       365.5   6.3030E-02
M81 DwB       362.9   6.8521E-02
M81 DwB       360.3   7.5965E-02
M81 DwB       357.7   8.5127E-02
M81 DwB       355.2   7.8410E-02
M81 DwB       352.6   8.1214E-02
M81 DwB       350.0   7.8607E-02
M81 DwB       347.4   7.7354E-02
M81 DwB       344.8   7.0569E-02
M81 DwB       342.3   7.5501E-02
M81 DwB       339.7   6.5972E-02
M81 DwB       337.1   7.6987E-02
M81 DwB       334.5   7.8851E-02
M81 DwB       331.9   7.0842E-02
M81 DwB       329.3   6.6228E-02
M81 DwB       326.8   5.1207E-02
M81 DwB       324.2   3.9911E-02
M81 DwB       321.6   3.0455E-02
M81 DwB       319.0   2.4699E-02
M81 DwB       316.4   1.3875E-02
M81 DwB       313.9   1.2642E-02
M81 DwB       311.3   8.5084E-03
M81 DwB       308.7   5.9313E-03
M81 DwB       306.1   0.
M81 DwB       303.5   0.
M81 DwB       301.0   0.
NGC 1569        7.9   0.
NGC 1569        5.3   0.
NGC 1569        2.7   0.
NGC 1569        0.2   0.
NGC 1569       -2.4   0.
NGC 1569       -5.0   0.
NGC 1569       -7.6   0.
NGC 1569      -10.1   0.
NGC 1569      -12.7   0.
NGC 1569      -15.3   0.
NGC 1569      -17.9   0.
NGC 1569      -20.5   0.
NGC 1569      -23.0   0.
NGC 1569      -25.6   3.6001E-01
NGC 1569      -28.2   3.0983E-01
NGC 1569      -30.8   3.3042E-01
NGC 1569      -33.3   3.9402E-01
NGC 1569      -35.9   4.0174E-01
NGC 1569      -38.5   4.1430E-01
NGC 1569      -41.1   4.0630E-01
NGC 1569      -43.6   4.3769E-01
NGC 1569      -46.2   4.5975E-01
NGC 1569      -48.8   4.1759E-01
NGC 1569      -51.4   4.2683E-01
NGC 1569      -53.9   5.1168E-01
NGC 1569      -56.5   6.3678E-01
NGC 1569      -59.1   7.1116E-01
NGC 1569      -61.7   7.4843E-01
NGC 1569      -64.2   8.8110E-01
NGC 1569      -66.8   9.4720E-01
NGC 1569      -69.4   9.9930E-01
NGC 1569      -72.0   9.9972E-01
NGC 1569      -74.6   1.0204E+00
NGC 1569      -77.1   9.9575E-01
NGC 1569      -79.7   1.0365E+00
NGC 1569      -82.3   1.0241E+00
NGC 1569      -84.9   1.0612E+00
NGC 1569      -87.4   1.0439E+00
NGC 1569      -90.0   1.0271E+00
NGC 1569      -92.6   1.0205E+00
NGC 1569      -95.1   9.7616E-01
NGC 1569      -97.7   9.3757E-01
NGC 1569     -100.3   9.1093E-01
NGC 1569     -102.9   8.7222E-01
NGC 1569     -105.4   8.4465E-01
NGC 1569     -108.0   8.0216E-01
NGC 1569     -110.6   7.8208E-01
NGC 1569     -113.2   8.7019E-01
NGC 1569     -115.7   7.3106E-01
NGC 1569     -118.3   6.6340E-01
NGC 1569     -120.9   6.1356E-01
NGC 1569     -123.5   5.6137E-01
NGC 1569     -126.0   5.2282E-01
NGC 1569     -128.6   4.6294E-01
NGC 1569     -131.2   4.1470E-01
NGC 1569     -133.8   3.8218E-01
NGC 1569     -136.3   3.5823E-01
NGC 1569     -138.9   2.8286E-01
NGC 1569     -141.5   2.9364E-01
NGC 1569     -144.1   2.3820E-01
NGC 1569     -146.6   2.2967E-01
NGC 1569     -149.2   1.7768E-01
NGC 1569     -151.8   1.4989E-01
NGC 1569     -154.4   1.4441E-01
NGC 1569     -156.9   1.0551E-01
NGC 1569     -159.5   9.0648E-02
NGC 1569     -162.1   6.7138E-02
NGC 1569     -164.7   6.4054E-02
NGC 1569     -167.2   5.3537E-02
NGC 1569     -169.8   0.
NGC 1569     -172.3   0.
NGC 1569     -174.9   0.
NGC 1569     -177.5   0.
NGC 1569     -180.1   0.
NGC 1569     -182.7   0.
NGC 2366      187.7   0.
NGC 2366      185.1   0.
NGC 2366      182.5   0.
NGC 2366      179.9   0.
NGC 2366      177.4   0.
NGC 2366      174.8   0.
NGC 2366      172.2   1.9468E-02
NGC 2366      169.6   4.2651E-02
NGC 2366      167.1   7.5214E-02
NGC 2366      164.5   1.4814E-01
NGC 2366      161.9   2.4889E-01
NGC 2366      159.3   3.9567E-01
NGC 2366      156.7   6.0985E-01
NGC 2366      154.2   8.8329E-01
NGC 2366      151.6   1.1655E+00
NGC 2366      149.0   1.3905E+00
NGC 2366      146.4   1.6141E+00
NGC 2366      143.8   1.7755E+00
NGC 2366      141.3   1.9690E+00
NGC 2366      138.7   2.1007E+00
NGC 2366      136.1   2.2400E+00
NGC 2366      133.5   2.3750E+00
NGC 2366      130.9   2.4634E+00
NGC 2366      128.4   2.5135E+00
NGC 2366      125.8   2.5180E+00
NGC 2366      123.2   2.4875E+00
NGC 2366      120.6   2.4691E+00
NGC 2366      118.0   2.4377E+00
NGC 2366      115.5   2.3965E+00
NGC 2366      112.9   2.3732E+00
NGC 2366      110.3   2.3135E+00
NGC 2366      107.7   2.3142E+00
NGC 2366      105.2   2.2920E+00
NGC 2366      102.6   2.2555E+00
NGC 2366      100.0   2.2793E+00
NGC 2366       97.4   2.3150E+00
NGC 2366       94.8   2.3244E+00
NGC 2366       92.3   2.3431E+00
NGC 2366       89.7   2.3741E+00
NGC 2366       87.1   2.3778E+00
NGC 2366       84.5   2.3537E+00
NGC 2366       82.0   2.2812E+00
NGC 2366       79.4   2.2216E+00
NGC 2366       76.8   2.1497E+00
NGC 2366       74.2   2.1152E+00
NGC 2366       71.6   2.1061E+00
NGC 2366       69.1   2.0829E+00
NGC 2366       66.5   2.0670E+00
NGC 2366       63.9   2.0577E+00
NGC 2366       61.3   2.0134E+00
NGC 2366       58.8   1.8553E+00
NGC 2366       56.2   1.6217E+00
NGC 2366       53.6   1.4135E+00
NGC 2366       51.0   1.2178E+00
NGC 2366       48.4   1.0009E+00
NGC 2366       45.9   7.4728E-01
NGC 2366       43.3   5.1907E-01
NGC 2366       40.7   3.1721E-01
NGC 2366       38.1   1.8416E-01
