!# Results of ROTMAS saved at 15-Oct-2007 (13:49:54)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 29.8505
!# Red. Chi-square (N=87,n=3) : 0.355363
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     1.015240   541.098022     0.000000     2.228660     1.000000 
!# Parameter error :     0.452638   480.751465     0.000000     0.283955     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    3.327    -4.506   140.709        -0     191.5     10.79   136.032   195.662         0         0   
    3.629    -4.679   144.525        -0     200.3     10.11   138.877    200.38         0         0   
    3.932     5.331   150.734        -0     206.7     9.159    141.34   206.703         0         0   
    4.234     10.29    155.52        -0     211.1     8.196   143.479   211.845         0         0   
    4.536      13.1   156.408        -0     213.5     7.037   145.359   213.926         0         0   
    4.839     14.54   156.583        -0     214.1     5.791   147.028   215.283         0         0   
    5.141     15.62   155.711        -0     213.5     5.235   148.511   215.744         0         0   
    5.444     17.96   154.484        -0     213.2     4.973   149.846   215.966         0         0   
    5.746     21.41   153.027        -0     214.2      4.63   151.045   216.079         0         0   
    6.049     24.57   151.095        -0     215.5     4.233   152.135    215.82         0         0   
    6.351      26.5   149.124        -0     215.3     3.944   153.123   215.376         0         0   
    6.653     27.59   145.972        -0       214     4.039   154.027   213.994         0         0   
    6.956     28.18   142.883        -0     212.5     4.023   154.859   212.582         0         0   
    7.258     28.25   139.741        -0       211     4.042   155.623   211.055         0         0   
    7.561     28.07   137.263        -0     207.7     4.575    156.33   209.924         0         0   
    7.863     27.54    134.92        -0     204.8     5.171   156.983   208.819         0         0   
    8.166     26.51   132.504        -0     200.8     5.637   157.592   207.594         0         0   
    8.468      25.1   130.315        -0       199     5.345   158.157    206.46         0         0   
     8.77     23.73   128.142        -0     200.7     4.837   158.685   205.339         0         0   
    9.073     22.36   126.415        -0     200.4     4.974    159.18   204.497         0         0   
    9.375     20.96   124.675        -0     200.6      4.97   159.643    203.64         0         0   
    9.678     19.19   123.698        -0     201.9      5.18    160.08   203.212         0         0   
     9.98     18.54   122.591        -0       204     8.209   160.489   202.803         0         0   
    10.28     21.54   120.376        -0     206.9     4.214   160.873   202.075         0         0   
    10.58     22.71   117.941        -0     206.1     3.779   161.236   201.054         0         0   
    10.89     22.82     115.8        -0     205.1     4.035    161.59   200.104         0         0   
    11.19        23   114.174        -0       204     4.352   161.915   199.452         0         0   
    11.49     23.46   112.369        -0     203.3     4.633   162.223   198.729         0         0   
    11.79     24.05   110.794        -0       203     4.881   162.516   198.154         0         0   
     12.1     24.66    109.15        -0     202.3      5.23   162.804   197.552         0         0   
     12.4     25.57    107.79        -0     201.6     5.488   163.069   197.139         0         0   
     12.7     26.48   106.458        -0     200.9     5.599   163.322   196.745         0         0   
       13     27.26   105.194        -0     200.3     5.866   163.563   196.372         0         0   
    13.31     28.15   103.867        -0       200     5.991   163.802   195.989         0         0   
    13.61     29.41   102.534        -0     199.9     6.164   164.022   195.657         0         0   
    13.91     31.12   101.336        -0     199.8     6.433   164.234   195.474         0         0   
    14.21     33.13   100.082        -0     199.8     6.782   164.436   195.329         0         0   
    14.52     34.93   98.9183        -0     199.8      6.79   164.637   195.219         0         0   
    14.82     36.09   97.8272        -0     199.8     6.622   164.823   195.037         0         0   
    15.12     37.01   96.8687        -0     199.7     6.316   165.003   194.882         0         0   
    15.42     37.73   95.9912        -0     199.8     6.081   165.175   194.732         0         0   
    15.73     38.08   94.9799        -0     199.5     6.031   165.346    194.45         0         0   
    16.03     38.63   94.1923        -0       199     5.987   165.506   194.311         0         0   
    16.33     39.03   93.3711        -0     198.5     5.983    165.66   194.125         0         0   
    16.63     38.92   92.5331        -0     197.2      5.93   165.808   193.828         0         0   
    16.94      38.5   91.6232        -0     195.6     5.538   165.956   193.438         0         0   
    17.24     38.11   90.7518        -0     194.2     5.178   166.094   193.069         0         0   
    17.54     37.98   89.9784        -0     192.9      4.92   166.227   192.796         0         0   
    17.84     37.99   89.1739        -0     191.9      4.62   166.357   192.535         0         0   
    18.15     38.12   88.4539        -0     191.2     4.715   166.485    192.34         0         0   
    18.45     38.42    87.697        -0     190.3     4.821   166.606   192.157         0         0   
    18.75     38.83   87.0368        -0     190.2     5.156   166.723   192.041         0         0   
    19.05     39.19   86.3307        -0     190.1     5.401   166.836   191.894         0         0   
    19.36     39.43   85.6365        -0     188.7     5.744    166.95   191.731         0         0   
    19.66     39.98   85.0116        -0     187.9     8.148   167.056   191.659         0         0   
    19.96     40.73   84.3548        -0     188.3     6.306    167.16   191.617         0         0   
    20.26     41.11   83.7758        -0     188.4     6.681    167.26   191.531         0         0   
    20.57      41.3   83.1245        -0     188.7     6.996    167.36   191.376         0         0   
    20.87     41.52   82.5781        -0     189.4     7.004   167.455    191.27         0         0   
    21.17     41.59   81.9759        -0     190.2     6.854   167.547   191.107         0         0   
    21.47     41.62   81.4007        -0     190.3     6.748   167.636   190.945         0         0   
    21.77     41.73   80.8726        -0     190.1     6.716   167.723   190.821         0         0   
    22.08     41.87   80.2919        -0     189.9     6.517    167.81   190.684         0         0   
    22.38     42.01   79.7996        -0     189.8     5.839   167.893    190.58         0         0   
    22.68     42.01   79.2539        -0     189.9     5.042   167.973   190.423         0         0   
    22.98      41.9   78.7835        -0     189.7     5.078   168.051   190.272         0         0   
    23.29     41.69    78.245        -0     189.8     5.028   168.129   190.073         0         0   
    23.59     41.43   77.7476        -0     189.5     5.292   168.204   189.878         0         0   
    23.89     41.18   77.2905        -0     189.1     5.703   168.276   189.701         0         0   
    24.19     40.89   76.8034        -0     187.3      8.65   168.346   189.503         0         0   
     24.5     40.65   76.3598        -0     187.2     5.933   168.417   189.335         0         0   
     24.8     40.57   75.8935        -0     187.1     6.004   168.484    189.19         0         0   
     25.1     40.46   75.4761        -0     186.8     8.107    168.55   189.057         0         0   
     25.4     40.21   75.0331        -0       186     8.472   168.614   188.885         0         0   
    25.71     39.99   74.5736        -0     184.6      5.72   168.678   188.714         0         0   
    26.01     39.93   74.1908        -0       185     5.514   168.739   188.604         0         0   
    26.31     39.84   73.7614        -0       185      5.88   168.799    188.47         0         0   
    26.61     39.59   73.4047        -0     185.1     5.367   168.857   188.331         0         0   
    26.92     39.25   72.9704        -0       186     5.071   168.916   188.143         0         0   
    27.22     39.09   72.5854        -0       187     4.519   168.972   188.011         0         0   
    27.52     38.91   72.2343        -0     187.1     4.201   169.026   187.887         0         0   
    27.82     38.61   71.8663        -0     187.9     4.888    169.08   187.732         0         0   
    28.13      38.3   71.5562        -0     185.4     5.578   169.134   187.599         0         0   
    28.43     38.07   71.2285        -0     186.6     5.446   169.185   187.474         0         0   
    28.73     37.77   70.9724        -0     188.6     5.325   169.235   187.361         0         0   
    29.03     37.47   70.7183        -0     185.8     6.396   169.284   187.249         0         0   
