!# Results of ROTMAS saved at 12-Oct-2007 (12:28:05)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 202.203
!# Red. Chi-square (N=96,n=2) : 2.151097
!# Parameter name  :           RC         RHO          MD          MG
!# Parameter value :    16.863800     3.377520     1.000000     1.000000 
!# Parameter error :     7.473137     0.529064     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
       10     30.38   69.4605         0       112     5.477   71.2635   104.049         0         0   
    10.14     30.34   69.5685         0     111.3     5.511   72.0947    104.68         0         0   
    10.27     30.88   69.7575         0     110.3     5.393   72.8616   105.492         0         0   
    10.41     32.44   70.2614         0       110     5.502   73.6822   106.855         0         0   
    10.54      33.4   70.3423         0     109.1     5.663   74.4392   107.726         0         0   
    10.67     34.06   70.4503         0     110.8     5.623   75.1916   108.522         0         0   
    10.81     35.01   70.4503         0       111     5.061   75.9965   109.382         0         0   
    10.94     36.07   70.2884         0     110.2     4.865    76.739   110.138         0         0   
    11.07     37.27   70.1983         0     109.6     5.288   77.4767   110.993         0         0   
    11.21     38.41   70.3872         0       111      5.15    78.266    112.05         0         0   
    11.34     39.02   70.4862         0     110.8      5.41    78.994   112.831         0         0   
    11.47     39.21   70.5132         0     110.8     5.392   79.7173   113.421         0         0   
    11.61      40.2   70.2073         0     111.3      5.31    80.491   114.122         0         0   
    11.74     41.34   70.5223         0     111.8      5.38   81.2045   115.224         0         0   
    11.87     42.22    71.422         0     112.7     5.279   81.9134   116.591         0         0   
    12.01     43.47   71.9259         0     113.4     5.305   82.6717   117.888         0         0   
    12.14     44.43   71.9348         0     113.3     5.363   83.3709   118.741         0         0   
    12.27     44.92   71.7279         0     113.9     5.657   84.0656   119.288         0         0   
    12.41     45.56    71.332         0       114     6.213   84.8085   119.818         0         0   
    12.54      46.3    71.548         0     113.3      6.57   85.4935   120.714         0         0   
    12.67     46.54   71.8359         0     113.2     6.817    86.174   121.459         0         0   
    12.81     47.07   72.3128         0       113     6.983   86.9018   122.461         0         0   
    12.94     47.71   72.6996         0     113.9     7.577   87.5728   123.412         0         0   
    13.07     48.48   72.3848         0     114.5     7.408   88.2394       124         0         0   
