!# Results of ROTMAS saved at 15-Oct-2007 (10:54:57)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 424.165
!# Red. Chi-square (N=105,n=1) : 4.078510
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :     0.100000   609.893982     1.000000     1.000000     1.000000 
!# Parameter error :     0.000000    57.536263     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    3.001    -12.85    217.26   166.296     253.2      7.47   39.4811   276.134         0         0   
    3.216     -12.6   226.082   159.716     247.9     11.38   40.8702   279.524         0         0   
     3.43    -12.26   234.659   154.262     251.5     19.33   42.2073   283.712         0         0   
    3.644    -12.75   242.344   148.947     242.7     13.94   43.5033   287.482         0         0   
    3.859    -13.21   248.619   144.637     254.9      4.77   44.7675   290.794         0         0   
    4.073    -14.08   253.766   140.218     254.7     6.105   45.9912   293.215         0         0   
    4.287    -12.74   257.444   136.555     253.1     10.99   47.1831   294.938         0         0   
    4.502    -12.21   261.053   132.952     260.5     7.047    48.351   296.671         0         0   
    4.716    -11.38   263.605   129.783     263.4     9.199   49.4859   297.742         0         0   
     4.93    -8.553   265.608   126.777     262.2      12.1   50.5954   298.508         0         0   
    5.145    -4.056   267.173   123.979     266.7     10.38   51.6859    299.01         0         0   
    5.359    -1.122   268.716    121.41     267.4     11.73    52.749   299.549         0         0   
    5.574    -5.985   268.769   118.919     267.4      13.5   53.7957   298.725         0         0   
    5.788    -8.126    268.06   116.722     268.1     13.27   54.8177   297.354         0         0   
    6.002    -8.397   266.659   114.466     265.7     13.41   55.8209   295.389         0         0   
    6.217     -5.67   265.394    112.47     261.4     12.31   56.8109   293.733         0         0   
    6.431    -5.352    263.67   110.481     260.8     11.89   57.7794   291.612         0         0   
    6.645     3.806   261.976   108.681     257.5     9.699   58.7319   289.667         0         0   
     6.86     6.812   260.182   106.898     258.7     8.035   59.6734   287.627         0         0   
    7.074     6.615   259.219   105.244       258     5.408   60.5959   286.333         0         0   
    7.289     3.505   257.963   103.721     257.8      5.18   61.5088   284.778         0         0   
    7.503     5.449   256.544   102.127     259.6     5.583   62.4041   283.141         0         0   
    7.717     7.855   255.287   100.726     259.6     7.152   63.2867   281.752         0         0   
    7.932     8.635   254.577   99.2774     260.6     8.473   64.1611   280.814         0         0   
    8.146     9.936   253.625   97.9809     262.8     11.09   65.0197   279.736         0         0   
     8.36      13.5   252.435   96.6652     263.4     12.88   65.8671   278.547         0         0   
    8.575     16.59    251.18   95.4527     264.8     14.64   66.7075   277.358         0         0   
    8.789     18.38    249.96   94.3209     263.8     15.44   67.5336   276.179         0         0   
    9.003     18.83   248.989   93.1157     263.4     15.76   68.3496   275.122         0         0   
    9.218     18.32   247.308   92.0531     259.6     13.86   69.1597   273.411         0         0   
    9.432      17.8   245.745   90.9443     256.6     14.45   69.9566   271.794         0         0   
    9.647     18.81   244.338   89.9466     251.5     13.04   70.7482   270.464         0         0   
    9.861     19.93   243.275   89.0082     249.5     13.04   71.5274   269.478         0         0   
    10.08     20.42   241.715   87.9681     248.3     13.14    72.316   267.976         0         0   
    10.29     21.84   240.407   87.0974       248     13.92   73.0641   266.827         0         0   
     10.5     24.44   239.167    86.162     248.6     15.03   73.8047   265.837         0         0   
    10.72     27.51   238.262   85.3013     246.3     13.46   74.5725    265.26         0         0   
    10.93     28.02   236.941   84.4292     248.8     15.19   75.2981   264.053         0         0   
    11.15     28.85   235.687   83.6148     248.8     14.55   76.0507   262.975         0         0   
    11.36     30.56   234.515   82.8742     249.7     14.31   76.7623   262.091         0         0   
    11.58     32.23   233.466   82.0291     250.2     14.79   77.5006   261.305         0         0   
    11.79     33.17   232.066   81.3247     249.7     13.01   78.1988   260.161         0         0   
       12     34.18   230.732   80.5631       251     11.38   78.8908   259.075         0         0   
    12.22     35.26   229.493   79.8582     249.2     11.28   79.6093   258.119         0         0   
    12.43     35.98   228.565   79.1405     250.3     10.97    80.289   257.383         0         0   
    12.65     35.82   227.133   78.4701       250     10.75   80.9949   256.106         0         0   
    12.86     35.11   225.609   77.8575       251     9.954   81.6631   254.682         0         0   
    13.08     34.76   224.065   77.1553     250.1     10.23   82.3571   253.277         0         0   
    13.29     34.06   222.676   76.5701       248     11.56   83.0142    251.99         0         0   
    13.51     33.83   221.137   75.9072     246.5     11.68    83.697   250.625         0         0   
    13.72     33.86   219.739   75.3431     245.6     11.06   84.3435   249.444         0         0   
    13.93     34.27    218.54   74.7397     244.8     10.32   84.9851   248.481         0         0   
    14.15      35.2   217.488   74.1743     243.5      9.46    85.652   247.746         0         0   
    14.36     35.99   216.486   73.6567     243.1     8.674   86.2838   247.046         0         0   
    14.58     37.68   215.484    73.061     243.6     8.475   86.9406   246.475         0         0   
    14.79     38.89    214.53   72.5647     243.1     7.548    87.563   245.903         0         0   
    15.01     39.05   213.488   71.9984     241.4     7.192   88.2103   245.085         0         0   
    15.22     39.68   212.658   71.5183     240.4     7.384   88.8237   244.545         0         0   
    15.43     39.94    211.89   71.0553     239.3     6.595   89.4328   244.007         0         0   
    15.65     41.45   211.305   70.5165     238.8     12.44   90.0665   243.829         0         0   
    15.86     43.06   210.704   70.0715     239.2     6.425   90.6672   243.682         0         0   
    16.08     44.09   210.086   69.5578     239.6     6.707   91.2922   243.419         0         0   
    16.29     44.86    209.49     69.13       240     7.201   91.8848   243.147         0         0   
    16.51     46.11   208.993   68.6389     240.5      7.69   92.5015   243.047         0         0   
    16.72     47.68   208.527   68.2237     241.1     7.845   93.0864   243.056         0         0   
    16.94     48.74   208.249   67.8023     242.1     7.967   93.6951   243.144         0         0   
    17.15     49.42   207.661   67.3526     242.5      8.44   94.2724   242.877         0         0   
    17.36     50.16   207.174   66.9647     243.1     8.508   94.8462   242.729         0         0   
    17.58     50.89   206.649   66.5158     243.5     8.693   95.4436   242.544         0         0   
    17.79     51.51   206.154   66.1419       244     9.866   96.0103   242.375         0         0   
    18.01     52.69   205.375   65.7106     242.3     9.043   96.6004   242.084         0         0   
    18.22     53.61   204.714    65.347     242.3     9.646   97.1603   241.852         0         0   
    18.44     54.29   204.059    64.976     242.4     9.888   97.7434   241.585         0         0   
    18.65     55.25    203.37   64.5803     241.9     9.333   98.2967    241.34         0         0   
    18.86     56.43   202.599   64.2383     242.8     8.928   98.8468   241.097         0         0   
    19.08     57.18   201.828   63.8415     242.3     8.317   99.4199   240.757         0         0   
    19.29     57.94    201.26   63.5112     240.8     8.601   99.9638   240.601         0         0   
    19.51      58.6   200.712   63.1285     240.2     9.203    100.53   240.439         0         0   
    19.72     59.38   200.165   62.8065     239.7     8.832   101.068   240.315         0         0   
    19.94     60.12   199.688   62.4766     239.7     8.831   101.629   240.253         0         0   
    20.15     61.19   199.441    62.125       239     9.069   102.161   240.452         0         0   
    20.37     62.53   199.183   61.8059     238.5     8.721   102.715   240.737         0         0   
    20.58     63.98    199.15   61.4663     239.2     7.779   103.241   241.228         0         0   
    20.79     65.15   198.839   61.1718     238.6     8.341   103.765   241.435         0         0   
    21.01     65.36   198.397   60.8291     238.3     7.595   104.311   241.276         0         0   
    21.22     65.42    197.89   60.5414     238.9      7.42   104.829   241.028         0         0   
    21.44     66.27   197.366   60.2456     238.5     8.039   105.369   240.992         0         0   
    21.65        66   196.409   59.9303     240.5     7.741   105.882   240.281         0         0   
    21.87     65.41   195.489   59.6438     242.2     4.737   106.417   239.533         0         0   
    22.08     64.47   194.645   59.3383     242.5     5.532   106.924    238.74         0         0   
    22.29     63.09   193.644   59.0735     243.4     6.043    107.43   237.717         0         0   
    22.51     61.67   192.671   58.7987       245     5.868   107.957   236.722         0         0   
    22.72     61.15   192.053   58.5052     245.1     6.338   108.457    236.24         0         0   
    22.94     60.55   191.537    58.238     243.9     5.761   108.979   235.841         0         0   
    23.15     60.12   191.068   57.9532     245.3     8.139   109.475    235.51         0         0   
    23.37     59.69   190.511    57.694     246.7     7.523   109.992   235.126         0         0   
    23.58     59.38   190.171   57.4173     246.2     8.734   110.483   234.935         0         0   
    23.79     59.12   189.312   57.1775     247.3     8.251   110.972   234.347         0         0   
    24.01     58.44   188.545   56.9278     245.9     8.837   111.482   233.738         0         0   
    24.22     57.94   187.912   56.6617     247.9      8.39   111.967    233.27         0         0   
    24.44     57.76   187.531   56.4188     250.2     9.062   112.472   233.103         0         0   
    24.65     57.68    187.33   56.1598     250.8     8.984   112.952   233.091         0         0   
    24.87     57.52   187.326    55.924       253     7.802   113.453   233.235         0         0   
    25.08     57.44   187.494   55.6717     253.6     8.535   113.929   233.522         0         0   
     25.3     57.25   187.479   55.4427     255.1     8.489   114.426   233.652         0         0   
