!# Results of ROTMAS saved at 12-May-2008 (12:02:40)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 107.08
!# Red. Chi-square (N=96,n=2) : 1.139151
!# Parameter name  :           RC         RHO          MD          MG
!# Parameter value :     9.668120     5.885760     0.710000     1.000000 
!# Parameter error :     1.272239     0.532021     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    10.14     30.34   58.6195         0     111.3     5.511   82.6092    105.74         0         0   
    10.27     30.88   58.7787         0     110.3     5.393   83.2897   106.516         0         0   
    10.41     32.44   59.2033         0       110     5.502   84.0132   107.776         0         0   
    10.54      33.4   59.2715         0     109.1     5.663   84.6766   108.622         0         0   
    10.67     34.06   59.3625         0     110.8     5.623   85.3319   109.387         0         0   
    10.81     35.01   59.3625         0       111     5.061   86.0287   110.229         0         0   
    10.94     36.07   59.2261         0     110.2     4.865   86.6675   110.996         0         0   
    11.07     37.27   59.1501         0     109.6     5.288   87.2986   111.843         0         0   
    11.21     38.41   59.3093         0       111      5.15   87.9697   112.834         0         0   
    11.34     39.02   59.3927         0     110.8      5.41    88.585   113.567         0         0   
    11.47     39.21   59.4155         0     110.8     5.392   89.1929   114.118         0         0   
    11.61      40.2   59.1577         0     111.3      5.31   89.8393   114.834         0         0   
    11.74     41.34   59.4231         0     111.8      5.38   90.4321   115.836         0         0   
    11.87     42.22   60.1812         0     112.7     5.279   91.0177   116.998         0         0   
    12.01     43.47   60.6058         0     113.4     5.305   91.6405   118.155         0         0   
    12.14     44.43   60.6133         0     113.3     5.363   92.2116   118.958         0         0   
    12.27     44.92    60.439         0     113.9     5.657   92.7758   119.491         0         0   
    12.41     45.56   60.1054         0       114     6.213    93.376   120.031         0         0   
    12.54      46.3   60.2874         0     113.3      6.57   93.9264   120.832         0         0   
    12.67     46.54     60.53         0     113.2     6.817   94.4703   121.468         0         0   
    12.81     47.07   60.9318         0       113     6.983   95.0487   122.321         0         0   
    12.94     47.71   61.2578         0     113.9     7.577   95.5793   123.143         0         0   
    13.07     48.48   60.9925         0     114.5     7.408   96.1036   123.719         0         0   
