!# Results of ROTMAS saved at 15-Oct-2007 (14:26:28)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 141.781
!# Red. Chi-square (N=288,n=4) : 0.499229
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     2.509220    59.075500     1.982680     0.965450     1.000000 
!# Parameter error :     0.329218    14.279408     0.108926     0.183378     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
  0.06252    -0.878   -1.00713   11.9405      1.98     6.926   2.04399   12.0403         0         0   
    0.125    -1.771   4.25268   21.4972     15.78     7.691   4.08439   22.2208         0         0   
   0.1876     -2.74   8.52366   29.0899      22.3     4.584   6.12416   30.8038         0         0   
   0.2501    -3.448   12.2613   35.2223     32.16     4.542   8.15389   38.0204         0         0   
   0.3126    -3.847   16.0815   40.1975     39.67     4.433   10.1747   44.3077         0         0   
   0.3751    -3.736   19.9425   44.2378     46.24     4.892   12.1843   49.8918         0         0   
   0.4377    -3.329   23.3958   47.4875     53.31     5.425   14.1841    54.704         0         0   
   0.5002    -3.488   26.2458    50.069     59.93     5.252   16.1655   58.6933         0         0   
   0.5627    -3.553   28.7114   52.1007     63.97     4.703     18.13   62.0878         0         0   
   0.6252    -3.157   31.0413   53.6626     67.31     4.833   20.0757   65.0869         0         0   
   0.6878    -2.552   33.1302   54.8299     71.34     5.217   22.0042   67.6875         0         0   
   0.7503     -1.75   35.1943   55.6524     75.57     5.835   23.9076    70.031         0         0   
   0.8128    -1.157   37.0896   56.1885     77.88     5.215   25.7877   72.0864         0         0   
   0.8753    0.9515   38.7469   56.4796     78.48     4.769   27.6432   73.8669         0         0   
   0.9379     1.491   40.1263   56.5696     79.11     4.473   29.4759   75.3744         0         0   
        1     -1.75   41.3376   56.4847     79.94     4.478   31.2674   76.6415         0         0   
    1.063    -3.049     42.67   56.2469     78.37     4.277    33.057   77.8968         0         0   
    1.125    -3.095   43.9856   55.9042     78.17     5.311     34.79    79.125         0         0   
    1.188    -2.711   45.4734   55.4456     80.29     5.612   36.5216   80.4271         0         0   
     1.25    -1.524   47.2802   54.9227     81.05     4.532   38.1963   81.9058         0         0   
    1.313     2.252   49.3434   54.3159     82.24     4.249   39.8677   83.5433         0         0   
    1.376     4.243   51.2453   53.6691     84.09     4.042   41.5082   85.1316         0         0   
    1.438     5.631   52.7818    52.988     84.33     4.746   43.0923   86.5003         0         0   
    1.501     5.952   54.0046   52.2672     85.52     5.536   44.6709   87.6315         0         0   
    1.563      5.54   55.0327   51.5362     87.43     6.061    46.194   88.5954         0         0   
    1.626     4.284   55.7974   50.7751      89.9     6.303   47.7105    89.365         0         0   
