!# Results of ROTMAS saved at 12-May-2008 (13:29:53)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 289.246
!# Red. Chi-square (N=199,n=3) : 1.475744
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :     2.083440   217.787003     3.549210     0.710000     1.000000 
!# Parameter error :     0.349247    21.189034     0.148046     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
   0.2451    -1.062   22.6085   71.4599     60.64     62.78   13.8738   76.2169         0         0   
   0.4903    -2.029   42.2319   113.107     124.6     12.33   19.5996   122.298         0         0   
   0.7354    -2.566   60.6223   130.086       149     7.544   23.9757   145.484         0         0   
   0.9806     1.311   76.5575   136.734     161.1     6.672   27.6534   159.134         0         0   
    1.226     2.804   92.0195   137.067     166.2     6.364   30.8846   167.978         0         0   
    1.471    0.2885   105.889   133.795     174.5     5.248   33.7908   173.941         0         0   
    1.716    -3.894   117.744   128.765       180     3.958   36.4542   178.208         0         0   
    1.961    -5.307   127.146    122.89     183.8     4.367   38.9246   180.984         0         0   
    2.206    -6.157   134.245   116.793     190.1     4.518   41.2369   182.551         0         0   
    2.451    -6.426   140.373   110.879     195.5      4.22   43.4164   183.963         0         0   
    2.697    -5.395   146.926   105.393     199.9     4.152   45.4905   186.374         0         0   
    2.942    -3.136   154.463   100.338     204.1     3.807   47.4571   190.181         0         0   
    3.187     -2.72   161.645   95.7734     206.5     3.867   49.3369   194.238         0         0   
    3.432    -3.748   167.745   91.6495     206.7     4.343   51.1395   197.837         0         0   
    3.677    -5.047   172.608   87.9867     203.3      4.51   52.8728   200.762         0         0   
    3.922    -6.278   176.042   84.6889       199     4.312   54.5435   202.728         0         0   
    4.167    -7.319   178.564   81.7317     196.2     4.013   56.1572    204.12         0         0   
    4.413    -8.597   180.678   79.0672     194.7     3.757   57.7249   205.315         0         0   
    4.658    -8.589   183.013   76.6503     194.6      3.65   59.2382   206.892         0         0   
    4.903    -5.776   185.071   74.4535     196.3     3.492   60.7071   208.439         0         0   
    5.148      3.49    186.78   72.4492       199     3.301   62.1349   209.782         0         0   
    5.393     7.105   188.332   70.6082       202     2.741   63.5242   211.046         0         0   
    5.638     9.695   189.723   68.9198     204.3     2.698   64.8777   212.245         0         0   
    5.883     11.33   190.544   67.3303     205.5      2.79   66.1976   212.957         0         0   
    6.129     12.04   190.931   65.8663     206.8     3.195    67.491   213.291         0         0   
    6.374     12.95   191.032   64.4999     207.8     3.235   68.7493   213.419         0         0   
    6.619     14.56   191.319   63.2264     207.6     3.703   69.9794   213.798         0         0   
    6.864     17.15   191.313   62.0231     207.2      4.21   71.1828    214.03         0         0   
    7.109     18.92    191.17   60.8767     207.6     4.311   72.3609   214.117         0         0   
    7.354     19.23   190.955   59.8053     207.4     4.247    73.515   214.044         0         0   
      7.6     19.82   190.714   58.7965     207.7     4.002   74.6507   213.996         0         0   
    7.845     20.85   190.423    57.833     208.3     3.953   75.7598   213.962         0         0   
     8.09     22.14   190.211   56.9174     208.6     4.116   76.8481   214.046         0         0   
    8.335     23.58   190.133   56.0454     209.1     3.998   77.9164   214.286         0         0   
     8.58     24.57   189.786   55.2042     209.4     4.064   78.9655   214.255         0         0   
    8.825     25.46   189.486   54.4129       209     4.121   79.9963   214.274         0         0   
     9.07      26.4   188.929   53.6516       209     3.714   81.0094   214.084         0         0   
    9.316     26.78   188.394   52.9227     208.6      3.69   82.0095    213.86         0         0   
    9.561      26.5   187.438   52.2229     208.2      3.61   82.9893   213.189         0         0   
    9.806     27.11   186.755   51.5471     208.2      3.45   83.9533    212.88         0         0   
    10.05     28.17   186.219   50.9005     208.3     3.333   84.8983   212.766         0         0   
     10.3     28.04   185.047   50.2779     208.7       3.9   85.8515    211.96         0         0   
    10.54     27.34    183.25   49.6786       209     4.891   86.7526   210.528         0         0   
    10.79     26.82     181.4   49.1036     209.4     6.195   87.6774   209.102         0         0   
    11.03     26.35   179.615   48.5386     210.2     6.576   88.5522   207.734         0         0   
    11.28     26.12   178.327   47.9998     210.1     7.379   89.4504   206.853         0         0   
    11.52     26.74   176.983   47.4768     210.1      8.25   90.3005   206.025         0         0   
    11.77     27.88   176.101   46.9738     210.5     8.628   91.1737   205.689         0         0   
    12.01     28.54   174.629   46.4838     211.3     9.362   92.0005   204.779         0         0   
    12.26     29.21   173.596   46.0093     211.6     10.05   92.8503   204.272         0         0   
     12.5     30.51   172.682   45.5488     211.5      10.3   93.6552   203.951         0         0   
    12.75     32.22   171.791   45.1046     211.5     10.21   94.4827   203.745         0         0   
    12.99     33.85   170.662   44.6709     210.8     9.522   95.2669   203.328         0         0   
    13.24     35.39   169.514   44.2493     210.2     9.327   96.0734   202.917         0         0   
    13.48     36.51   168.533   43.8399     209.4     9.498   96.8379   202.573         0         0   
    13.73     37.41   167.333   43.4437     208.3     9.231   97.6246   202.034         0         0   
    13.97     38.43   166.207   43.0562     208.9      9.22   98.3705   201.574         0         0   
    14.22     39.48   165.178   42.6704     209.4     9.137   99.1382   201.225         0         0   
    14.46     40.22    164.34   42.3134     209.6     9.175   99.8665    200.97         0         0   
    14.71     40.72   163.422   41.9451     209.2     9.041   100.616   200.619         0         0   
