!# Results of ROTMAS saved at 12-Oct-2007 (16:12:56)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 275.407
!# Red. Chi-square (N=68,n=2) : 4.172836
!# Parameter name  :            C        V200          MD          MG
!# Parameter value :     5.808720   156.647003     1.000000     1.000000 
!# Parameter error :     1.436890    39.099628     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
   0.1139   -0.7374   15.5017         0      18.2     2.821   14.5282   21.2327         0         0   
   0.2278    0.8858   25.2292         0     29.11     2.346   20.5029   32.5218         0         0   
   0.3417     2.077   29.6487         0        38      2.68   25.0582   38.8751         0         0   
   0.4555     1.452   33.3287         0     46.19     2.261   28.8712   44.1187         0         0   
   0.5694     1.051   38.0745         0      50.3     2.172   32.2125    49.884         0         0   
   0.6833     1.204   41.2144         0     52.95     2.304   35.2142   54.2229         0         0   
   0.7972    0.7131   43.6032         0     55.28     2.099   37.9574   57.8144         0         0   
   0.9111    0.4738   46.1601         0     57.42     2.093   40.4946   61.4068         0         0   
    1.025    0.8499   48.0265         0     59.77     1.904   42.8629   64.3777         0         0   
    1.139    -0.874    48.834         0     61.65     2.062   45.0908   66.4618         0         0   
    1.253    0.7508   49.2313         0     63.17     2.212   47.1966   68.2041         0         0   
    1.367     1.489   49.7325         0     64.92     2.379   49.1962     69.97         0         0   
     1.48     3.598   51.0487         0     66.63     2.614   51.0858   72.3095         0         0   
    1.594      6.02   52.8327         0     67.73     3.001    52.909   75.0127         0         0   
    1.708     7.826    54.609         0     69.46     2.897   54.6574   77.6583         0         0   
    1.822     9.023   56.2645         0     72.15     2.772   56.3379   80.1315         0         0   
    1.936     9.767   57.7028         0     74.37     2.782   57.9566   82.3649         0         0   
     2.05     10.29   58.6346         0     76.62     2.698   59.5187   84.1806         0         0   
    2.164     10.85   58.7814         0     78.99     3.035   61.0287   85.4252         0         0   
    2.278      11.5   58.3436         0     81.48     3.381   62.4904   86.2628         0         0   
    2.392     11.95   57.9716         0     84.67     3.858   63.9073   87.1071         0         0   
    2.505     12.08   58.1728         0     87.62     4.263   65.2705   88.2623         0         0   
    2.619     12.01   58.8302         0     90.35     4.127   66.6069   89.6756         0         0   
    2.733     11.59    59.169         0     92.93     3.528   67.9066   90.8108         0         0   
    2.847     11.24   58.8395         0     94.93     3.356   69.1717   91.5049         0         0   
    2.961     11.99   58.5657         0     96.82     3.431   70.4043   92.3605         0         0   
    3.075     14.25   58.3585         0     98.94     3.402   71.6061   93.4677         0         0   
    3.189     16.99   58.9478         0     101.1     3.516   72.7787   95.1853         0         0   
    3.303     19.33   59.4798         0     103.4     3.724   73.9236   96.8308         0         0   
    3.417     21.28   59.7085         0     105.6     3.722   75.0422   98.2308         0         0   
     3.53     22.34   59.3818         0     107.6     3.735   76.1263   99.0983         0         0   
    3.644     22.68   58.8063         0     109.5     3.808    77.196   99.6584         0         0   
    3.758     23.18    58.142         0     110.5      3.67   78.2429   100.199         0         0   
    3.872     24.26   57.7147         0     111.7     3.572   79.2679    101.01         0         0   
    3.986     25.52   57.2333         0     113.3     3.325   80.2719   101.836         0         0   
      4.1     26.37    56.737         0     114.9     3.373   81.2558   102.552         0         0   
    4.214     26.85   56.2352         0     115.9     3.582   82.2204   103.167         0         0   
    4.328     27.42   55.6393         0     116.6     3.921   83.1664   103.751         0         0   
    4.441     28.22   55.0947         0     117.3     4.176   84.0864   104.414         0         0   
    4.555     28.88   54.7017         0     117.9     4.435   84.9974   105.123         0         0   
    4.669     29.37   54.4076         0     117.6     4.951   85.8918   105.831         0         0   
    4.783     29.81   54.1317         0     117.1     5.302   86.7701   106.527         0         0   
    4.897     29.96   53.7737         0     115.7     4.865   87.6329   107.092         0         0   
    5.011     29.93   53.2357         0       114     4.503   88.4808   107.511         0         0   
    5.125     29.94   52.6831         0     114.2     4.665   89.3141    107.93         0         0   
    5.239     29.91   52.1633         0     114.3      4.68   90.1335    108.35         0         0   
    5.353     29.92   51.6122         0     114.1     4.472   90.9392   108.761         0         0   
    5.466     30.18   50.9743         0     113.3     4.317   91.7249   109.191         0         0   
     5.58     30.52   50.3416         0     112.4     4.403   92.5048   109.649         0         0   
    5.694     30.85   49.8466         0     111.7      4.47   93.2723   110.164         0         0   
    5.808     31.13   49.4615         0     110.9     4.314   94.0278    110.71         0         0   
    5.922     31.44   48.8532         0     110.7     4.482   94.7715   111.161         0         0   
    6.036     31.95   48.2892         0       111     4.351   95.5039   111.685         0         0   
     6.15      32.4   47.7725         0     112.6     3.837   96.2252   112.211         0         0   
    6.264      32.8   47.2672         0     114.1     3.526   96.9357   112.723         0         0   
    6.377     33.06   46.8155         0     113.5     3.502   97.6297   113.209         0         0   
    6.491     33.16   46.3022         0     112.7     3.434   98.3196   113.623         0         0   
    6.605     33.14   45.9003         0     111.7     3.678   98.9995   114.044         0         0   
    6.719     33.03   45.4708         0     110.9     4.048   99.6698   114.423         0         0   
    6.833      32.9   45.1166         0     109.6     4.753   100.331   114.822         0         0   
    6.947     32.77   44.7197         0     109.4     4.782   100.982     115.2         0         0   
    7.061     32.56   44.3789         0       107      5.61   101.625   115.573         0         0   
    7.175     32.39   44.0069         0     105.6     5.587   102.259   115.942         0         0   
    7.289     32.17   43.7747         0     106.2     8.135   102.884   116.345         0         0   
    7.402     31.95   43.4949         0     104.1     4.704   103.495   116.721         0         0   
    7.516     31.73   43.3192         0     99.34     4.541   104.104   117.136         0         0   
     7.63     31.54     43.07         0     98.11     4.227   104.704   117.528         0         0   
    7.744      31.3   42.9929         0     101.7      5.79   105.297   117.964         0         0   
