!# Results of ROTMAS saved at 15-Oct-2007 (13:50:31)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 53.5514
!# Red. Chi-square (N=87,n=2) : 0.630017
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     0.006884 12457300.000000     1.000000     1.000000     1.000000 
!# Parameter error :     0.074466 269381120.000000     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
     24.5     40.65   51.1497   19.8829     187.2     5.933   179.006   191.592         0         0   
     24.8     40.57   50.8373   19.7621     187.1     6.004   179.007   191.479         0         0   
     25.1     40.46   50.5577   19.6436     186.8     8.107   179.007    191.37         0         0   
     25.4     40.21    50.261   19.5272       186     8.472   179.008   191.228         0         0   
    25.71     39.99   49.9532   19.4091     184.6      5.72   179.008   191.089         0         0   
    26.01     39.93   49.6968   19.2969       185     5.514   179.009   190.999         0         0   
    26.31     39.84   49.4091   19.1865       185      5.88   179.009   190.895         0         0   
    26.61     39.59   49.1702   19.0779     185.1     5.367    179.01   190.771         0         0   
    26.92     39.25   48.8793   18.9678       186     5.071    179.01   190.615         0         0   
    27.22     39.09   48.6214   18.8629       187     4.519    179.01   190.506         0         0   
    27.52     38.91   48.3862   18.7597     187.1     4.201   179.011     190.4         0         0   
    27.82     38.61   48.1397   18.6583     187.9     4.888   179.011   190.266         0         0   
    28.13      38.3    47.932   18.5552     185.4     5.578   179.011   190.141         0         0   
    28.43     38.07   47.7125    18.457     186.6     5.446   179.012   190.031         0         0   
    28.73     37.77   47.5409   18.3603     188.6     5.325   179.012   189.919         0         0   
    29.03     37.47   47.3707   18.2652     185.8     6.396   179.013   189.808         0         0   
    29.34     37.29   47.2662   18.1685     179.6     6.018   179.013   189.738         0         0   
