!# Results of ROTMAS saved at 12-May-2008 (13:27:09)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 202.452
!# Red. Chi-square (N=199,n=3) : 1.032918
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :    11.733000     4.787020     3.132860     0.710000     1.000000 
!# Parameter error :     0.710165     0.405648     0.092992     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    17.41     47.09   155.348   41.0416     200.9      6.88    110.47   200.595         0         0   
    17.65      47.3   154.659   40.7614       202     6.141   111.238   200.479         0         0   
     17.9     47.41   153.909    40.471     202.9     6.218   112.023   200.306         0         0   
    18.14     47.39   153.115   40.2023     204.1      6.12   112.763   200.054         0         0   
    18.39     47.15   152.323   39.9237     204.1     6.669   113.521   199.766         0         0   
    18.63     47.03   151.377   39.6656     204.1     7.433   114.236   199.374         0         0   
    18.88     46.73   150.622    39.398     203.1     7.224   114.968   199.099         0         0   
    19.12     46.16   149.966     39.15     201.5     7.479   115.658   198.822         0         0   
    19.37     45.52   149.332   38.8925     200.5     8.573   116.365   198.559         0         0   
    19.61     44.84   148.585   38.6541       199      9.33   117.032   198.189         0         0   
    19.86     44.04   147.873   38.4063     197.2     9.703   117.716   197.833         0         0   
     20.1     43.71   147.107   38.1765     195.5     8.944   118.361   197.529         0         0   
    20.35     43.38   146.379   37.9509     195.1     8.841   119.021   197.269         0         0   
    20.59     43.13   145.423   37.7163     194.6      8.61   119.645   196.838         0         0   
    20.84     42.97    144.75   37.4988     195.4     9.172   120.283   196.655         0         0   
    21.08     42.73   144.112   37.2726     195.3     9.699   120.887   196.461         0         0   
    21.33     42.09   143.322   37.0625     194.3     9.539   121.505   196.086         0         0   
    21.57     41.58   142.403   36.8439     196.6     9.873   122.088   195.628         0         0   
    21.82     41.09   141.712   36.6411     196.7     9.624   122.687   195.359         0         0   
    22.06     40.67   141.248   36.4299     197.9     8.457   123.252   195.252         0         0   
    22.31     40.37   140.575    36.234     198.4     9.086   123.831   195.034         0         0   
    22.55     40.08   139.795   36.0295     198.4     9.266   124.378   194.723         0         0   
     22.8      39.6   139.111     35.84     197.1     9.352   124.939   194.459         0         0   
    23.04     38.92   138.392   35.6423     197.9      9.94   125.469   194.113         0         0   
    23.29     38.12   137.533   35.4585     198.1     9.534   126.013   193.662         0         0   
    23.53     37.61    136.69   35.2672     200.5     8.595   126.526   193.265         0         0   
    23.78     37.18   135.945   35.0891     201.4     9.273   127.053   192.969         0         0   
    24.02     36.49   135.178   34.9036     201.8     10.47   127.551   192.594         0         0   
    24.27     35.42   134.251   34.7311       202     11.76   128.062   192.053         0         0   
    24.51     34.44   133.489   34.5511       200     11.21   128.545   191.633         0         0   
    24.76     33.89   132.822   34.3838     199.7     11.17   129.041   191.374         0         0   
       25     33.79   132.137   34.2093     201.2     11.93    129.51   191.167         0         0   
    25.25     33.78   131.327   34.0468     200.7     11.64    129.99   190.904         0         0   
     25.5     33.84   130.688   33.8866     199.5      12.5   130.464   190.771         0         0   
    25.74     33.84   129.967   33.7195     199.2     13.27   130.912   190.556         0         0   
    25.99     33.27   129.323   33.5638     202.2     11.14   131.372   190.306         0         0   
    26.23     32.82   128.488   33.4015     204.7     9.938   131.807   189.934         0         0   
    26.48      32.9   127.897   33.2501     205.2     10.58   132.253   189.833         0         0   
    26.72     33.12   127.189   33.0922     204.2     10.12   132.676   189.663         0         0   
    26.97     33.46   126.545   32.9452     199.4     13.15    133.11    189.57         0         0   
    27.21     33.67   125.768   32.7915     201.2     12.81   133.521   189.352         0         0   
    27.46     33.69   125.201   32.6483     199.1     10.93   133.942   189.253         0         0   
     27.7     33.61    124.52   32.4988     197.3      10.4   134.341   189.047         0         0   
    27.95     33.62   123.885   32.3595     195.4     16.96   134.751   188.899         0         0   
    28.19     33.93   123.168   32.2138     193.2     14.67   135.139   188.738         0         0   
    28.44     34.01    122.62   32.0782     191.2     13.27   135.538   188.658         0         0   
    28.68     34.31    121.97   31.9363     191.8     11.84   135.916   188.539         0         0   
    28.93     35.05   121.346    31.804     191.4     11.51   136.303    188.53         0         0   
    29.17     35.57   120.683   31.6658       192     11.47   136.671   188.444         0         0   
    29.42     35.68   120.157    31.537     191.9     12.69   137.048   188.381         0         0   
    29.66     35.52   119.539   31.4019     192.9     12.79   137.406   188.196         0         0   
    29.91     35.64   118.933   31.2762     194.3     9.752   137.773   188.082         0         0   
    30.15     35.96   118.321   31.1447     194.4     8.653   138.121    187.99         0         0   
     30.4     36.11   117.814   31.0221       194     10.42   138.479   187.944         0         0   
    30.64     36.53   117.259    30.901     193.4     8.903   138.818   187.908         0         0   
    30.89     37.06   116.641   30.7741     192.9     9.564   139.166   187.864         0         0   
    31.13     37.45   116.102   30.6557     192.8     11.28   139.496   187.833         0         0   
    31.38     37.88   115.588   30.5318     190.9     12.81   139.836   187.835         0         0   
    31.62     38.05   115.062   30.4162     188.2     13.66   140.158   187.767         0         0   
    31.87     37.55   114.466   30.2953     187.2     11.39   140.489   187.529         0         0   
    32.11     37.43   113.964   30.1824     187.7     9.738   140.802   187.417         0         0   
    32.36     37.64   113.469   30.0641     187.6     9.879   141.125   187.382         0         0   
     32.6     37.73   112.968   29.9537     187.1     8.119   141.431    187.31         0         0   
    32.85     37.64   112.396   29.8381     187.5     7.557   141.745   187.168         0         0   
