!# Results of ROTMAS saved at 14-Oct-2007 (18:52:34)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 111.107
!# Red. Chi-square (N=199,n=3) : 0.566870
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :    33.253502   121.582001     0.159478     0.000000     1.000000 
!# Parameter error :     0.552810     0.506446     0.010068     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
   0.2451    -1.062        -0   59.0011     60.64     62.78   67.1978   89.4178         0         0   
   0.4903    -2.029        -0   93.3873     124.6     12.33   92.1061   131.151         0         0   
   0.7354    -2.566        -0   107.406       149     7.544   109.461   153.333         0         0   
   0.9806     1.311        -0   112.895     161.1     6.672   122.797   166.812         0         0   
    1.226     2.804        -0    113.17     166.2     6.364   133.536   175.063         0         0   
    1.471    0.2885        -0   110.468     174.5     5.248   142.406   180.229         0         0   
    1.716    -3.894        -0   106.315       180     3.958   149.883   183.719         0         0   
    1.961    -5.307        -0   101.464     183.8     4.367   156.272   186.246         0         0   
    2.206    -6.157        -0   96.4303     190.1     4.518   161.787   188.245         0         0   
    2.451    -6.426        -0   91.5475     195.5      4.22   166.587   189.976         0         0   
    2.697    -5.395        -0   87.0177     199.9     4.152   170.807    191.62         0         0   
    2.942    -3.136        -0   82.8441     204.1     3.807   174.507   193.148         0         0   
    3.187     -2.72        -0   79.0755     206.5     3.867   177.779   194.553         0         0   
    3.432    -3.748        -0   75.6707     206.7     4.343   180.683   195.853         0         0   
    3.677    -5.047        -0   72.6464     203.3      4.51   183.268   197.077         0         0   
    3.922    -6.278        -0   69.9237       199     4.312   185.575   198.212         0         0   
    4.167    -7.319        -0    67.482     196.2     4.013   187.637   199.268         0         0   
    4.413    -8.597        -0    65.282     194.7     3.757   189.491   200.236         0         0   
    4.658    -8.589        -0   63.2865     194.6      3.65   191.145   201.167         0         0   
    4.903    -5.776        -0   61.4727     196.3     3.492    192.63   202.119         0         0   
    5.148      3.49        -0   59.8178       199     3.301   193.963   203.008         0         0   
    5.393     7.105        -0   58.2979       202     2.741    195.16   203.805         0         0   
    5.638     9.695        -0   56.9037     204.3     2.698   196.234   204.548         0         0   
    5.883     11.33        -0   55.5915     205.5      2.79   197.198   205.197         0         0   
    6.129     12.04        -0   54.3827     206.8     3.195   198.066   205.749         0         0   
    6.374     12.95        -0   53.2545     207.8     3.235   198.839   206.254         0         0   
    6.619     14.56        -0    52.203     207.6     3.703    199.53   206.759         0         0   
    6.864     17.15        -0   51.2095     207.2      4.21   200.146   207.304         0         0   
    7.109     18.92        -0    50.263     207.6     4.311   200.693   207.755         0         0   
