!# Results of ROTMAS saved at 14-Oct-2007 (21:22:01)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 501.482
!# Red. Chi-square (N=117,n=2) : 4.360711
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :     3.036100   190.886002     1.000000     1.000000     1.000000 
!# Parameter error :     2.924599   161.113968     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    9.727     28.49   186.125   75.9701     228.6      6.38   92.8235   223.253         0         0   
    9.833     28.77    185.47   75.5487     226.5     6.537   93.2568   222.781         0         0   
    9.938     28.87   184.619   75.1638     224.3     7.832   93.6827   222.134         0         0   
    10.04     28.92   183.794   74.7689     223.9     6.116   94.0934   221.496         0         0   
    10.15      29.2   183.343   74.3528     223.1     5.668   94.5329   221.206         0         0   
    10.26     29.61   182.767   73.9656     222.1     5.486    94.969   220.841         0         0   
    10.36     30.32   182.229    73.597     221.6     5.523   95.3624   220.538         0         0   
    10.47     31.33   181.227   73.2018     221.1     5.606   95.7921   219.908         0         0   
    10.57     32.46    180.58   72.8658     220.4      6.49   96.1798   219.597         0         0   
    10.68     33.86   180.009   72.4792     219.4     6.255   96.6032   219.397         0         0   
    10.78      35.1   179.549   72.1368       218     6.639   96.9853   219.271         0         0   
    10.89     36.14   178.889   71.7801     215.8     7.793   97.4026   218.968         0         0   
       11     36.81   178.117   71.4112     214.3     7.151   97.8168   218.514         0         0   
     11.1     37.08   177.597   71.1024     212.7     7.177   98.1907   218.203         0         0   
    11.21     37.53    176.88    70.742       211     7.372   98.5991   217.764         0         0   
    11.31      38.2   176.288   70.4212     209.5      7.54   98.9678   217.464         0         0   
    11.42     38.72   175.643   70.0923       208     7.525   99.3705   217.111         0         0   
    11.52     39.52   175.161   69.7786     207.1       7.3    99.734   216.931         0         0   
    11.63     40.85   174.655   69.4411     206.8     6.913   100.131   216.844         0         0   
    11.74     42.01   174.359   69.1244     205.4     6.599   100.526   216.909         0         0   
    11.84     42.62   173.982   68.8241     203.6     6.275   100.882   216.795         0         0   
    11.95     42.95   173.222   68.5012     202.2     7.529   101.271    216.33         0         0   
    12.05     43.35   172.568    68.225     201.3     7.448   101.622   215.964         0         0   
    12.16     43.79   172.161   67.9079     201.1      7.03   102.006   215.809         0         0   
    12.26     44.23   171.845   67.6266     200.7     9.807   102.353   215.723         0         0   
    12.37     44.73   170.823   67.3321     200.2     11.88   102.732   215.101         0         0   
    12.48     45.26   170.014   67.0277     200.3     11.78   103.108   214.656         0         0   
    12.58     45.51    169.34   66.7582     201.1     7.979   103.448   214.255         0         0   
    12.69     45.39   168.822   66.4732     200.3     13.21   103.819   213.912         0         0   
    12.79     45.06    168.18   66.2074     199.9     8.755   104.155   213.416         0         0   
     12.9     44.65    167.65   65.9332     198.5     10.01   104.521   213.007         0         0   
       13      44.4   167.086   65.6725     198.3     9.725   104.852   212.594         0         0   
    13.11     44.02   166.367   65.3915     198.6     9.753   105.214   212.042         0         0   
    13.22     43.77    165.78   65.1263     198.6     10.04   105.574   211.627         0         0   
    13.32     43.61   164.981   64.8753     198.8     9.768   105.899   211.054         0         0   
    13.43     43.57   164.643   64.6051     198.3     10.43   106.254   210.878         0         0   
    13.53     43.77   163.966   64.3729     198.5     12.17   106.575   210.482         0         0   
    13.64     44.11   163.425   64.1066     199.1     12.03   106.926   210.229         0         0   
    13.74     44.37   162.794   63.8702       199     13.79   107.243   209.883         0         0   
    13.85     44.53   162.218   63.6213     198.9     14.66   107.589   209.573         0         0   
    13.96     44.53   161.577   63.3649     198.3     15.34   107.934   209.177         0         0   
    14.06     44.54   161.322   63.1475     195.4     20.49   108.245   209.077         0         0   
    14.17     44.69   160.941   62.8955     197.6     14.26   108.585   208.916         0         0   
    14.27     44.85   160.477   62.6708     197.8      13.1   108.893   208.685         0         0   
    14.38     45.25   160.139   62.4376     196.4     15.51   109.229   208.618         0         0   
    14.48     45.76   159.661   62.2163     197.2     15.04   109.533   208.456         0         0   
    14.59     46.09   159.419   61.9776     197.4     12.26   109.865   208.447         0         0   
     14.7      46.4   159.408   61.7514     196.7     16.17   110.195   208.615         0         0   
     14.8     46.78    159.27   61.5375     196.8        15   110.493   208.689         0         0   
