!# Results of ROTMAS saved at 12-Oct-2007 (14:07:45)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 98.3026
!# Red. Chi-square (N=123,n=2) : 0.812418
!# Parameter name  :            C        V200          MD          MG
!# Parameter value :     3.722300   165.500000     1.000000     1.000000 
!# Parameter error :     0.201813     5.856816     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    15.71     45.19   75.6998         0     139.8     6.116   113.506   143.723         0         0   
    15.92     45.93   75.2129         0       140     6.199   114.046   144.128         0         0   
    16.13     46.62   74.7044         0     140.2     6.507   114.578   144.507         0         0   
    16.34     47.23   74.1644         0     140.6     6.624   115.103   144.844         0         0   
    16.55     47.76   73.7072         0     141.2     6.268   115.622   145.197         0         0   
    16.76     48.04   73.1606         0     141.3     6.081   116.135   145.422         0         0   
    16.97      48.7   72.7188         0     141.7     6.252   116.641   145.825         0         0   
    17.18     49.82   72.2371         0     142.4     6.328   117.141   146.363         0         0   
    17.39     50.67    71.758         0     143.2     6.183   117.635   146.815         0         0   
     17.6     51.38   71.3089         0     144.2     6.207   118.122   147.234         0         0   
    17.81     51.94   70.8237         0     145.2     6.192   118.604   147.583         0         0   
    18.02     52.52   70.4162         0       146     6.007   119.081   147.976         0         0   
    18.23     53.29   69.9544         0     146.6     5.847   119.551   148.411         0         0   
    18.44     54.09   69.5285         0     147.7     5.953   120.016   148.875         0         0   
    18.65     54.69   69.1059         0     148.9     5.721   120.476   149.268         0         0   
    18.86     55.11   68.6652         0     149.8     5.415    120.93   149.587         0         0   
    19.07     55.53   68.2858         0       151     5.543   121.379   149.931         0         0   
    19.28     55.78   67.8486         0     152.6      5.37   121.823   150.185         0         0   
    19.48     55.92   67.4865         0     153.6     7.742   122.241   150.414         0         0   
    19.69     55.95   67.0934         0     154.1     4.742   122.675   150.602         0         0   
     19.9     56.27   66.6947         0     154.1     4.367   123.104   150.894         0         0   
    20.11     56.55   66.3333         0     153.5     4.278   123.528   151.186         0         0   
    20.32     56.46   65.9264         0     153.6     4.034   123.947   151.317         0         0   
    20.53     56.18   65.5841         0       153     3.614   124.362   151.405         0         0   
    20.74     55.89   65.2163         0     152.2       3.1   124.772   151.476         0         0   
    20.95     55.45   64.8542         0     150.2     8.876   125.178   151.494         0         0   
    21.16     55.17   64.5066         0     150.6     3.036   125.579   151.575         0         0   
    21.37     54.83   64.1301         0     150.3     3.141   125.976   151.621         0         0   
    21.58     54.55    63.827         0     150.4     3.088   126.368   151.719         0         0   
    21.79     54.35   63.4796         0     150.8     3.119   126.757   151.825         0         0   
       22     54.19   63.1501         0     150.7     3.418   127.141   151.952         0         0   
    22.21      54.1   62.8238         0     150.7     6.765   127.521   152.103         0         0   
    22.42     53.85    62.496         0       152     3.312   127.897   152.194         0         0   
    22.63     53.52   62.1983         0     151.9     3.303   128.269   152.269         0         0   
    22.84     53.13   61.8689         0     150.4     3.202   128.637   152.309         0         0   
    23.05     52.67   61.5731         0     149.5      3.04   129.001   152.337         0         0   
    23.26     52.36   61.2671         0     150.2      3.03   129.361   152.412         0         0   
    23.47     52.18   60.9668         0     150.3     2.974   129.718   152.533         0         0   
    23.68     51.94   60.6817         0     150.4     2.679   130.071   152.638         0         0   
    23.88     51.64   60.3915         0     150.1     7.398   130.403   152.705         0         0   
    24.09     51.22   60.1234         0     151.4     2.243   130.749   152.754         0         0   
     24.3     50.82   59.8365         0     152.9     2.171   131.091   152.801         0         0   
    24.51     50.63   59.5588         0     153.7     2.488    131.43    152.92         0         0   
    24.72     50.37   59.2886         0     153.5     2.816   131.766   153.018         0         0   
    24.93     49.99   59.0054         0     153.5     3.287   132.097    153.07         0         0   
    25.14     49.68   58.7636         0     154.3     3.577   132.426    153.16         0         0   
    25.35     49.71   58.4945         0     156.2     6.314   132.751   153.348         0         0   
    25.56     49.58   58.2409         0       157     5.655   133.073   153.489         0         0   
    25.77     49.46    57.984         0     159.2     3.297   133.392   153.629         0         0   
