!# Results of ROTMAS saved at 14-Oct-2007 (18:53:19)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 2029.54
!# Red. Chi-square (N=199,n=2) : 10.302247
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :     0.100000   450.136993     0.065913     1.000000     1.000000 
!# Parameter error :     0.000000    32.474777     0.020621     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    24.76     33.89   157.631   17.1372     199.7     11.17   97.1832   189.035         0         0   
       25     33.79   156.818   17.0502     201.2     11.93   97.6504   188.574         0         0   
    25.25     33.78   155.856   16.9692     200.7     11.64   98.1348   188.017         0         0   
     25.5     33.84   155.098   16.8893     199.5      12.5   98.6167   187.646         0         0   
    25.74     33.84   154.243   16.8061     199.2     13.27    99.077   187.176         0         0   
    25.99     33.27   153.478   16.7284     202.2     11.14   99.5542    186.69         0         0   
    26.23     32.82   152.487   16.6475     204.7     9.938    100.01   186.034         0         0   
    26.48      32.9   151.786   16.5721     205.2     10.58   100.483   185.722         0         0   
    26.72     33.12   150.946   16.4934     204.2     10.12   100.935   185.314         0         0   
    26.97     33.46   150.181   16.4201     199.4     13.15   101.403   185.003         0         0   
    27.21     33.67   149.259   16.3435     201.2     12.81    101.85   184.533         0         0   
    27.46     33.69   148.586   16.2722     199.1     10.93   102.314   184.244         0         0   
     27.7     33.61   147.778   16.1976     197.3      10.4   102.758   183.819         0         0   
    27.95     33.62   147.025   16.1282     195.4     16.96   103.218   183.468         0         0   
    28.19     33.93   146.173   16.0556     193.2     14.67   103.657   183.086         0         0   
    28.44     34.01   145.523    15.988     191.2     13.27   104.113   182.835         0         0   
    28.68     34.31   144.752   15.9173     191.8     11.84   104.548   182.521         0         0   
    28.93     35.05   144.011   15.8514     191.4     11.51       105   182.329         0         0   
    29.17     35.57   143.224   15.7825       192     11.47   105.432   182.053         0         0   
    29.42     35.68     142.6   15.7182     191.9     12.69    105.88   181.839         0         0   
    29.66     35.52   141.867    15.651     192.9     12.79   106.308   181.478         0         0   
    29.91     35.64   141.147   15.5884     194.3     9.752   106.752   181.195         0         0   
    30.15     35.96   140.421   15.5228     194.4     8.653   107.177   180.939         0         0   
     30.4     36.11    139.82   15.4617       194     10.42   107.617    180.76         0         0   
    30.64     36.53   139.161   15.4013     193.4     8.903   108.038   180.582         0         0   
    30.89     37.06   138.428    15.338     192.9     9.564   108.475   180.383         0         0   
    31.13     37.45   137.788    15.279     192.8     11.28   108.893    180.22         0         0   
    31.38     37.88   137.178   15.2173     190.9     12.81   109.326   180.101         0         0   
    31.62     38.05   136.554   15.1597     188.2     13.66   109.741    179.91         0         0   
    31.87     37.55   135.846   15.0994     187.2     11.39    110.17   179.526         0         0   
    32.11     37.43    135.25   15.0431     187.7     9.738   110.582   179.299         0         0   
    32.36     37.64   134.663   14.9842     187.6     9.879   111.008    179.16         0         0   
     32.6     37.73   134.068   14.9292     187.1     8.119   111.416   178.981         0         0   
    32.85     37.64    133.39   14.8716     187.5     7.557   111.839   178.715         0         0   
    33.09     37.74   132.835   14.8178     191.1     7.335   112.244   178.572         0         0   
    33.34     38.23   132.274   14.7615     194.4     6.673   112.664   178.519         0         0   
    33.58     38.49   131.709   14.7089     193.6     6.189   113.066   178.407         0         0   
    33.83     38.32   131.059   14.6538     194.4      5.63   113.483   178.152         0         0   
    34.08     38.31   130.537   14.6023     193.4     5.955   113.898   178.027         0         0   
    34.32     38.61   129.994   14.5484     192.5     6.973   114.296   177.945         0         0   
    34.57     38.82   129.454    14.498     191.6     7.477   114.708   177.858         0         0   
    34.81     38.78    128.83   14.4453     191.7     8.107   115.103   177.647         0         0   
    35.06     38.71   128.341    14.396     189.9     7.506   115.512   177.539         0         0   
     35.3     38.85   127.819   14.3443     187.4      7.59   115.904   177.444         0         0   
    35.55     38.97   127.304   14.2961       188     9.015    116.31   177.362         0         0   
    35.79     38.93   126.739   14.2482     188.4     9.131   116.699     177.2         0         0   
    36.04     38.86   126.251   14.1982     189.1     8.324   117.103   177.099         0         0   
    36.28      38.7   125.777   14.1514     190.3     7.602   117.489   176.979         0         0   
    36.53     38.41   125.258   14.1023     190.2     7.568    117.89    176.81         0         0   
    36.77     38.24   124.717   14.0564     187.3     6.858   118.273   176.643         0         0   
    37.02     38.17   124.255   14.0083     188.6     7.081   118.671   176.565         0         0   
    37.26     38.09   123.799   13.9633     186.2     7.584   119.052   176.481         0         0   
    37.51     37.93   123.305   13.9162     180.3     8.319   119.448   176.364         0         0   
    37.75     37.73   122.789   13.8721     175.5     6.904   119.826   176.214         0         0   
       38     37.59   122.353   13.8259     174.2     6.649   120.219   176.145         0         0   
    38.24     37.71   121.914   13.7827     171.7      6.74   120.595   176.119         0         0   
    38.49     37.73   121.444   13.7373     173.9     7.039   120.985   176.063         0         0   
    38.73     37.59   120.954   13.6949       177     6.417   121.358   175.949         0         0   
    38.98     37.76    120.54   13.6504     178.9     6.148   121.746   175.966         0         0   
    39.22      38.2    120.12   13.6088     182.2     7.286   122.117   176.028         0         0   
    39.47     38.31   119.674   13.5651     183.9     6.882   122.502   176.012         0         0   
    39.71     38.13    119.21   13.5243       184     7.386   122.871   175.912         0         0   
    39.96     38.37   118.815   13.4815     184.6     7.582   123.253   175.961         0         0   
     40.2     38.66   118.412   13.4413     184.5     7.973    123.62   176.007         0         0   
    40.45     38.82    118.01   13.4016     185.5     7.479       124   176.037         0         0   
    40.69     38.71   117.545   13.3599     186.9     7.822   124.364   175.955         0         0   
    40.94     38.72    117.19   13.3209     187.6     7.955   124.742   175.985         0         0   
    41.18      38.9    116.78   13.2799       189     11.02   125.104   176.006         0         0   
    41.43      39.1   116.399   13.2416     190.7     12.01    125.48   176.062         0         0   
    41.67     39.21   115.957   13.2014     192.1     10.87   125.839   176.049         0         0   
    41.92     39.28   115.615   13.1638     193.4     11.54   126.213   176.104         0         0   
    42.17     39.48   115.223   13.1242     193.7     11.04   126.585   176.156         0         0   
    42.41     39.74   114.859   13.0872     192.9     11.02   126.941   176.231         0         0   
    42.66     39.96   114.438   13.0484     191.7     11.59   127.311   176.271         0         0   
     42.9        40    114.11    13.012     189.9     11.83   127.666    176.32         0         0   
    43.15     40.06   113.733   12.9739     189.4     11.23   128.033   176.354         0         0   
    43.39     40.07   113.387   12.9381     185.8     10.48   128.386   176.387         0         0   
    43.64     40.17   112.985   12.9006     187.3     10.34   128.751   176.416         0         0   
    43.88     40.29   112.669   12.8654     187.4     10.51   129.102   176.495         0         0   
    44.13      40.2   112.306   12.8285     176.9     9.322   129.465   176.506         0         0   
    44.37     40.16   111.975    12.794     175.9     9.464   129.813    176.54         0         0   
    44.62     40.22   111.593   12.7577       166     14.81   130.175   176.576         0         0   
    44.86     40.18   111.287   12.7237     167.6     12.61   130.521   176.626         0         0   
    45.11     40.32   110.938    12.688     159.6     15.26   130.881   176.702         0         0   
    45.35     40.56   110.621   12.6546       162     15.45   131.225   176.811         0         0   
     45.6     40.85   110.273   12.6214     176.6     16.58   131.583   176.924         0         0   
    45.84     41.15    109.96   12.5866     163.7     15.17   131.925   177.051         0         0   
    46.09     41.39   109.643   12.5539     160.1     14.13    132.28   177.173         0         0   
    46.33     41.55    109.32   12.5196     158.9     15.76   132.621   177.263         0         0   
    46.58     41.72   108.989   12.4875     160.7     16.27   132.975   177.362         0         0   
    46.82      41.9   108.684   12.4538     161.9     16.25   133.313   177.469         0         0   
    47.07     42.15   108.379   12.4222       165     16.43   133.665   177.604         0         0   
    47.31     42.53   108.068   12.3889     166.2     16.13   134.002   177.757         0         0   
    47.56     42.93   107.753   12.3578     166.5     17.64   134.352   177.923         0         0   
     47.8     43.34   107.456   12.3251     166.5     17.86   134.687   178.094         0         0   
    48.05     43.63   107.163   12.2944     167.9     18.25   135.035    178.25         0         0   
    48.29      43.8   106.865   12.2622     167.5     18.86   135.368   178.363         0         0   
    48.54     44.02   106.564    12.232     169.9     19.24   135.714   178.498         0         0   
    48.78     44.32   106.278   12.2003     170.7     18.73   136.046   178.652         0         0   
