!# Results of ROTMAS saved at 12-May-2008 (13:38:02)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 277.357
!# Red. Chi-square (N=288,n=2) : 0.969780
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     1.528360   145.820999     0.710000     0.710000     1.000000 
!# Parameter error :     0.040958     6.887234     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    9.129     31.83    42.354    12.024     127.8     4.859   118.934   130.755         0         0   
    9.191     31.78    42.268   11.9827     127.5      4.51   119.043    130.81         0         0   
    9.254     31.77   42.0241    11.941       128     4.462   119.152   130.825         0         0   
    9.316     31.75   41.8973   11.9005     128.2     4.679   119.258   130.873         0         0   
    9.379     31.81   41.8227   11.8598     127.9     4.566   119.365   130.957         0         0   
    9.441     31.94   41.7254     11.82     127.7     4.504   119.469   131.048         0         0   
    9.504     32.15   41.6172   11.7802     127.8     5.378   119.573   131.157         0         0   
    9.566     32.51   41.4141   11.7413     127.7     4.901   119.674    131.27         0         0   
    9.629     32.88   41.1464   11.7022     127.5     4.363   119.776   131.367         0         0   
    9.691     33.05   41.0217    11.664     127.6      4.31   119.874   131.457         0         0   
    9.754     33.09   40.9258   11.6256     127.7       4.3   119.974   131.524         0         0   
    9.816     33.09   40.8321   11.5883     127.6     4.438    120.07    131.58         0         0   
    9.879     33.48   40.7294   11.5507     127.3     4.651   120.167   131.732         0         0   
    9.941     34.02   40.4871    11.514     127.4     4.704   120.261   131.878         0         0   
       10     34.27   40.2849   11.4794     127.3     4.688   120.349   131.958         0         0   
    10.07     34.41   40.1782   11.4389     127.3     4.423   120.453   132.053         0         0   
    10.13     34.35   40.0968   11.4045     127.2     4.441   120.541    132.09         0         0   
    10.19     34.23   40.0106   11.3703     127.4     4.289   120.627   132.109         0         0   
    10.25     34.33   39.8853   11.3365     127.7     4.188   120.713   132.173         0         0   
    10.32     34.69   39.6086   11.2974       128     3.976   120.812    132.27         0         0   
    10.38     35.08   39.4595   11.2642     128.1     3.966   120.896   132.402         0         0   
    10.44     35.34   39.3826   11.2314     128.3     3.959   120.979   132.522         0         0   
     10.5     35.34   39.3089   11.1988     128.2     3.995   121.061   132.572         0         0   
    10.57     35.48   39.2161   11.1611     128.6     3.833   121.156   132.665         0         0   
    10.63     35.76   39.0166   11.1292       129      3.64   121.236   132.752         0         0   
    10.69     35.93   38.8017   11.0975     129.8     3.548   121.315   132.804         0         0   
    10.75     36.03   38.6949   11.0661     130.1     3.622   121.393   132.869         0         0   
    10.82      36.1   38.6256   11.0297     130.3     3.611   121.484   132.948         0         0   
    10.88      36.3   38.5469   10.9988     130.4     3.543    121.56   133.047         0         0   
    10.94     36.55   38.4539   10.9682     130.4     4.284   121.636   133.155         0         0   
       11     36.66   38.2322   10.9379     130.5     4.247   121.711   133.188         0         0   
    11.07      36.7   38.0372   10.9028     130.8     3.351   121.798   133.219         0         0   
    11.13     36.74   37.9541    10.873     130.6      3.38   121.871   133.271         0         0   
    11.19     36.89   37.9062   10.8435     130.6     3.313   121.944   133.363         0         0   
    11.25     37.14   37.8334   10.8142     130.9     3.134   122.016   133.475         0         0   
    11.32     37.25   37.6788   10.7803     131.1     3.106   122.099   133.535         0         0   
    11.38     37.34   37.4674   10.7515     130.8      3.13   122.169   133.562         0         0   
    11.44     37.35   37.3331   10.7229     130.7      3.19   122.239   133.589         0         0   
     11.5     37.32   37.2583   10.6946     130.5      3.18   122.308   133.621         0         0   
    11.57     37.31   37.2033   10.6619     130.8     3.166   122.387   133.673         0         0   
    11.63     37.38   37.1281    10.634     130.9      3.89   122.455   133.731         0         0   
    11.69     37.53   36.9539   10.6063     131.3     3.023   122.521   133.784         0         0   
    11.75     37.66   36.7704   10.5789     131.5     2.965   122.587   133.828         0         0   
    11.82     37.71    36.648   10.5473     131.5     3.053   122.664   133.876         0         0   
    11.88     37.68   36.5837   10.5203     131.7     3.169   122.729   133.907         0         0   
    11.94     37.57   36.5527   10.4935       132      3.13   122.793   133.924         0         0   
       12     37.54   36.4581    10.467     131.8     3.131   122.856   133.946         0         0   
    12.07     37.45   36.2411   10.4363     132.2     3.164    122.93   133.927         0         0   
    12.13     37.36   36.0897   10.4102     133.1     3.324   122.992   133.916         0         0   
    12.19      37.4   36.0093   10.3842     133.1     3.218   123.053    133.96         0         0   
    12.25     37.48   35.9462   10.3585     133.3     3.178   123.114    134.02         0         0   
    12.32     37.44   35.9074   10.3288     132.9     3.189   123.185   134.061         0         0   
    12.38      37.5   35.7801   10.3034     132.5      3.04   123.245   134.097         0         0   
    12.44     37.64   35.5998   10.2783     132.9     3.948   123.304    134.14         0         0   
     12.5     37.71   35.4721   10.2534     133.3     3.372   123.363   134.178         0         0   
    12.57     37.73   35.3899   10.2245     133.4      3.39   123.431   134.222         0         0   
    12.63     37.71   35.3763   10.1999     133.1     3.353   123.488   134.264         0         0   
    12.69     37.62   35.3019   10.1756     133.2     3.488   123.545    134.27         0         0   
    12.75     37.55   35.1477   10.1514     133.1     3.537   123.602    134.26         0         0   
    12.82      37.4   34.9643   10.1233     133.9     3.615   123.667   134.229         0         0   
    12.88     37.36   34.8709   10.0996     133.3     6.303   123.723   134.242         0         0   
    12.94     37.46   34.8083   10.0759     133.4     3.781   123.777   134.303         0         0   
    13.01     37.46   34.7902   10.0485     133.9     3.714   123.841   134.355         0         0   
    13.07     37.29   34.6927   10.0252     134.2     4.379   123.895    134.33         0         0   
    13.13     37.17    34.524   10.0021     134.9      4.65   123.948   134.301         0         0   
    13.19     37.17   34.3865   9.97909       135     4.179   124.001   134.313         0         0   
    13.26     37.11   34.2986   9.95255     134.1      4.45   124.062   134.328         0         0   
    13.32     37.05    34.244   9.92988     134.3      4.59   124.114   134.344         0         0   
    13.38     36.95   34.2353   9.90738     134.3     4.576   124.166    134.36         0         0   
    13.44     36.89   34.1185   9.88505     135.4     4.159   124.217    134.36         0         0   
    13.51     36.99   33.9392   9.85918     136.5     4.006   124.276   134.394         0         0   
    13.57      37.1     33.83   9.83719     136.8     4.374   124.326   134.442         0         0   
    13.63     37.15   33.7648   9.81537     137.4     3.889   124.376   134.484         0         0   
    13.69     37.29   33.7109   9.79363     137.8     4.052   124.425   134.553         0         0   
    13.76     37.51    33.684   9.76852     138.5     4.291   124.482   134.658         0         0   
    13.82     37.59    33.536   9.74712     139.4     4.718    124.53   134.687         0         0   
    13.88      37.5   33.4041   9.72588     139.1     4.675   124.578   134.672         0         0   
    13.94     37.51   33.3135   9.70473     139.9     5.065   124.626   134.694         0         0   
    14.01     37.61   33.2458    9.6803     141.2     4.729   124.681   134.755         0         0   
    14.07      37.5    33.254   9.65948     142.4     4.556   124.728   134.768         0         0   
    14.13     37.29   33.1651   9.63876     142.9       4.8   124.774   134.729         0         0   
    14.19     37.26   33.0168    9.6182     143.9     4.446    124.82   134.726         0         0   
    14.26      37.3   32.8771   9.59444     141.4     4.846   124.873    134.75         0         0   
    14.32     37.27   32.8092   9.57413     142.1     4.415   124.918   134.766         0         0   
    14.38     37.16    32.758   9.55399     141.6      4.61   124.963   134.763         0         0   
    14.44     37.11   32.7667   9.53402     141.1     6.545   125.008   134.791         0         0   
    14.51     37.15   32.6344   9.51076     139.8     4.895   125.059   134.816         0         0   
    14.57      37.2   32.5024   9.49105     140.8     4.557   125.103   134.837         0         0   
    14.63     37.18   32.3994   9.47141     140.3      4.94   125.146   134.846         0         0   
    14.69     37.16    32.338   9.45195     139.7     4.891   125.189   134.864         0         0   
    14.76     37.13   32.2835   9.42937     140.2     4.893   125.239   134.887         0         0   
    14.82     36.98   32.2788   9.41007     139.7     4.545   125.281   134.883         0         0   
    14.88     36.88   32.1474   9.39094     139.5     4.288   125.323   134.862         0         0   
    14.94     36.88   32.0305   9.37199     138.5     4.278   125.365   134.871         0         0   
    15.01     37.01   31.9335   9.34999     137.3     4.754   125.413   134.927         0         0   
    15.07      37.2   31.8802    9.3312     138.3     4.406   125.454   135.003         0         0   
    15.13     37.35   31.8346   9.31258       141     3.761   125.494    135.07         0         0   
    15.19     37.39   31.8203   9.29404     141.6     3.656   125.535   135.114         0         0   
    15.26     37.35   31.6702   9.27256     140.7     3.531   125.581    135.11         0         0   
    15.32     37.32   31.5624   9.25427     139.5     3.432   125.621   135.112         0         0   
    15.38      37.3   31.4981   9.23607     140.6     3.371    125.66   135.127         0         0   
    15.44     37.26   31.4493   9.21795     139.5     3.475   125.699   135.139         0         0   
    15.51     37.24   31.4587   9.19706     138.7     3.367   125.744   135.177         0         0   
    15.57     37.18   31.3508   9.17919     139.5     3.159   125.783   135.169         0         0   
    15.63     37.06   31.2337   9.16142     141.1      3.13   125.821   135.144         0         0   
    15.69     36.92   31.1364    9.1438       140     3.084   125.859   135.117         0         0   
    15.76     36.73   31.0719   9.12333     140.1     3.011   125.902    135.09         0         0   
    15.82     36.58   31.0295   9.10597     140.9     2.845    125.94   135.073         0         0   
    15.88     36.45   31.0375   9.08861     140.9     2.843   125.977   135.073         0         0   
