!# Results of ROTMAS saved at 14-Oct-2007 (20:00:19)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 195.563
!# Red. Chi-square (N=207,n=4) : 0.963365
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     3.337050    55.639198     0.834755     0.643892     1.000000 
!# Parameter error :     1.266796    42.294876     0.056768     0.149799     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    1.375    -7.657   73.1694   101.926     138.1     5.747    41.603   131.965         0         0   
    1.461    -7.617   76.3227   98.3516     141.7     3.671   43.9528   131.803         0         0   
    1.547    -7.348   79.3405    95.162     122.3     11.17   46.2628   132.049         0         0   
    1.633    -7.132   82.2257   92.9666     126.6     5.671   48.5321   133.073         0         0   
    1.718    -7.325   84.9652   90.4072     123.9     6.141   50.7344   133.839         0         0   
    1.804    -8.059   87.6244   87.8147     141.8     7.048    52.921    134.63         0         0   
     1.89    -14.31   90.1729   86.1134     140.2     5.836   55.0653   135.551         0         0   
    1.976    -8.463   92.6179   84.1057     128.5     5.509   57.1672   137.289         0         0   
    2.062    -7.927    94.965   82.4663     135.9     7.352   59.2266   138.795         0         0   
    2.148     -8.64   97.2199   80.6242     138.1     11.54   61.2434     140.1         0         0   
    2.234    -8.453   99.3872   78.8849     147.8     9.385   63.2178   141.512         0         0   
     2.32    -8.142   101.478   77.5788     141.3     8.421     65.15   143.159         0         0   
    2.406    -8.613   103.476   76.1324     143.3     9.624   67.0403    144.65         0         0   
    2.492    -9.456   105.395   74.5548     150.8     7.577   68.8892   146.023         0         0   
    2.578    -10.34   107.245   73.4985       147     8.321    70.697    147.63         0         0   
    2.664     -11.1   109.019   72.2706     149.2     8.067   72.4643   149.117         0         0   
     2.75     -10.7   110.718   70.8837       151     6.582   74.1917   150.575         0         0   
    2.835    -9.515   112.325   70.0459     147.6     6.217   75.8604   152.275         0         0   
    2.921    -7.966   113.894   68.9063     147.8      6.39   77.5104   153.832         0         0   
    3.007    -7.001   115.394   67.7242     152.1     4.363   79.1224   155.286         0         0   
    3.093    -7.304   116.833   67.0593     149.8     4.352   80.6972   156.862         0         0   
    3.179    -7.398   118.216   65.9694     150.8     3.955   82.2356   158.225         0         0   
    3.265    -7.927   119.541   65.2281     151.8     4.043   83.7383   159.668         0         0   
    3.351    -7.851   120.814    64.378     154.9     4.853    85.206   161.056         0         0   
    3.437    -6.541   122.037   63.3859     157.1     4.688   86.6396   162.402         0         0   
    3.523    -6.029   123.197   62.7847     157.4     5.081   88.0399   163.811         0         0   
    3.609    -6.392   124.304   61.9597     157.5     5.578   89.4076   165.056         0         0   
    3.695    -7.261   125.366   61.0893     158.3     6.302   90.7436   166.223         0         0   
