!# Results of ROTMAS saved at 12-May-2008 (14:58:44)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 31.4164
!# Red. Chi-square (N=141,n=3) : 0.227655
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :    18.915501   181.319000     1.453860     0.710000     1.000000 
!# Parameter error :     0.378529     0.968940     0.047276     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    3.765    -12.21   129.528   223.689     302.2     10.83   177.984   313.597         0         0   
    4.107    -12.69     136.7   213.431     305.8     10.26   183.317   312.544         0         0   
    4.449    -12.86   143.502   203.956     307.8     8.334   188.203   312.163         0         0   
    4.791    -12.97   148.182   194.978     309.3     7.667   192.695   311.348         0         0   
    5.133    -12.91   155.051   187.414     310.9     5.307   196.838   312.639         0         0   
    5.476     -12.6   161.031   180.461     312.8     4.985   200.679   314.024         0         0   
    5.818    -12.38   163.638   173.865       315     5.832    204.23   313.947         0         0   
     6.16    -12.42   166.147   168.269     316.4     6.004   207.528   314.377         0         0   
    6.502    -12.39   168.808   163.108       317     5.832   210.597   315.116         0         0   
    6.845    -12.26   170.817   158.189     318.2     4.808   213.467   315.627         0         0   
    7.187    -12.12   173.477   153.954     320.6     5.478   216.138   316.804         0         0   
    7.529    -12.05   176.371   150.071     321.4       4.1   218.636   318.253         0         0   
    7.871    -12.04   178.728   146.306     321.7     3.858   220.974   319.427         0         0   
    8.214    -11.83    181.33   142.943     322.4      3.74   223.171   320.903         0         0   
    8.556    -11.05   183.353   139.897     322.4     3.695   225.226   322.171         0         0   
    8.898    -9.262   184.084   136.891     322.6     3.764   227.156   322.708         0         0   
     9.24    -6.106   184.218   134.142     323.1     3.669   228.969   322.986         0         0   
    9.583     3.598   184.002   131.651     323.5     3.675   230.679   323.132         0         0   
    9.925     7.124   183.607   129.127     323.3     3.611   232.284   323.097         0         0   
    10.27     9.213   183.549   126.838     323.1       3.5   233.808   323.309         0         0   
    10.61     11.57   183.287   124.775     323.9     4.015   235.222    323.46         0         0   
    10.95     14.19   182.306   122.623     323.6     4.693   236.556   323.159         0         0   
    11.29     16.25    181.01   120.711     322.8     4.423   237.814   322.731         0         0   
    11.64     17.68   179.536   118.895     321.7     4.351   239.035   322.211         0         0   
    11.98     18.08   177.995   117.021     320.4      4.48   240.154   321.523         0         0   
    12.32     17.97   176.768   115.374     320.4     4.861    241.21   321.035         0         0   
    12.66     18.46   175.722   113.841     320.7     4.953   242.208   320.692         0         0   
       13     19.01   174.091    112.19     321.2     5.013    243.15   319.965         0         0   
    13.35     18.81   172.109   110.703     321.2     4.952   244.065   319.058         0         0   
    13.69      17.6   170.205   109.357     319.2     4.069   244.904   318.145         0         0   
    14.03     16.63   167.831   107.887     317.4     3.333   245.696   316.938         0         0   
    14.37     16.85   165.495   106.605     316.6     3.258   246.445   315.867         0         0   
    14.72     17.55    163.37   105.374     315.7     4.088   247.172   314.953         0         0   
    15.06      18.1   161.222   104.049     313.7     4.295   247.838   313.958         0         0   
     15.4      18.3   159.305   102.906       312     4.146   248.467   313.111         0         0   
    15.74      18.2   157.537   101.833       311     4.786   249.061    312.33         0         0   
    16.08      18.1   155.583   100.632     310.4     5.051   249.621   311.402         0         0   
    16.43     18.77   153.857   99.5712     309.4     5.497   250.164   310.678         0         0   
    16.77     20.05   152.282   98.6041     308.5      5.94   250.661   310.074         0         0   
    17.11     21.07   150.541   97.5082     307.4     6.941   251.129   309.322         0         0   
    17.45     21.69   149.028   96.5722     306.4     8.575    251.57   308.697         0         0   
     17.8     21.83   147.501   95.6673       305        10   251.997   308.038         0         0   
    18.14     21.54   145.931   94.6625     304.9     10.12   252.386   307.277         0         0   
    18.48     20.93   144.608    93.807     303.6     10.29   252.752   306.647         0         0   
    18.82     20.01   143.278   93.0031     301.3     10.84   253.095   305.999         0         0   
    19.17     19.26   141.749   92.0542     300.8     10.29   253.426   305.225         0         0   
    19.51     19.69   140.448   91.2689     300.1     9.189   253.726   304.664         0         0   
    19.85     20.47   139.205    90.531     300.2     8.384   254.007   304.159         0         0   
    20.19     21.05   137.891   89.6731     300.3     8.167   254.269   303.564         0         0   
    20.53      21.8   136.681   88.9488     300.6     7.767   254.514   303.062         0         0   
    20.88     22.58   135.489   88.2476     300.9     7.515   254.748   302.574         0         0   
    21.22     23.34   134.239   87.4489       301     7.883   254.958    302.02         0         0   
    21.56     24.32   133.067   86.7791     300.6     8.021   255.154    301.55         0         0   
     21.9     25.94   131.943   86.1478     300.1     8.213   255.334   301.162         0         0   
    22.25     28.15   130.716    85.384     299.9     8.068   255.504   300.752         0         0   
    22.59     30.48   129.625    84.762     299.8     8.358   255.656    300.46         0         0   
    22.93     32.31   128.604   84.1752     299.2     9.019   255.795   300.165         0         0   
    23.27     34.03    127.53   83.4775     299.8     9.287   255.921    299.81         0         0   
    23.61     35.49   126.583   82.8968     300.2     9.299   256.035   299.514         0         0   
    23.96     36.66   125.678   82.3329     300.8     9.691    256.14   299.208         0         0   
     24.3     37.28   124.694   81.6777     300.4     9.839   256.232   298.771         0         0   
    24.64     37.83   123.785   81.1347     300.6     10.06   256.312   298.383         0         0   
    24.98      38.4   122.874   80.6218     300.8     10.89   256.383   298.001         0         0   
    25.33     38.82    121.81   79.9896     300.8     11.81   256.445   297.501         0         0   
    25.67     39.04   120.852   79.4811     299.5     13.72   256.496   297.047         0         0   
    26.01      39.2   119.936   78.9999     299.7     14.34   256.538   296.604         0         0   
    26.35     39.37   118.952   78.5046     297.4     16.19   256.571   296.127         0         0   
    26.69     39.66   118.073   77.9388       296     17.34   256.596   295.686         0         0   
    27.04     39.77   117.204   77.4725     297.3     18.91   256.614   295.248         0         0   
    27.38     39.75   116.283   77.0047     296.2     19.71   256.623   294.766         0         0   
    27.72     39.71   115.468   76.4703     296.5     20.21   256.625   294.302         0         0   
    28.06     39.62   114.676    76.043     293.7     21.07    256.62   293.865         0         0   
    28.41     39.63    113.79   75.5881     290.3     22.84   256.608   293.394         0         0   
    28.75     39.61   113.022   75.0824     289.7     23.81   256.589   292.948         0         0   
    29.09     39.58   112.282   74.6786     285.8     23.78   256.564   292.533         0         0   
