!# Results of ROTMAS saved at 12-May-2008 (13:45:21)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 97.3946
!# Red. Chi-square (N=87,n=2) : 1.145819
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     0.000512 2371399936.000000     0.710000     0.710000     1.000000 
!# Parameter error :     0.094285 873131278336.000000     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    3.327    -4.506   79.4199   45.9587     191.5     10.79   183.752   205.339         0         0   
    3.629    -4.679   81.5735   44.3986     200.3     10.11   183.754   205.837         0         0   
    3.932     5.331    85.078   42.9062     206.7     9.159   183.755   207.059         0         0   
    4.234     10.29   87.7794   41.5375     211.1     8.196   183.756   208.094         0         0   
    4.536      13.1   88.2808   39.1101     213.5     7.037   183.758   207.994         0         0   
    4.839     14.54   88.3794   38.1356     214.1     5.791   183.759   207.952         0         0   
    5.141     15.62   87.8873    37.214     213.5     5.235    183.76   207.655         0         0   
    5.444     17.96   87.1946   36.3199     213.2     4.973    183.76   207.394         0         0   
    5.746     21.41   86.3722   34.6389     214.2      4.63   183.761   207.091         0         0   
    6.049     24.57   85.2819   33.9574     215.5     4.233   183.762   206.877         0         0   
    6.351      26.5   84.1693   33.3079     215.3     3.944   183.762   206.554         0         0   
    6.653     27.59   82.3903   32.6834       214     4.039   183.763   205.879         0         0   
    6.956     28.18   80.6471   31.4241     212.5     4.023   183.763   205.072         0         0   
    7.258     28.25   78.8736   30.9164       211     4.042   183.764   204.314         0         0   
    7.561     28.07   77.4748   30.4224     207.7     4.575   183.764   203.679         0         0   
    7.863     27.54   76.1522   29.9481     204.8     5.171   183.765   203.037         0         0   
    8.166     26.51   74.7887   28.9677     200.8     5.637   183.765   202.249         0         0   
    8.468      25.1   73.5531   28.5683       199     5.345   183.765   201.559         0         0   
     8.77     23.73   72.3266    28.181     200.7     4.837   183.766   200.893         0         0   
    9.073     22.36   71.3519   27.8023     200.4     4.974   183.766   200.334         0         0   
    9.375     20.96   70.3698   27.0136     200.6      4.97   183.766   199.727         0         0   
    9.678     19.19   69.8183   26.6864     201.9      5.18   183.766   199.311         0         0   
     9.98     18.54   69.1934   26.3702       204     8.209   183.767    198.99         0         0   
    10.28     21.54   67.9432   26.0667     206.9     4.214   183.767   198.821         0         0   
    10.58     22.71   66.5693   25.7705     206.1     3.779   183.767   198.448         0         0   
    10.89     22.82   65.3603   25.1297     205.1     4.035   183.767   197.976         0         0   
    11.19        23   64.4427   24.8694       204     4.352   183.767   197.663         0         0   
    11.49     23.46   63.4238    24.615     203.3     4.633   183.768   197.356         0         0   
    11.79     24.05   62.5351   24.3661       203     4.881   183.768   197.112         0         0   
     12.1     24.66   61.6073   23.8211     202.3      5.23   183.768   196.829         0         0   
     12.4     25.57   60.8392   23.5991     201.6     5.488   183.768    196.68         0         0   
     12.7     26.48    60.088   23.3817     200.9     5.599   183.768   196.543         0         0   
       13     27.26   59.3744   23.1686     200.3     5.866   183.768   196.408         0         0   
    13.31     28.15    58.625    22.698       200     5.991   183.768   196.253         0         0   
    13.61     29.41   57.8731   22.5058     199.9     6.164   183.769   196.193         0         0   
    13.91     31.12   57.1968   22.3172     199.8     6.433   183.769   196.237         0         0   
    14.21     33.13   56.4889   22.1321     199.8     6.782   183.769    196.34         0         0   
    14.52     34.93   55.8321   21.7203     199.8      6.79   183.769   196.418         0         0   
    14.82     36.09   55.2162   21.5517     199.8     6.622   183.769   196.435         0         0   
    15.12     37.01   54.6753    21.386     199.7     6.316   183.769   196.437         0         0   
    15.42     37.73     54.18   21.2232     199.8     6.081   183.769   196.419         0         0   
    15.73     38.08   53.6092    20.859     199.5     6.031   183.769   196.291         0         0   
    16.03     38.63   53.1646   20.7095       199     5.987   183.769   196.262         0         0   
    16.33     39.03   52.7011   20.5625     198.5     5.983   183.769   196.201         0         0   
    16.63     38.92   52.2281   20.4179     197.2      5.93   183.769   196.037         0         0   
    16.94      38.5   51.7146   20.0927     195.6     5.538    183.77   195.785         0         0   
    17.24     38.11   51.2227   19.9591     194.2     5.178    183.77   195.565         0         0   
    17.54     37.98   50.7862   19.8275     192.9      4.92    183.77   195.413         0         0   
    17.84     37.99   50.3321   19.6978     191.9      4.62    183.77   195.284         0         0   
    18.15     38.12   49.9257   19.4053     191.2     4.715    183.77   195.176         0         0   
    18.45     38.42   49.4985   19.2848     190.3     4.821    183.77   195.114         0         0   
    18.75     38.83   49.1259    19.166     190.2     5.156    183.77   195.089         0         0   
    19.05     39.19   48.7273   19.0489     190.1     5.401    183.77    195.05         0         0   
    19.36     39.43   48.3355   18.7838     188.7     5.744    183.77   194.975         0         0   
    19.66     39.98   47.9828   18.6745     187.9     8.148    183.77    194.99         0         0   
    19.96     40.73    47.612   18.5666     188.3     6.306    183.77   195.044         0         0   
    20.26     41.11   47.2853   18.4602     188.4     6.681    183.77   195.034         0         0   
    20.57      41.3   46.9176   18.3474     188.7     6.996    183.77   194.975         0         0   
    20.87     41.52   46.6092   18.1188     189.4     7.004    183.77   194.926         0         0   
    21.17     41.59   46.2693   18.0238     190.2     6.854    183.77   194.851         0         0   
    21.47     41.62   45.9447   17.8973     190.3     6.748    183.77   194.769         0         0   
    21.77     41.73   45.6466   17.7735     190.1     6.716   183.771   194.711         0         0   
    22.08     41.87   45.3189   17.6482     189.9     6.517   183.771   194.654         0         0   
    22.38     42.01    45.041   17.5295     189.8     5.839   183.771   194.608         0         0   
    22.68     42.01    44.733   17.4131     189.9     5.042   183.771   194.527         0         0   
    22.98      41.9   44.4675   17.2991     189.7     5.078   183.771   194.432         0         0   
    23.29     41.69   44.1636   17.1834     189.8     5.028   183.771   194.308         0         0   
    23.59     41.43   43.8828   17.0738     189.5     5.292   183.771   194.179         0         0   
    23.89     41.18   43.6248   16.9662     189.1     5.703   183.771   194.058         0         0   
    24.19     40.89   43.3498   16.8606     187.3      8.65   183.771   193.926         0         0   
     24.5     40.65   43.0995   16.7536     187.2     5.933   183.771    193.81         0         0   
     24.8     40.57   42.8363   16.6518     187.1     6.004   183.771   193.726         0         0   
     25.1     40.46   42.6007    16.552     186.8     8.107   183.771   193.643         0         0   
     25.4     40.21   42.3507   16.4539       186     8.472   183.771   193.528         0         0   
    25.71     39.99   42.0913   16.3544     184.6      5.72   183.771   193.417         0         0   
    26.01     39.93   41.8753   16.2599       185     5.514   183.771    193.35         0         0   
    26.31     39.84   41.6328   16.1668       185      5.88   183.771   193.271         0         0   
    26.61     39.59   41.4315   16.0753     185.1     5.367   183.771   193.169         0         0   
    26.92     39.25   41.1864   15.9826       186     5.071   183.771   193.039         0         0   
    27.22     39.09   40.9691   15.8942       187     4.519   183.771   192.953         0         0   
    27.52     38.91   40.7709   15.8072     187.1     4.201   183.771   192.868         0         0   
    27.82     38.61   40.5632   15.7218     187.9     4.888   183.771   192.757         0         0   
    28.13      38.3   40.3882   15.6349     185.4     5.578   183.771   192.651         0         0   
    28.43     38.07   40.2033   15.5521     186.6     5.446   183.771    192.56         0         0   
    28.73     37.77   40.0587   15.4707     188.6     5.325   183.771   192.464         0         0   
    29.03     37.47   39.9153   15.3905     185.8     6.396   183.771   192.369         0         0   
    29.34     37.29   39.8272   15.3091     179.6     6.018   183.771    192.31         0         0   
