!# Results of ROTMAS saved at 14-Oct-2007 (18:51:17)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 168.918
!# Red. Chi-square (N=199,n=4) : 0.866244
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     7.150630    11.125100     0.307464     0.619211     1.000000 
!# Parameter error :     1.122129     3.063915     0.010954     0.024972     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
   0.2451    -1.062   21.1136   81.9232     60.64     62.78   3.47679    84.665         0         0   
   0.4903    -2.029   39.4395   129.669     124.6     12.33   6.94767   135.697         0         0   
   0.7354    -2.566   56.6138   149.133       149     7.544   10.4026   159.836         0         0   
   0.9806     1.311   71.4954   156.754     161.1     6.672   13.8372   172.849         0         0   
    1.226     2.804    85.935   157.136     166.2     6.364   17.2463    179.95         0         0   
    1.471    0.2885   98.8873   153.385     174.5     5.248   20.6149    183.66         0         0   
    1.716    -3.894   109.959   147.619       180     3.958   23.9428   185.581         0         0   
    1.961    -5.307   118.739   140.883     183.8     4.367   27.2245   186.172         0         0   
    2.206    -6.157   125.368   133.894     190.1     4.518   30.4549   185.834         0         0   
    2.451    -6.426   131.091   127.114     195.5      4.22   33.6295    185.56         0         0   
    2.697    -5.395   137.211   120.824     199.9     4.152   36.7572   186.406         0         0   
    2.942    -3.136    144.25   115.029     204.1     3.807   39.8092   188.718         0         0   
    3.187     -2.72   150.956   109.797     206.5     3.867   42.7954   191.487         0         0   
    3.432    -3.748   156.654   105.069     206.7     4.343   45.7138    194.05         0         0   
    3.677    -5.047   161.195    100.87     203.3      4.51   48.5625   196.192         0         0   
    3.922    -6.278   164.401   97.0892       199     4.312   51.3404   197.612         0         0   
    4.167    -7.319   166.757    93.699     196.2     4.013   54.0466   198.632         0         0   
    4.413    -8.597   168.731   90.6443     194.7     3.757   56.6914   199.566         0         0   
    4.658    -8.589   170.911   87.8735     194.6      3.65   59.2533   200.922         0         0   
    4.903    -5.776   172.834    85.355     196.3     3.492   61.7434   202.326         0         0   
    5.148      3.49    174.43   83.0572       199     3.301   64.1624   203.601         0         0   
    5.393     7.105   175.879   80.9468       202     2.741   66.5111   204.842         0         0   
    5.638     9.695   177.178    79.011     204.3     2.698   68.7907   206.061         0         0   
    5.883     11.33   177.945   77.1889     205.5      2.79   71.0022   206.863         0         0   
    6.129     12.04   178.306   75.5105     206.8     3.195   73.1558   207.344         0         0   
    6.374     12.95     178.4    73.944     207.8     3.235   75.2354    207.66         0         0   
    6.619     14.56   178.669   72.4841     207.6     3.703   77.2515   208.222         0         0   
    6.864     17.15   178.663   71.1045     207.2      4.21   79.2058   208.672         0         0   
    7.109     18.92   178.529   69.7903     207.6     4.311      81.1   208.994         0         0   
    7.354     19.23   178.329   68.5621     207.4     4.247    82.936   209.165         0         0   
      7.6     19.82   178.104   67.4054     207.7     4.002   84.7225   209.368         0         0   
    7.845     20.85   177.831   66.3009     208.3     3.953   86.4468   209.589         0         0   
     8.09     22.14   177.634   65.2512     208.6     4.116   88.1182    209.92         0         0   
    8.335     23.58   177.561   64.2515     209.1     3.998   89.7384   210.393         0         0   
     8.58     24.57   177.237   63.2872     209.4     4.064    91.309   210.616         0         0   
    8.825     25.46   176.956   62.3801       209     4.121   92.8319   210.881         0         0   
     9.07      26.4   176.436   61.5073       209     3.714   94.3086    210.96         0         0   
    9.316     26.78   175.937   60.6717     208.6      3.69   95.7466   210.997         0         0   
    9.561      26.5   175.044   59.8693     208.2      3.61   97.1357   210.624         0         0   
    9.806     27.11   174.407   59.0947     208.2      3.45   98.4835    210.58         0         0   
    10.05     28.17   173.906   58.3533     208.3     3.333   99.7861   210.711         0         0   
     10.3     28.04   172.811   57.6397     208.7       3.9   101.081   210.213         0         0   
    10.54     27.34   171.133   56.9527       209     4.891   102.288   209.143         0         0   
    10.79     26.82   169.405   56.2934     209.4     6.195   103.509   208.088         0         0   
    11.03     26.35   167.739   55.6457     210.2     6.576   104.648   207.071         0         0   
    11.28     26.12   166.535   55.0279     210.1     7.379     105.8    206.49         0         0   
    11.52     26.74    165.28   54.4285     210.1      8.25   106.875   205.955         0         0   
    11.77     27.88   164.457   53.8519     210.5     8.628   107.963   205.862         0         0   
    12.01     28.54   163.082   53.2901     211.3     9.362   108.979   205.247         0         0   
    12.26     29.21   162.118   52.7459     211.6     10.05   110.008   204.986         0         0   
     12.5     30.51   161.264   52.2181     211.5      10.3   110.969   204.885         0         0   
    12.75     32.22   160.432   51.7089     211.5     10.21   111.943   204.894         0         0   
    12.99     33.85   159.377   51.2116     210.8     9.522   112.853   204.708         0         0   
    13.24     35.39   158.305   50.7284     210.2     9.327   113.775   204.527         0         0   
