!# Results of ROTMAS saved at 12-May-2008 (13:44:03)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 35.1365
!# Red. Chi-square (N=87,n=2) : 0.413371
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :    35.545601   111.848000     0.710000     0.710000     1.000000 
!# Parameter error :     0.710224     0.563929     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    7.258     28.25   78.8736   30.9164       211     4.042   190.463   210.359         0         0   
    7.561     28.07   77.4748   30.4224     207.7     4.575   190.758   210.011         0         0   
    7.863     27.54   76.1522   29.9481     204.8     5.171   190.985   209.594         0         0   
    8.166     26.51   74.7887   28.9677     200.8     5.637   191.152   208.984         0         0   
    8.468      25.1   73.5531   28.5683       199     5.345   191.264   208.418         0         0   
     8.77     23.73   72.3266    28.181     200.7     4.837   191.328   207.834         0         0   
    9.073     22.36   71.3519   27.8023     200.4     4.974   191.348   207.312         0         0   
    9.375     20.96   70.3698   27.0136     200.6      4.97   191.329   206.707         0         0   
    9.678     19.19   69.8183   26.6864     201.9      5.18   191.275   206.255         0         0   
     9.98     18.54   69.1934   26.3702       204     8.209    191.19   205.865         0         0   
    10.28     21.54   67.9432   26.0667     206.9     4.214   191.076   205.597         0         0   
    10.58     22.71   66.5693   25.7705     206.1     3.779   190.938   205.106         0         0   
    10.89     22.82   65.3603   25.1297     205.1     4.035   190.771   204.494         0         0   
    11.19        23   64.4427   24.8694       204     4.352   190.588    204.02         0         0   
    11.49     23.46   63.4238    24.615     203.3     4.633   190.386   203.533         0         0   
    11.79     24.05   62.5351   24.3661       203     4.881   190.167   203.092         0         0   
     12.1     24.66   61.6073   23.8211     202.3      5.23   189.926    202.59         0         0   
     12.4     25.57   60.8392   23.5991     201.6     5.488   189.678   202.212         0         0   
     12.7     26.48    60.088   23.3817     200.9     5.599   189.417   201.835         0         0   
       13     27.26   59.3744   23.1686     200.3     5.866   189.145   201.448         0         0   
    13.31     28.15    58.625    22.698       200     5.991   188.854   201.023         0         0   
    13.61     29.41   57.8731   22.5058     199.9     6.164   188.563    200.69         0         0   
    13.91     31.12   57.1968   22.3172     199.8     6.433   188.263   200.452         0         0   
    14.21     33.13   56.4889   22.1321     199.8     6.782   187.956   200.265         0         0   
    14.52     34.93   55.8321   21.7203     199.8      6.79   187.632   200.037         0         0   
    14.82     36.09   55.2162   21.5517     199.8     6.622   187.313   199.754         0         0   
    15.12     37.01   54.6753    21.386     199.7     6.316   186.988   199.451         0         0   
    15.42     37.73     54.18   21.2232     199.8     6.081   186.658   199.125         0         0   
    15.73     38.08   53.6092    20.859     199.5     6.031   186.313   198.675         0         0   
    16.03     38.63   53.1646   20.7095       199     5.987   185.975   198.329         0         0   
    16.33     39.03   52.7011   20.5625     198.5     5.983   185.634   197.948         0         0   
    16.63     38.92   52.2281   20.4179     197.2      5.93    185.29   197.464         0         0   
    16.94      38.5   51.7146   20.0927     195.6     5.538   184.932   196.876         0         0   
    17.24     38.11   51.2227   19.9591     194.2     5.178   184.584    196.33         0         0   
    17.54     37.98   50.7862   19.8275     192.9      4.92   184.233   195.849         0         0   
    17.84     37.99   50.3321   19.6978     191.9      4.62   183.882   195.389         0         0   
    18.15     38.12   49.9257   19.4053     191.2     4.715   183.517   194.938         0         0   
    18.45     38.42   49.4985   19.2848     190.3     4.821   183.163   194.542         0         0   
    18.75     38.83   49.1259    19.166     190.2     5.156   182.808   194.183         0         0   
    19.05     39.19   48.7273   19.0489     190.1     5.401   182.452   193.809         0         0   
    19.36     39.43   48.3355   18.7838     188.7     5.744   182.084   193.387         0         0   
    19.66     39.98   47.9828   18.6745     187.9     8.148   181.728   193.067         0         0   
    19.96     40.73    47.612   18.5666     188.3     6.306   181.372   192.786         0         0   
    20.26     41.11   47.2853   18.4602     188.4     6.681   181.016   192.441         0         0   
    20.57      41.3   46.9176   18.3474     188.7     6.996   180.649   192.035         0         0   
    20.87     41.52   46.6092   18.1188     189.4     7.004   180.294   191.652         0         0   
    21.17     41.59   46.2693   18.0238     190.2     6.854   179.939   191.242         0         0   
    21.47     41.62   45.9447   17.8973     190.3     6.748   179.585   190.825         0         0   
    21.77     41.73   45.6466   17.7735     190.1     6.716   179.231   190.433         0         0   
    22.08     41.87   45.3189   17.6482     189.9     6.517   178.867   190.031         0         0   
    22.38     42.01    45.041   17.5295     189.8     5.839   178.515   189.654         0         0   
    22.68     42.01    44.733   17.4131     189.9     5.042   178.165    189.24         0         0   
    22.98      41.9   44.4675   17.2991     189.7     5.078   177.815   188.813         0         0   
    23.29     41.69   44.1636   17.1834     189.8     5.028   177.455   188.345         0         0   
    23.59     41.43   43.8828   17.0738     189.5     5.292   177.107   187.885         0         0   
    23.89     41.18   43.6248   16.9662     189.1     5.703   176.761   187.434         0         0   
    24.19     40.89   43.3498   16.8606     187.3      8.65   176.416   186.971         0         0   
     24.5     40.65   43.0995   16.7536     187.2     5.933   176.061   186.516         0         0   
     24.8     40.57   42.8363   16.6518     187.1     6.004   175.719   186.106         0         0   
     25.1     40.46   42.6007    16.552     186.8     8.107   175.379   185.697         0         0   
     25.4     40.21   42.3507   16.4539       186     8.472   175.039   185.256         0         0   
    25.71     39.99   42.0913   16.3544     184.6      5.72    174.69   184.811         0         0   
    26.01     39.93   41.8753   16.2599       185     5.514   174.354   184.422         0         0   
    26.31     39.84   41.6328   16.1668       185      5.88   174.019   184.023         0         0   
    26.61     39.59   41.4315   16.0753     185.1     5.367   173.686     183.6         0         0   
    26.92     39.25   41.1864   15.9826       186     5.071   173.343    183.14         0         0   
    27.22     39.09   40.9691   15.8942       187     4.519   173.013   182.736         0         0   
    27.52     38.91   40.7709   15.8072     187.1     4.201   172.684   182.335         0         0   
    27.82     38.61   40.5632   15.7218     187.9     4.888   172.357   181.908         0         0   
    28.13      38.3   40.3882   15.6349     185.4     5.578   172.021   181.477         0         0   
    28.43     38.07   40.2033   15.5521     186.6     5.446   171.698   181.074         0         0   
    28.73     37.77   40.0587   15.4707     188.6     5.325   171.376   180.666         0         0   
    29.03     37.47   39.9153   15.3905     185.8     6.396   171.055   180.261         0         0   
    29.34     37.29   39.8272   15.3091     179.6     6.018   170.726   179.885         0         0   
