!# Results of ROTMAS saved at 13-Oct-2007 (12:55:56)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 37.8378
!# Red. Chi-square (N=141,n=2) : 0.272214
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     2.025650   298.678986     1.000000     1.000000     1.000000 
!# Parameter error :     0.056688    14.915262     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    28.41     39.63   135.044   62.6891     290.3     22.84   243.786    288.39         0         0   
    28.75     39.61   134.133   62.2697     289.7     23.81    243.95    288.01         0         0   
    29.09     39.58   133.254   61.9348     285.8     23.78   244.111   287.662         0         0   
    29.43      39.7    132.29   61.5879     286.7     20.92   244.268   287.292         0         0   
    29.77     39.95   131.431   61.1888     284.4     21.39   244.421   286.977         0         0   
    30.12     40.11    130.58   60.8622     284.9     19.94   244.576   286.673         0         0   
    30.46     40.23    129.67   60.5325     285.7     19.11   244.723   286.332         0         0   
     30.8      40.4    128.86   60.1535     286.4     19.69   244.866   286.033         0         0   
    31.14     40.56   128.081   59.8522     288.7     18.32   245.007   285.763         0         0   
    31.49     40.61   127.199   59.5298     285.4     17.41   245.148    285.43         0         0   
    31.83     40.64   126.433   59.1692       285      16.2   245.283   285.134         0         0   
    32.17     40.59   125.698   58.8828     283.9     15.36   245.415   284.856         0         0   
    32.51     40.55   124.886   58.5849     282.1     14.54   245.544   284.543         0         0   
    32.85     40.51   124.161   58.2401     283.6     14.39    245.67   284.258         0         0   
     33.2     40.63   123.446   57.9592     284.3     13.66   245.798   284.017         0         0   
    33.54     40.67   122.676   57.6747     282.4     13.82   245.919   283.736         0         0   
    33.88     40.71    121.99   57.3457     282.9     12.94   246.038   283.482         0         0   
    34.22     40.92   121.334   57.0854     283.1     13.24   246.155   283.279         0         0   
    34.57     40.93   120.583   56.8057     281.2     12.73   246.272   283.006         0         0   
    34.91     40.71   119.932   56.4914       281     12.03   246.384   282.732         0         0   
    35.25     40.72    119.31   56.2428     282.1     11.53   246.494   282.517         0         0   
    35.59      40.8   118.615   55.9832     281.7      11.2   246.602   282.278         0         0   
    35.93     40.87   117.997   55.6815     281.3     10.91   246.708   282.062         0         0   
    36.28     41.15    117.39   55.4366     281.4     10.63   246.815   281.895         0         0   
    36.62     41.35   116.728   55.1877     280.2     10.41   246.917    281.69         0         0   
    36.96     41.52   116.141   54.8986     279.4     10.22   247.017   281.503         0         0   
     37.3     41.77   115.581   54.6708     278.9     10.61   247.116   281.352         0         0   
    37.65      41.8   114.932   54.4252     279.2     10.91   247.215    281.13         0         0   
    37.99      41.9   114.374   54.1479     278.8     11.22    247.31   280.947         0         0   
    38.33     41.88   113.841   53.9296     276.8     11.87   247.403   280.768         0         0   
    38.67     41.84   113.238   53.7008     275.9     12.06   247.495   280.555         0         0   
    39.01     41.99   112.705   53.4336     275.8     12.11   247.585   280.391         0         0   
    39.36     42.13   112.183   53.2178     275.1     12.93   247.676   280.242         0         0   
     39.7      42.1   111.606   52.9976     273.7     12.52   247.763   280.042         0         0   
    40.04        42   111.097   52.7408     273.1     12.42   247.848   279.852         0         0   
    40.38     41.86   110.612   52.5393       274     12.48   247.932   279.675         0         0   
    40.73     41.54   110.046   52.3213       274     11.97   248.017   279.438         0         0   
    41.07     41.56   109.559   52.0745     273.7     11.61   248.099   279.276         0         0   
    41.41     41.78   109.096   51.8806     273.3     10.91   248.179   279.163         0         0   
    41.75     41.92   108.567   51.6769     272.9     10.71   248.257   279.009         0         0   
    42.09     42.17   108.101   51.4382       272      10.8   248.335   278.891         0         0   
    42.44      42.4   107.644   51.2461     271.8        11   248.413   278.784         0         0   
    42.78     42.72   107.137   51.0495     271.2     11.82   248.488   278.668         0         0   
    43.12     43.11    106.69   50.8195     270.6     11.61   248.562    278.58         0         0   
    43.46     43.39   106.265   50.6395     271.1      11.7   248.635   278.493         0         0   
    43.81     43.83   105.764   50.4444     272.2      11.6   248.708   278.402         0         0   
    44.15      44.3   105.336   50.2226     273.2     11.72   248.779   278.337         0         0   
    44.49     44.56   104.928    50.049     274.6      12.1   248.848   278.255         0         0   
    44.83     44.78   104.476   49.8662     275.4     12.61   248.916   278.148         0         0   
    45.17     44.87   104.047   49.6513       278     12.92   248.984   278.024         0         0   
    45.52     44.75   103.643   49.4788     281.1      13.1   249.052   277.884         0         0   
    45.86     44.55   103.208   49.3019     279.7     12.72   249.117   277.717         0         0   
     46.2     44.44   102.796   49.0943     279.6      11.8   249.182   277.567         0         0   
    46.54     44.49   102.418   48.9322     280.1      10.8   249.245   277.464         0         0   
    46.89     44.54   101.988   48.7563     282.6     10.76   249.309   277.341         0         0   
    47.23     44.55   101.591   48.5556     282.9     11.23   249.371   277.217         0         0   
    47.57     44.41   101.228    48.399     284.2     11.09   249.432   277.089         0         0   
    47.91     44.39   100.825   48.2336     282.9      19.9   249.492   276.963         0         0   
    48.25      44.3   100.441   48.0388     284.6     10.42   249.551   276.829         0         0   
     48.6     44.15    100.08   47.8828     285.9     13.96   249.611   276.701         0         0   
    48.94     43.92   99.6909   47.7225     283.9     10.59   249.668   276.548         0         0   
    49.28     43.71   99.3207   47.5338     283.4     9.296   249.725     276.4         0         0   
    49.62     43.54   98.9827    47.387     282.1     9.442   249.781   276.277         0         0   
    49.97     43.43   98.5966   47.2271     279.6     9.889   249.837   276.146         0         0   
    50.31      43.4   98.2397   47.0445     277.6     10.95   249.892   276.032         0         0   
    50.65      43.4   97.9135   46.9022     278.2     12.22   249.945    275.94         0         0   
    50.99     43.42   97.5511   46.7518     284.7     10.43   249.998   275.838         0         0   
    51.33      43.4   97.2052    46.574     287.9     11.44   250.051    275.73         0         0   
    51.68     43.35   96.8813   46.4321     289.1     11.09   250.104   275.632         0         0   
