!# Results of ROTMAS saved at 13-Oct-2007 (12:56:23)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 24.9459
!# Red. Chi-square (N=141,n=4) : 0.182087
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     1.365720   674.797974     0.992265     0.830458     1.000000 
!# Parameter error :     0.748106   736.403015     0.360482     0.052524     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    28.41     39.63   123.065   62.4462     290.3     22.84   251.674    289.75         0         0   
    28.75     39.61   122.235   62.0284     289.7     23.81   251.788   289.404         0         0   
    29.09     39.58   121.434   61.6948     285.8     23.78   251.899   289.088         0         0   
    29.43      39.7   120.555   61.3492     286.7     20.92   252.008   288.758         0         0   
    29.77     39.95   119.772   60.9517     284.4     21.39   252.114   288.475         0         0   
    30.12     40.11   118.997   60.6264     284.9     19.94   252.221   288.201         0         0   
    30.46     40.23   118.168   60.2979     285.7     19.11   252.322   287.897         0         0   
     30.8      40.4   117.429   59.9204     286.4     19.69   252.422   287.626         0         0   
    31.14     40.56    116.72   59.6203     288.7     18.32   252.519   287.383         0         0   
    31.49     40.61   115.916   59.2991     285.4     17.41   252.617   287.084         0         0   
    31.83     40.64   115.218   58.9399       285      16.2    252.71   286.815         0         0   
    32.17     40.59   114.548   58.6546     283.9     15.36   252.801   286.561         0         0   
    32.51     40.55   113.808   58.3579     282.1     14.54    252.89   286.279         0         0   
    32.85     40.51   113.147   58.0144     283.6     14.39   252.977   286.018         0         0   
     33.2     40.63   112.496   57.7346     284.3     13.66   253.065     285.8         0         0   
    33.54     40.67   111.794   57.4512     282.4     13.82   253.149   285.547         0         0   
    33.88     40.71   111.169   57.1235     282.9     12.94   253.231   285.316         0         0   
    34.22     40.92   110.571   56.8642     283.1     13.24   253.312   285.133         0         0   
    34.57     40.93   109.887   56.5856     281.2     12.73   253.393   284.887         0         0   
    34.91     40.71   109.293   56.2725       281     12.03   253.471   284.634         0         0   
    35.25     40.72   108.727   56.0249     282.1     11.53   253.547   284.437         0         0   
    35.59      40.8   108.093   55.7663     281.7      11.2   253.621   284.222         0         0   
    35.93     40.87    107.53   55.4657     281.3     10.91   253.694   284.025         0         0   
    36.28     41.15   106.977   55.2218     281.4     10.63   253.768   283.875         0         0   
    36.62     41.35   106.374   54.9738     280.2     10.41   253.838   283.692         0         0   
    36.96     41.52   105.839   54.6859     279.4     10.22   253.908   283.523         0         0   
     37.3     41.77   105.328    54.459     278.9     10.61   253.975   283.387         0         0   
    37.65      41.8   104.737   54.2143     279.2     10.91   254.044   283.186         0         0   
