!# Results of ROTMAS saved at 12-May-2008 (14:42:28)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 6.07684
!# Red. Chi-square (N=41,n=2) : 0.155816
!# Parameter name  :           RC         RHO          MD          MG
!# Parameter value :     1.322770    37.293900     0.710000     1.000000 
!# Parameter error :     0.065674     2.399170     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
      0.2   -1.41655   2.11053         0      6.71      1.28   5.16101   5.39294         0         0   
      0.4   -2.29669   4.85569         0      9.86      1.49   10.1211   10.9882         0         0   
      0.6   0.947918   6.70852         0     12.65      2.77   14.7245   16.2084         0         0   
    0.801   4.97499   7.38576         0     19.13      4.58   18.9017   20.8944         0         0   
    1.001   7.25802   8.39255         0     25.17      3.92   22.5851   25.1635         0         0   
    1.201   9.34301   9.62081         0     28.48      3.32   25.8143     29.09         0         0   
    1.401   11.0736   9.49753         0     32.06      4.02   28.6307   32.1333         0         0   
    1.601   12.8118   9.57362         0      34.5      3.86   31.0847   34.9579         0         0   
    1.801   14.0579   9.58635         0     39.54      3.66   33.2264   37.3298         0         0   
    2.001   15.6654   10.4959         0     42.86      3.44   35.1019   39.8461         0         0   
    2.201   17.7794   12.4084         0     44.35      3.82   36.7513   42.6701         0         0   
    2.402   19.7363   12.3446         0     45.55         4   38.2157   44.7477         0         0   
    2.602   21.1117   12.3125         0     47.75         3   39.5093   46.4574         0         0   
    2.802   21.8857   12.3669         0     49.19       3.3   40.6638   47.8065         0         0   
    3.002   22.8763   12.5187         0     49.69      4.39   41.6989   49.1817         0         0   
    3.202   23.4143   12.3986         0      49.8      4.17   42.6313   50.1935         0         0   
    3.402   23.4751   12.8037         0     50.25      3.95   43.4749     51.04         0         0   
    3.602   24.3338   12.9726         0      52.1      3.62   44.2411   52.1316         0         0   
    3.802   25.3143   13.1432         0     53.38      3.91   44.9399   53.2273         0         0   
    4.003   26.3725   13.2125         0     54.79      4.35   45.5824   54.2939         0         0   
    4.203   27.1116   13.2066         0     54.93       4.1   46.1693   55.1458         0         0   
    4.403    27.312   13.4218         0     54.26       4.3     46.71   55.7487         0         0   
    4.603   27.2544   13.1621         0     54.32       4.5   47.2096   56.0784         0         0   
    4.803   27.1673   13.2776         0     54.57      4.89   47.6725   56.4537         0         0   
    5.003   27.2729   13.1239         0     55.62      6.49   48.1024   56.8321         0         0   
    5.203   27.4601   13.1628         0     56.07      5.68   48.5028   57.2699         0         0   
    5.404   27.5063   13.0022         0     56.67      6.87   48.8783   57.5738         0         0   
    5.604    27.418    12.903         0     57.05      7.43   49.2278   57.8066         0         0   
    5.804   27.2099   12.8579         0     56.97      7.94   49.5553   57.9779         0         0   
    6.004   26.9832   12.7362         0     56.75      10.3   49.8629   58.1087         0         0   
    6.204   26.7022   12.6997         0     55.18      13.9   50.1524   58.2198         0         0   
    6.404     26.19   12.5336         0     54.87      14.8   50.4252   58.1868         0         0   
    6.604   25.5915   12.5099         0     56.97        16   50.6827   58.1391         0         0   
    6.804   25.1865   12.3471         0     58.53      19.2   50.9262   58.1402         0         0   
    7.005   24.9405   12.3345         0     57.14      21.9   51.1579   58.2348         0         0   
    7.205   24.8203    12.175         0      58.1      20.9   51.3765   58.3423         0         0   
    7.405    24.699   12.1514         0     60.84      25.6    51.584   58.4689         0         0   
    7.605   24.5039    12.021         0     61.44      29.3   51.7813   58.5342         0         0   
    7.805   24.3184   12.0321         0     64.04      35.2   51.9691   58.6255         0         0   
    8.005   24.1945   11.9564         0     66.33      36.9   52.1481   58.7176         0         0   
    8.205   26.3303   11.9495         0     66.72      35.5   52.3189   59.7774         0         0   
