!# Results of ROTMAS saved at 15-Oct-2007 (14:27:11)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 156.87
!# Red. Chi-square (N=288,n=4) : 0.552361
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :    10.933900   106.112000     0.986162     0.831686     1.000000 
!# Parameter error :     0.579314     1.928254     0.088113     0.081569     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
  0.06252    -0.878   -0.934758   8.42113      1.98     6.926   13.7494   16.0722         0         0   
    0.125    -1.771   3.94709   15.1611     15.78     7.691   19.3793   24.8568         0         0   
   0.1876     -2.74   7.91117   20.5159      22.3     4.584   23.6655   32.1875         0         0   
   0.2501    -3.448   11.3803   24.8408     32.16     4.542   27.2382   38.4267         0         0   
   0.3126    -3.847   14.9259   28.3496     39.67     4.433    30.356   43.9678         0         0   
   0.3751    -3.736   18.5095   31.1991     46.24     4.892   33.1481   48.9982         0         0   
   0.4377    -3.329   21.7146   33.4909     53.31     5.425   35.6954   53.4439         0         0   
   0.5002    -3.488   24.3599   35.3115     59.93     5.252   38.0401   57.2293         0         0   
   0.5627    -3.553   26.6483   36.7444     63.97     4.703   40.2217   60.5429         0         0   
   0.6252    -3.157   28.8107    37.846     67.31     4.833   42.2659   63.5517         0         0   
   0.6878    -2.552   30.7496   38.6692     71.34     5.217    44.195   66.2384         0         0   
   0.7503     -1.75   32.6653   39.2493     75.57     5.835   46.0181   68.7178         0         0   
   0.8128    -1.157   34.4244   39.6273     77.88     5.215   47.7505   70.9516         0         0   
   0.8753    0.9515   35.9626   39.8327     78.48     4.769    49.402   72.9481         0         0   
   0.9379     1.491    37.243   39.8962     79.11     4.473   50.9833   74.7011         0         0   
        1     -1.75   38.3672   39.8363     79.94     4.478   52.4867   76.2284         0         0   
    1.063    -3.049   39.6039   39.6686     78.37     4.277   53.9513     77.74         0         0   
    1.125    -3.095   40.8249   39.4268     78.17     5.311    55.338   79.2077         0         0   
    1.188    -2.711   42.2058   39.1034     80.29     5.612    56.696    80.731         0         0   
     1.25    -1.524   43.8828   38.7347     81.05     4.532   57.9858   82.3779         0         0   
    1.313     2.252   45.7978   38.3067     82.24     4.249   59.2525   84.1473         0         0   
    1.376     4.243    47.563   37.8506     84.09     4.042   60.4778   85.8514         0         0   
    1.438     5.631    48.989   37.3702     84.33     4.746   61.6459   87.3406         0         0   
    1.501     5.952    50.124   36.8619     85.52     5.536   62.7968   88.6007         0         0   
    1.563      5.54   51.0782   36.3463     87.43     6.061   63.8962   89.6853         0         0   
    1.626     4.284   51.7879   35.8095      89.9     6.303   64.9813   90.5828         0         0   
    1.688     1.864   52.2539   35.2802     91.76      6.55   66.0195   91.3083         0         0   
    1.751    -1.383   52.7278   34.7353     93.15     6.431   67.0458   92.0869         0         0   
    1.813     3.054   53.2886   34.2054     93.87     6.196   68.0292   92.9891         0         0   
    1.876     4.459   53.8279    33.667     94.41     5.643   69.0025    93.873         0         0   
    1.938     4.357   54.3416   33.1456     95.31     5.843   69.9363   94.6663         0         0   
    2.001     4.822   54.6882    32.622     96.72     5.987   70.8617   95.3919         0         0   
    2.063     5.207   54.9315   32.1168     98.01      5.72   71.7503   96.0426         0         0   
    2.126     4.209   55.2191    31.614     97.78     6.124   72.6319   96.6525         0         0   
    2.188     2.869   55.5372   31.1298     98.34     6.088   73.4793   97.2671         0         0   
    2.251    0.8887   56.0289   30.6514     96.17     5.947   74.3207   97.9954         0         0   
    2.313    -2.144   56.4906   30.1914     96.39     6.168   75.1302   98.7049         0         0   
    2.376    -2.411   56.7709   29.7381     98.41     5.719   75.9346   99.3355         0         0   
    2.438    -3.313   57.1649   29.3044     98.95      5.65   76.7092   99.9995         0         0   
    2.501    -3.768   57.5685   28.8767     97.96     5.947   77.4794   100.682         0         0   
    2.563    -1.335   57.8544   28.4691     98.02     5.535   78.2215   101.363         0         0   
    2.626     3.758   58.2387   28.0669     97.81     5.436     78.96   102.119         0         0   
    2.689      4.56   58.6034    27.679     98.59      4.98   79.6833   102.814         0         0   
    2.751     4.388   59.0639   27.3089     99.98      4.97   80.3808   103.512         0         0   
    2.814     2.929   59.7268   26.9456     99.95     5.133   81.0756   104.284         0         0   
    2.876     -3.21   60.4669   26.5992       100     4.688    81.746   105.052         0         0   
    2.939     -4.77   61.0198   26.2592     100.5     4.215    82.414   105.746         0         0   
    3.001    -5.367     61.56   25.9355     101.5      3.98    83.059   106.453         0         0   
    3.064    -5.373   62.0951   25.6169     102.3     4.451    83.702   107.188         0         0   
    3.126    -4.263   62.6115   25.3148     103.4     4.389    84.323    107.95         0         0   
    3.189     2.225   63.0648   25.0168     104.1      4.25   84.9425   108.734         0         0   
    3.251     5.319   63.5621   24.7341     104.8     4.151   85.5411   109.533         0         0   
    3.314      7.78   64.2041   24.4552       106     4.658   86.1384   110.456         0         0   
    3.376     9.963   64.7295   24.1902     107.8     5.368   86.7158   111.328         0         0   
    3.439     12.08    65.281   23.9291     108.8     5.801   87.2922    112.25         0         0   
    3.501     14.33    65.683     23.68       110     5.913   87.8496   113.128         0         0   
    3.564     16.21   65.9315   23.4355     110.8     5.957   88.4062   113.906         0         0   
    3.626      17.4   66.0294   23.2015     111.9     6.024   88.9446   114.508         0         0   
    3.689     17.95   65.7953   22.9717     113.2     6.022   89.4825   114.831         0         0   
