!# Results of ROTMAS saved at 13-Oct-2007 (13:36:21)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 32.6714
!# Red. Chi-square (N=94,n=4) : 0.363015
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     1.856870    97.053398     0.081189     0.714382     1.000000 
!# Parameter error :     0.117190    12.192806     0.037019     0.027221     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    28.14      51.3   57.7357   6.06866     146.8      4.21    127.93    149.56         0         0   
    28.54     51.41   57.2632   6.02475     146.5     4.496   128.025   149.495         0         0   
    28.94     51.44   56.7928   5.98418     146.1     4.574   128.117   149.403         0         0   
    29.34     51.32   56.3385   5.94186     145.5     4.833   128.206   149.265         0         0   
    29.74     50.99   55.8972   5.90314     145.4     4.866   128.293   149.059         0         0   
    30.15      50.8   55.4503    5.8614     145.2     4.686    128.38     148.9         0         0   
    30.55     50.75   55.0218   5.82447     145.2     4.502   128.463   148.794         0         0   
    30.95     50.69   54.6163   5.78503     145.2     4.604   128.544   148.692         0         0   
    31.35     50.54   54.2149   5.74976     145.1     4.507   128.622   148.561         0         0   
    31.75     50.48   53.8216   5.71166     145.8     4.427   128.699   148.462         0         0   
    32.16     50.59   53.4343   5.67445     146.6     4.296   128.775   148.425         0         0   
    32.56     50.71   53.0544   5.64017     146.8     4.231   128.848   148.391         0         0   
    32.96     50.72   52.6982   5.60504       147      4.52   128.919   148.328         0         0   
    33.36     50.63   52.3328   5.57216     146.8     4.675   128.989   148.227         0         0   
    33.76     50.63   51.9889   5.53814     147.1     4.806   129.056   148.164         0         0   
    34.17     50.83   51.6341   5.50579       148     5.279   129.124   148.166         0         0   
    34.57     51.15   51.3007    5.4728     148.7     5.226   129.189   148.216         0         0   
    34.97     51.54   50.9731   5.44251       149     4.756   129.252   148.292         0         0   
    35.37     51.99   50.6509   5.41051     149.1     4.419   129.314   148.391         0         0   
    35.77     52.37   50.3403   5.38136     147.9     4.317   129.375   148.471         0         0   
    36.17     52.53   50.0276    5.3503     147.5     4.079   129.434   148.472         0         0   
    36.58     52.71   49.7209   5.32158     147.5      3.62   129.493   148.483         0         0   
    36.98     52.85    49.422   5.29144     147.7     3.634    129.55   148.482         0         0   
    37.38     53.02   49.1396   5.26442     148.9     3.511   129.605   148.496         0         0   
    37.78     53.12     48.85    5.2351     149.7     3.424   129.659   148.482         0         0   
