!# Results of ROTMAS saved at 12-May-2008 (13:16:13)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 247.4
!# Red. Chi-square (N=68,n=2) : 3.748487
!# Parameter name  :            C        V200          MD          MG
!# Parameter value :     9.070730   114.098999     0.710000     1.000000 
!# Parameter error :     1.073974    12.222591     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
   0.1139   -0.7374    13.062         0      18.2     2.821   16.7941   21.2629         0         0   
   0.2278    0.8858   21.2585         0     29.11     2.346   23.6441    31.808         0         0   
   0.3417     2.077   24.9824         0        38      2.68   28.8292   38.2041         0         0   
   0.4555     1.452   28.0833         0     46.19     2.261   33.1384   43.4618         0         0   
   0.5694     1.051   32.0821         0      50.3     2.172   36.8878   48.8987         0         0   
   0.6833     1.204   34.7279         0     52.95     2.304   40.2326   53.1615         0         0   
   0.7972    0.7131   36.7407         0     55.28     2.099    43.268   56.7671         0         0   
   0.9111    0.4738   38.8952         0     57.42     2.093   46.0561   60.2845         0         0   
    1.025    0.8499   40.4678         0     59.77     1.904   48.6406   63.2793         0         0   
    1.139    -0.874   41.1483         0     61.65     2.062   51.0552   65.5671         0         0   
    1.253    0.7508    41.483         0     63.17     2.212    53.322   67.5621         0         0   
    1.367     1.489   41.9053         0     64.92     2.379   55.4598   69.5274         0         0   
     1.48     3.598   43.0144         0     66.63     2.614   57.4664   71.8719         0         0   
    1.594      6.02   44.5176         0     67.73     3.001   59.3898   74.4661         0         0   
    1.708     7.826   46.0144         0     69.46     2.897   61.2217   76.9849         0         0   
    1.822     9.023   47.4093         0     72.15     2.772    62.971   79.3373         0         0   
    1.936     9.767   48.6212         0     74.37     2.782   64.6448   81.4762         0         0   
     2.05     10.29   49.4064         0     76.62     2.698   66.2495   83.2819         0         0   
    2.164     10.85   49.5301         0     78.99     3.035   67.7904   84.6552         0         0   
    2.278      11.5   49.1612         0     81.48     3.381   69.2725    85.719         0         0   
    2.392     11.95   48.8477         0     84.67     3.858   70.6998   86.7604         0         0   
    2.505     12.08   49.0173         0     87.62     4.263   72.0642   87.9879         0         0   
    2.619     12.01   49.5712         0     90.35     4.127   73.3932   89.3763         0         0   
    2.733     11.59   49.8567         0     92.93     3.528   74.6775   90.5359         0         0   
    2.847     11.24    49.579         0     94.93     3.356   75.9198   91.3687         0         0   
    2.961     11.99   49.3483         0     96.82     3.431   77.1224   92.3411         0         0   
    3.075     14.25   49.1737         0     98.94     3.402   78.2876   93.5418         0         0   
    3.189     16.99   49.6703         0     101.1     3.516   79.4174   95.1993         0         0   
    3.303     19.33   50.1186         0     103.4     3.724   80.5136   96.7882         0         0   
    3.417     21.28   50.3113         0     105.6     3.722   81.5779   98.1785         0         0   
     3.53     22.34    50.036         0     107.6     3.735   82.6031   99.1259         0         0   
    3.644     22.68   49.5511         0     109.5     3.808   83.6085   99.8001         0         0   
    3.758     23.18   48.9913         0     110.5      3.67   84.5864   100.461         0         0   
    3.872     24.26   48.6313         0     111.7     3.572   85.5379   101.342         0         0   
    3.986     25.52   48.2256         0     113.3     3.325   86.4644    102.24         0         0   
      4.1     26.37   47.8074         0     114.9     3.373   87.3667   103.024         0         0   
    4.214     26.85   47.3846         0     115.9     3.582    88.246   103.699         0         0   
    4.328     27.42   46.8825         0     116.6     3.921   89.1031   104.351         0         0   
    4.441     28.22   46.4236         0     117.3     4.176   89.9318   105.068         0         0   
    4.555     28.88   46.0925         0     117.9     4.435   90.7474     105.8         0         0   
    4.669     29.37   45.8447         0     117.6     4.951   91.5434   106.511         0         0   
    4.783     29.81   45.6122         0     117.1     5.302   92.3205   107.202         0         0   
    4.897     29.96   45.3105         0     115.7     4.865   93.0793    107.77         0         0   
    5.011     29.93   44.8572         0       114     4.503   93.8205   108.214         0         0   
    5.125     29.94   44.3916         0     114.2     4.665   94.5449   108.654         0         0   
    5.239     29.91   43.9536         0     114.3      4.68   95.2528   109.085         0         0   
    5.353     29.92   43.4892         0     114.1     4.472   95.9449   109.508         0         0   
    5.466     30.18   42.9517         0     113.3     4.317   96.6159   109.956         0         0   
     5.58     30.52   42.4186         0     112.4     4.403   97.2781   110.426         0         0   
    5.694     30.85   42.0015         0     111.7      4.47    97.926   110.929         0         0   
    5.808     31.13    41.677         0     110.9     4.314     98.56   111.446         0         0   
    5.922     31.44   41.1644         0     110.7     4.482   99.1806   111.892         0         0   
    6.036     31.95   40.6892         0       111     4.351   99.7882   112.402         0         0   
     6.15      32.4   40.2538         0     112.6     3.837   100.383   112.902         0         0   
    6.264      32.8    39.828         0     114.1     3.526   100.966   113.385         0         0   
    6.377     33.06   39.4474         0     113.5     3.502   101.532   113.832         0         0   
    6.491     33.16   39.0149         0     112.7     3.434   102.091   114.212         0         0   
    6.605     33.14   38.6763         0     111.7     3.678    102.64   114.582         0         0   
    6.719     33.03   38.3144         0     110.9     4.048   103.177   114.911         0         0   
    6.833      32.9   38.0159         0     109.6     4.753   103.704   115.248         0         0   
    6.947     32.77   37.6815         0     109.4     4.782    104.22   115.567         0         0   
    7.061     32.56   37.3943         0       107      5.61   104.727   115.871         0         0   
    7.175     32.39   37.0809         0     105.6     5.587   105.224   116.173         0         0   
    7.289     32.17   36.8852         0     106.2     8.135   105.711   116.491         0         0   
    7.402     31.95   36.6495         0     104.1     4.704   106.185   116.787         0         0   
    7.516     31.73   36.5014         0     99.34     4.541   106.654   117.108         0         0   
     7.63     31.54   36.2914         0     98.11     4.227   107.114   117.411         0         0   
    7.744      31.3   36.2265         0     101.7      5.79   107.566   117.739         0         0   
