!# Results of ROTMAS saved at 12-May-2008 (13:32:57)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 130.319
!# Red. Chi-square (N=94,n=2) : 1.416512
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     2.829070    44.008400     0.710000     0.710000     1.000000 
!# Parameter error :     0.185008     5.079537     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
   0.4019      1.03   5.39195      47.8     23.77     5.576   11.2749   49.4176         0         0   
   0.8039    -1.568   11.8428   72.2096      42.3     6.204   22.1627   76.4408         0         0   
    1.206     -3.98    21.386   76.1132     56.24     6.558   32.3509   85.3306         0         0   
    1.608    -5.708   29.3223    74.743     67.49     6.965   41.6432   90.2656         0         0   
     2.01    -7.393   30.8562   70.8917     76.42     7.424   49.9691   91.7606         0         0   
    2.412    -9.243   36.7775   66.0445     84.69      5.94   57.3445   94.4321         0         0   
    2.814    -10.85   42.5831   61.2762     91.77     5.494   63.8382   97.5996         0         0   
    3.216     -11.5   49.2215   57.0886     99.19     4.859   69.5431   101.911         0         0   
    3.617    -10.98   55.9414   53.3572     106.3     4.307   74.5462   106.832         0         0   
    4.019    -10.05   61.9581   50.1119     113.5     4.031    78.966   111.735         0         0   
    4.421    -9.169   67.8377   47.4117     121.5     4.653   82.8732   116.764         0         0   
    4.823    -7.911   75.0992   44.9934     128.6     5.635   86.3412   122.705         0         0   
    5.225    -5.975   84.6744   43.0029     133.9     6.663   89.4326   130.313         0         0   
    5.627    -1.655   91.7001   41.1922     138.2     7.271   92.2002   136.396         0         0   
    6.029     5.834   95.3217   39.6575     140.4     7.032   94.6886    140.21         0         0   
    6.431     8.627   97.6161   38.2905     142.4     5.534   96.9355   143.059         0         0   
    6.833     10.96   99.7075   37.0223     142.8     3.916   98.9725   145.698         0         0   
    7.235      13.1   100.221   35.9239     142.9     4.516   100.826   147.215         0         0   
    7.637     15.21   99.8735   34.8757     143.2     6.099   102.519   148.096         0         0   
    8.039     17.31   99.3679   33.9697     144.5      6.82   104.071   148.857         0         0   
