!# Results of ROTMAS saved at 12-May-2008 (12:14:52)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 415.728
!# Red. Chi-square (N=117,n=2) : 3.615023
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :    26.418699    94.600197     0.710000     0.710000     1.000000 
!# Parameter error :     2.500832     3.899493     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    8.775      24.8   162.883   67.4259     242.9     8.055   147.199   230.997         0         0   
    8.881     25.05   162.376   67.0084     241.7     5.077   147.251   230.578         0         0   
    8.987     25.29   161.678   66.6026     240.2     5.088   147.298   230.026         0         0   
    9.093     25.56   160.968   66.2256     239.1     5.282    147.34   229.476         0         0   
    9.198     25.86   160.307   65.8343     237.6     5.443   147.379   228.958         0         0   
    9.304     26.36   159.657   65.4511     236.2     5.645   147.413   228.472         0         0   
     9.41      27.1   159.105   65.0911     234.6     5.444   147.443    228.09         0         0   
    9.516     27.69    158.12    64.717     232.9         7    147.47   227.386         0         0   
    9.621     28.15   157.568   64.3778     230.2     9.017   147.493   226.978         0         0   
    9.727     28.49   156.832   64.0135     228.6      6.38   147.512   226.419         0         0   
    9.833     28.77    156.28   63.6585     226.5     6.537   147.528   225.983         0         0   
    9.938     28.87   155.563   63.3341     224.3     7.832   147.541   225.417         0         0   
    10.04     28.92   154.868   63.0014     223.9     6.116    147.55   224.857         0         0   
    10.15      29.2   154.488   62.6508     223.1     5.668   147.557   224.538         0         0   
    10.26     29.61   154.002   62.3245     222.1     5.486    147.56   224.169         0         0   
    10.36     30.32   153.549   62.0139     221.6     5.523   147.561   223.867         0         0   
    10.47     31.33   152.705   61.6809     221.1     5.606   147.558   223.334         0         0   
    10.57     32.46   152.159   61.3978     220.4      6.49   147.553   223.042         0         0   
    10.68     33.86   151.678   61.0721     219.4     6.255   147.545   222.828         0         0   
    10.78      35.1   151.291   60.7835       218     6.639   147.536   222.671         0         0   
    10.89     36.14   150.735    60.483     215.8     7.793   147.523   222.369         0         0   
       11     36.81   150.084   60.1721     214.3     7.151   147.507   221.944         0         0   
     11.1     37.08   149.646   59.9119     212.7     7.177    147.49   221.611         0         0   
    11.21     37.53   149.042   59.6083       211     7.372    147.47   221.184         0         0   
    11.31      38.2   148.543    59.338     209.5      7.54   147.449   220.877         0         0   
    11.42     38.72   147.999   59.0608       208     7.525   147.424   220.511         0         0   
    11.52     39.52   147.593   58.7965     207.1       7.3     147.4   220.294         0         0   
    11.63     40.85   147.167   58.5121     206.8     6.913    147.37   220.156         0         0   
    11.74     42.01   146.917   58.2453     205.4     6.599   147.339   220.116         0         0   
    11.84     42.62     146.6   57.9922     203.6     6.275   147.309   219.934         0         0   
    11.95     42.95   145.959   57.7201     202.2     7.529   147.274   219.477         0         0   
    12.05     43.35   145.408   57.4874     201.3     7.448   147.241   219.106         0         0   
    12.16     43.79   145.065   57.2202     201.1      7.03   147.202    218.87         0         0   
    12.26     44.23   144.799   56.9832     200.7     9.807   147.166   218.696         0         0   
    12.37     44.73   143.938    56.735     200.2     11.88   147.124   218.136         0         0   
    12.48     45.26   143.256   56.4785     200.3     11.78   147.081     217.7         0         0   
    12.58     45.51   142.688   56.2515     201.1     7.979    147.04   217.293         0         0   
    12.69     45.39   142.252   56.0113     200.3     13.21   146.993   216.887         0         0   
    12.79     45.06   141.711   55.7873     199.9     8.755    146.95   216.377         0         0   
     12.9     44.65   141.264   55.5563     198.5     10.01     146.9   215.906         0         0   
       13      44.4   140.789   55.3366     198.3     9.725   146.854   215.456         0         0   
    13.11     44.02   140.183   55.0999     198.6     9.753   146.802   214.886         0         0   
    13.22     43.77   139.689   54.8764     198.6     10.04   146.749   214.419         0         0   
    13.32     43.61   139.015   54.6649     198.8     9.768   146.699    213.86         0         0   
    13.43     43.57   138.731   54.4372     198.3     10.43   146.644    213.57         0         0   
    13.53     43.77    138.16   54.2416     198.5     12.17   146.592   213.156         0         0   
    13.64     44.11   137.704   54.0172     199.1     12.03   146.534   212.834         0         0   
    13.74     44.37   137.173    53.818       199     13.79    146.48   212.457         0         0   
    13.85     44.53   136.687   53.6083     198.9     14.66    146.42   212.082         0         0   
    13.96     44.53   136.147   53.3922     198.3     15.34   146.358   211.638         0         0   
    14.06     44.54   135.932    53.209     195.4     20.49   146.302   211.416         0         0   
    14.17     44.69   135.611   52.9967     197.6     14.26   146.239   211.144         0         0   
    14.27     44.85    135.22   52.8074     197.8      13.1    146.18    210.84         0         0   
    14.38     45.25   134.936   52.6109     196.4     15.51   146.115   210.648         0         0   
    14.48     45.76   134.533   52.4244     197.2     15.04   146.055   210.413         0         0   
    14.59     46.09   134.329   52.2233     197.4     12.26   145.988   210.258         0         0   
     14.7      46.4    134.32   52.0327     196.7     16.17   145.921   210.226         0         0   
     14.8     46.78   134.203   51.8524     196.8        15   145.858   210.148         0         0   
