!# Results of ROTMAS saved at 12-May-2008 (14:57:38)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 29.9055
!# Red. Chi-square (N=141,n=2) : 0.215148
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     0.631690  3215.290039     0.710000     0.710000     1.000000 
!# Parameter error :     0.037959   371.827942     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    28.06     39.62   114.676   53.1407     293.7     21.07   259.303   291.174         0         0   
    28.41     39.63    113.79   52.8228     290.3     22.84    259.36    290.82         0         0   
    28.75     39.61   113.022   52.4694     289.7     23.81   259.414   290.502         0         0   
    29.09     39.58   112.282   52.1872     285.8     23.78   259.466   290.207         0         0   
    29.43      39.7    111.47   51.8949     286.7     20.92   259.518   289.904         0         0   
    29.77     39.95   110.746   51.5586     284.4     21.39   259.568   289.645         0         0   
    30.12     40.11   110.029   51.2834     284.9     19.94   259.619   289.391         0         0   
    30.46     40.23   109.262   51.0056     285.7     19.11   259.667   289.111         0         0   
     30.8      40.4   108.579   50.6862     286.4     19.69   259.714   288.863         0         0   
    31.14     40.56   107.923   50.4324     288.7     18.32    259.76   288.636         0         0   
    31.49     40.61    107.18   50.1607     285.4     17.41   259.806   288.361         0         0   
    31.83     40.64   106.534   49.8569       285      16.2    259.85   288.112         0         0   
    32.17     40.59   105.915   49.6155     283.9     15.36   259.893   287.874         0         0   
    32.51     40.55   105.231   49.3645     282.1     14.54   259.935   287.612         0         0   
    32.85     40.51    104.62    49.074     283.6     14.39   259.976   287.371         0         0   
     33.2     40.63   104.017   48.8373     284.3     13.66   260.018   287.167         0         0   
    33.54     40.67   103.369   48.5976     282.4     13.82   260.058   286.933         0         0   
    33.88     40.71   102.791   48.3203     282.9     12.94   260.096    286.72         0         0   
    34.22     40.92   102.238    48.101     283.1     13.24   260.134    286.55         0         0   
    34.57     40.93   101.605   47.8653     281.2     12.73   260.173   286.321         0         0   
    34.91     40.71   101.056   47.6005       281     12.03   260.209   286.085         0         0   
    35.25     40.72   100.532    47.391     282.1     11.53   260.245   285.899         0         0   
    35.59      40.8   99.9468   47.1723     281.7      11.2    260.28   285.701         0         0   
    35.93     40.87    99.426   46.9181     281.3     10.91   260.315   285.519         0         0   
