!# Results of ROTMAS saved at 15-Oct-2007 (14:27:01)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 159.567
!# Red. Chi-square (N=288,n=2) : 0.557928
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :     9.788770   110.184998     1.000000     1.000000     1.000000 
!# Parameter error :     0.180617     1.028193     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
  0.06252    -0.878   -1.02499   8.48001      1.98     6.926   12.9353   15.4081         0         0   
    0.125    -1.771    4.3281   15.2671     15.78     7.691   18.2399   24.1117         0         0   
   0.1876     -2.74   8.67483   20.6593      22.3     4.584   22.2837    31.482         0         0   
   0.2501    -3.448   12.4788   25.0145     32.16     4.542   25.6589   37.7881         0         0   
   0.3126    -3.847   16.3667   28.5478     39.67     4.433   28.6082   43.4336         0         0   
   0.3751    -3.736   20.2962   31.4172     46.24     4.892   31.2528   48.5979         0         0   
   0.4377    -3.329   23.8107   33.7251     53.31     5.425   33.6686   53.1679         0         0   
   0.5002    -3.488   26.7113   35.5584     59.93     5.252   35.8952   57.0455         0         0   
   0.5627    -3.553   29.2206   37.0013     63.97     4.703   37.9695   60.4318         0         0   
   0.6252    -3.157   31.5918   38.1106     67.31     4.833   39.9156   63.5118         0         0   
   0.6878    -2.552   33.7178   38.9396     71.34     5.217   41.7545   66.2579         0         0   
   0.7503     -1.75   35.8185   39.5237     75.57     5.835   43.4945   68.8026         0         0   
   0.8128    -1.157   37.7474   39.9044     77.88     5.215     45.15   71.0944         0         0   
   0.8753    0.9515   39.4341   40.1112     78.48     4.769   46.7302    73.134         0         0   
   0.9379     1.491    40.838   40.1751     79.11     4.473   48.2451   74.9106         0         0   
        1     -1.75   42.0708   40.1148     79.94     4.478   49.6871   76.4519         0         0   
    1.063    -3.049   43.4268   39.9459     78.37     4.277   51.0937   77.9925         0         0   
    1.125    -3.095   44.7657   39.7025     78.17     5.311    52.427   79.4938         0         0   
    1.188    -2.711   46.2799   39.3768     80.29     5.612   53.7343   81.0703         0         0   
     1.25    -1.524   48.1188   39.0055     81.05     4.532   54.9775   82.8073         0         0   
    1.313     2.252   50.2186   38.5745     82.24     4.249   56.1999   84.6959         0         0   
    1.376     4.243   52.1542   38.1152     84.09     4.042   57.3837   86.5085         0         0   
    1.438     5.631   53.7179   37.6315     84.33     4.746   58.5136   88.0755         0         0   
    1.501     5.952   54.9624   37.1196     85.52     5.536   59.6283   89.3851         0         0   
    1.563      5.54   56.0088   36.6004     87.43     6.061   60.6942   90.5045         0         0   
    1.626     4.284    56.787   36.0599      89.9     6.303   61.7476   91.4123         0         0   
    1.688     1.864   57.2979   35.5269     91.76      6.55   62.7566   92.1254         0         0   
    1.751    -1.383   57.8176   34.9782     93.15     6.431   63.7553   92.8933         0         0   
    1.813     3.054   58.4325   34.4446     93.87     6.196   64.7132   93.7972         0         0   
    1.876     4.459   59.0239   33.9024     94.41     5.643   65.6625   94.6818         0         0   
    1.938     4.357   59.5872   33.3773     95.31     5.843   66.5742   95.4767         0         0   
    2.001     4.822   59.9672   32.8501     96.72     5.987   67.4788   96.1865         0         0   
    2.063     5.207    60.234   32.3413     98.01      5.72   68.3485   96.8128         0         0   
    2.126     4.209   60.5494    31.835     97.78     6.124   69.2122   97.4051         0         0   
    2.188     2.869   60.8982   31.3474     98.34     6.088   70.0434    98.008         0         0   
    2.251    0.8887   61.4373   30.8657     96.17     5.947   70.8697   98.7448         0         0   
    2.313    -2.144   61.9436   30.4025     96.39     6.168   71.6655   99.4619         0         0   
    2.376    -2.411    62.251    29.946     98.41     5.719   72.4572   100.081         0         0   
    2.438    -3.313    62.683   29.5093     98.95      5.65   73.2203   100.748         0         0   
    2.501    -3.768   63.1256   29.0786     97.96     5.947     73.98   101.436         0         0   
    2.563    -1.335    63.439   28.6681     98.02     5.535   74.7128   102.111         0         0   
    2.626     3.758   63.8604   28.2631     97.81     5.436   75.4429   102.872         0         0   
    2.689      4.56   64.2603   27.8725     98.59      4.98   76.1587   103.572         0         0   
    2.751     4.388   64.7653   27.4998     99.98      4.97   76.8498   104.288         0         0   
    2.814     2.929   65.4922    27.134     99.95     5.133   77.5389   105.102         0         0   
    2.876     -3.21   66.3037   26.7852       100     4.688   78.2046   105.921         0         0   
    2.939     -4.77     66.91   26.4428     100.5     4.215   78.8686   106.647         0         0   
    3.001    -5.367   67.5024   26.1168     101.5      3.98   79.5104   107.386         0         0   
    3.064    -5.373   68.0891    25.796     102.3     4.451   80.1509   108.152         0         0   
    3.126    -4.263   68.6553   25.4918     103.4     4.389   80.7703   108.945         0         0   
    3.189     2.225   69.1524   25.1917     104.1      4.25   81.3887   109.753         0         0   
    3.251     5.319   69.6977    24.907     104.8     4.151   81.9869   110.582         0         0   
    3.314      7.78   70.4017   24.6262       106     4.658   82.5845   111.551         0         0   
    3.376     9.963   70.9778   24.3593     107.8     5.368   83.1628   112.457         0         0   
    3.439     12.08   71.5825   24.0964     108.8     5.801   83.7407   113.416         0         0   
    3.501     14.33   72.0233   23.8456       110     5.913   84.3001   114.315         0         0   
    3.564     16.21   72.2958   23.5994     110.8     5.957   84.8593   115.098         0         0   
    3.626      17.4   72.4032   23.3637     111.9     6.024   85.4009    115.69         0         0   
    3.689     17.95   72.1465   23.1323     113.2     6.022   85.9424   115.968         0         0   
    3.751     18.05   71.8688   22.9109     114.3     5.968    86.467   116.157         0         0   
    3.814        18   71.4946   22.6924     114.8     5.845   86.9918   116.267         0         0   
    3.877     17.95   70.9931   22.4811     115.8     5.533   87.5084   116.299         0         0   
    3.939     17.97   70.4659   22.2784     116.3      5.87   88.0091    116.32         0         0   
    4.002     18.19   69.9007   22.0789     116.7     5.649   88.5102   116.355         0         0   
    4.064      18.4   69.5991   21.8873     117.2     5.172   88.9959   116.541         0         0   
    4.127     18.73   69.2386   21.6986     117.5     5.133   89.4821   116.716         0         0   
    4.189     19.29   68.9384   21.5174     118.3     5.236   89.9536   116.958         0         0   
    4.252     20.02   68.7334   21.3381     119.1     5.377   90.4256   117.291         0         0   
    4.314     20.62   68.3974   21.1669     119.2     5.942   90.8835   117.521         0         0   
    4.377     21.05     67.82   20.9967     119.5     6.878    91.342   117.588         0         0   
    4.439     21.34   67.5686    20.834     120.6     7.367   91.7868   117.812         0         0   
    4.502      21.3   67.1551   20.6722     120.4     7.718   92.2324   117.888         0         0   
    4.564     21.41   66.6716   20.5174     120.5     7.834   92.6648   117.946         0         0   
    4.627     21.91   66.2617   20.3633     121.2     7.553    93.098   118.121         0         0   
    4.689     22.39   65.7352   20.2153     121.4     7.463   93.5184   118.223         0         0   
    4.752     22.25   65.3727   20.0689     121.7     6.861   93.9398   118.305         0         0   
    4.814     21.82   65.0555   19.9275     122.2     6.338   94.3488   118.352         0         0   
    4.877     22.14   64.8005   19.7876     122.7     6.054   94.7587   118.575         0         0   
    4.939     22.95   64.5371   19.6525     123.5      5.87   95.1568   118.881         0         0   
    5.002     23.44   64.1309   19.5182     124.4     5.873   95.5558   119.055         0         0   
    5.064     23.72   63.8206   19.3893     125.1     5.817   95.9433   119.234         0         0   
    5.127     24.13   63.5664   19.2606     125.9     5.933   96.3318   119.473         0         0   
     5.19     24.52   63.2062    19.135     125.9     6.142   96.7152    119.65         0         0   
    5.252     24.58   62.8881   19.0135     126.1     6.468   97.0876   119.777         0         0   
    5.315     24.42   62.4989    18.893     125.8     6.591   97.4612   119.825         0         0   
    5.377     24.57   62.1742   18.7763     126.1     6.455    97.824   119.964         0         0   
     5.44     24.78   62.0974     18.66     126.3      6.02    98.188   120.246         0         0   
    5.502     24.64   61.6617   18.5482     125.9     5.658   98.5416   120.265         0         0   
    5.565     24.61   61.2678   18.4363     125.4     5.887   98.8965   120.332         0         0   
    5.627     24.71   61.1561   18.3286       126     5.944   99.2412   120.563         0         0   
     5.69     24.58   60.9338   18.2208       126     5.919   99.5872   120.693         0         0   
    5.752     24.42   60.6779   18.1171     125.5     5.909   99.9234   120.793         0         0   
    5.815     24.33   60.7803   18.0131     125.1     5.917   100.261    121.09         0         0   
    5.877     24.33   60.7595   17.9127     125.4     5.576   100.589   121.337         0         0   
     5.94     24.55   60.4785   17.8127     125.7     5.371   100.918   121.499         0         0   
    6.002     24.74   60.2636   17.7157     125.9     5.086   101.238   121.683         0         0   
    6.065     24.72   59.8918   17.6191     126.9     4.891   101.559   121.749         0         0   
    6.127     24.84    59.584   17.5253     127.4     4.766   101.872    121.87         0         0   
     6.19     25.22   59.3899   17.4316       127     4.889   102.185   122.102         0         0   
    6.252     25.49   59.1853   17.3412     127.5     4.936    102.49   122.301         0         0   
    6.315     25.55   59.0046   17.2505     128.1     4.844   102.796    122.47         0         0   
    6.377     25.73   58.7998    17.163     128.6     4.853   103.094   122.647         0         0   
     6.44     25.95   58.6237   17.0751     128.1     4.911   103.393   122.849         0         0   
    6.503     25.94   58.4433    16.989     127.3     4.831   103.688   122.998         0         0   
    6.565     25.83   58.3246   16.9051       127     4.735   103.976   123.149         0         0   
    6.628     25.74   58.2486   16.8213     126.6     4.931   104.264   123.327         0         0   
     6.69     25.58   58.0376   16.7403     126.7      4.76   104.545    123.42         0         0   
    6.753      25.4   57.7176    16.659     126.8     4.815   104.827   123.461         0         0   
    6.815      25.5   57.6453   16.5804     126.7     4.774   105.101   123.671         0         0   
    6.878     25.78   57.6462   16.5014     126.8     4.638   105.377   123.953         0         0   
     6.94     26.17   57.5497   16.4251     126.8     4.775   105.645   124.207         0         0   
    7.003     26.53   57.3616   16.3484     126.9     4.565   105.914   124.416         0         0   
    7.065     26.81   57.1224    16.274     126.5     4.618   106.176   124.579         0         0   
    7.128      27.1   56.7246   16.1996       126     4.804    106.44   124.675         0         0   
