!# Results of ROTMAS saved at 12-Oct-2007 (14:06:52)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 74.4607
!# Red. Chi-square (N=123,n=2) : 0.615378
!# Parameter name  :           RC         RHO          MD          MG
!# Parameter value :     5.541780    14.401700     1.000000     1.000000 
!# Parameter error :     0.155666     0.598219     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
   0.2095   -0.9921   19.5673         0      17.2     5.698   3.38097   19.8324         0         0   
    0.419    -2.426   35.8983         0     37.45     6.548   6.75327   36.4473         0         0   
   0.6285    -3.697   49.1506         0     57.01      5.03   10.1084   50.0429         0         0   
   0.8381    -4.277   59.4542         0     70.58     4.519   13.4396   60.8041         0         0   
    1.048    -5.684   67.2879         0     77.05     2.833   16.7422   69.1061         0         0   
    1.257    -7.711   74.5741         0     79.73     2.831   19.9901   76.8208         0         0   
    1.467    -8.554   81.2424         0     84.06     2.885   23.2059   84.0575         0         0   
    1.676    -7.516   87.3858         0     90.57     3.713   26.3529    90.963         0         0   
    1.886      -6.2   93.4786         0     98.39     4.628   29.4559   97.8134         0         0   
    2.095    -4.597   99.3684         0     104.7      5.61   32.4806   104.441         0         0   
    2.305    -1.374   103.634         0     109.2     5.778    35.452   109.522         0         0   
    2.514     5.588   107.055         0       113     4.854   38.3386    113.85         0         0   
    2.724     6.947   109.979         0     115.6     4.194   41.1655   117.636         0         0   
    2.933     9.284   112.318         0     118.8      3.58   43.9038   120.951         0         0   
    3.143     10.98   114.269         0     122.4     3.084   46.5786   123.885         0         0   
    3.352      13.2   115.676         0     125.1     3.405   49.1636   126.381         0         0   
    3.562     15.04   116.625         0     125.9       4.2   51.6835   128.448         0         0   
    3.771     15.66    116.95         0     125.8     3.966   54.1144   129.811         0         0   
    3.981     16.17   116.918         0     126.5     2.969   56.4804   130.848         0         0   
     4.19      16.9   116.408         0     127.4     2.821   58.7597   131.488         0         0   
      4.4     17.53   115.637         0     129.2     2.837   60.9756   131.899         0         0   
    4.609     18.49   114.454         0     130.9     2.842   63.1084   132.001         0         0   
    4.819     19.86   113.133         0     132.4     3.002   65.1801   132.068         0         0   
    5.028     21.56   111.883         0     133.7     3.244   67.1728   132.268         0         0   
    5.238     22.64   110.366         0     134.6     3.211   69.1077   132.171         0         0   
    5.447     23.37   109.117         0     135.5     2.677   70.9681   132.247         0         0   
    5.657     24.15   107.655         0     136.6     2.759   72.7741    132.17         0         0   
    5.866     25.46   106.413         0     136.9     3.343   74.5106   132.377         0         0   
    6.076     26.93   105.467         0     136.8     3.336   76.1961    132.87         0         0   
    6.285     28.69   104.635         0     135.9     3.297   77.8168   133.518         0         0   
    6.495     29.61   103.925         0     135.1     3.707   79.3904   134.089         0         0   
    6.704     30.49   103.125         0     134.7     4.276   80.9037   134.573         0         0   
    6.914     31.44   102.539         0       135      5.43   82.3734   135.233         0         0   
    7.123     32.16   101.838         0     136.6     5.807   83.7874   135.741         0         0   
    7.333     32.74   101.051         0     138.5     5.631   85.1611   136.146         0         0   
    7.543     33.23   100.219         0     139.9     5.388   86.4895   136.486         0         0   
    7.752      33.3   99.5631         0     139.6     5.633   87.7684   136.839         0         0   
    7.962     33.01   98.9225         0     139.3     5.377   89.0118   137.107         0         0   
    8.171     32.28    98.407         0     139.3     5.065   90.2095   137.345         0         0   
    8.381     31.45   98.0565         0     138.9     4.588   91.3746   137.672         0         0   
     8.59     30.87   97.6588         0     138.5      4.81   92.4974   138.007         0         0   
      8.8     30.37    96.956         0     138.8     4.657   93.5903   138.137         0         0   
    9.009     30.12   96.1648         0     138.9     4.265   94.6443   138.248         0         0   
    9.219     29.69   95.5375         0     139.3      4.62   95.6707   138.426         0         0   
