!# Results of ROTMAS saved at 12-May-2008 (13:50:13)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 31.5763
!# Red. Chi-square (N=105,n=2) : 0.306566
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     5.399410    24.431000     0.710000     0.710000     1.000000 
!# Parameter error :     0.310631     2.123126     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    3.001    -12.85   183.067   140.124     253.2      7.47   58.1022     237.4         0         0   
    3.216     -12.6     190.5   134.579     247.9     11.38   61.5939   240.908         0         0   
     3.43    -12.26   197.727   129.983     251.5     19.33   64.9612   245.074         0         0   
    3.644    -12.75   204.203   125.505     242.7     13.94   68.2209   248.881         0         0   
    3.859    -13.21    209.49   121.873     254.9      4.77   71.3882   252.311         0         0   
    4.073    -14.08   213.827    118.15     254.7     6.105   74.4351   254.997         0         0   
    4.287    -12.74   216.926   115.063     253.1     10.99   77.3784   257.141         0         0   
    4.502    -12.21   219.967   112.027     260.5     7.047   80.2333   259.276         0         0   
    4.716    -11.38   222.118   109.357     263.4     9.199   82.9756   260.865         0         0   
     4.93    -8.553   223.805   106.824     262.2      12.1   85.6217   262.218         0         0   
    5.145    -4.056   225.124   104.467     266.7     10.38    88.186   263.352         0         0   
    5.359    -1.122   226.424   102.302     267.4     11.73   90.6477   264.479         0         0   
    5.574    -5.985   226.469   100.203     267.4      13.5   93.0328   264.477         0         0   
    5.788    -8.126   225.871   98.3517     268.1     13.27   95.3222   264.029         0         0   
    6.002    -8.397   224.691   96.4508     265.7     13.41   97.5303   263.117         0         0   
    6.217     -5.67   223.625   94.7689     261.4     12.31     99.67   262.471         0         0   
    6.431    -5.352   222.172   93.0929     260.8     11.89   101.724   261.431         0         0   
    6.645     3.806   220.745   91.5762     257.5     9.699   103.707   260.546         0         0   
     6.86     6.812   219.233   90.0739     258.7     8.035   105.628   259.577         0         0   
    7.074     6.615   218.422   88.6802       258     5.408   107.474   259.165         0         0   
    7.289     3.505   217.363   87.3969     257.8      5.18   109.265   258.527         0         0   
    7.503     5.449   216.168   86.0537     259.6     5.583   110.986    257.84         0         0   
    7.717     7.855   215.109   84.8732     259.6     7.152   112.648   257.345         0         0   
    7.932     8.635    214.51   83.6526     260.6     8.473   114.262   257.182         0         0   
    8.146     9.936   213.708   82.5602     262.8     11.09   115.814   256.903         0         0   
     8.36      13.5   212.706   81.4515     263.4     12.88   117.315    256.56         0         0   
    8.575     16.59   211.648   80.4299     264.8     14.64   118.773   256.215         0         0   
    8.789     18.38    210.62   79.4762     263.8     15.44   120.177   255.847         0         0   
    9.003     18.83   209.802   78.4607     263.4     15.76   121.536   255.536         0         0   
    9.218     18.32   208.385   77.5653     259.6     13.86   122.858   254.697         0         0   
    9.432      17.8   207.068    76.631     256.6     14.45   124.132    253.92         0         0   
    9.647     18.81   205.883   75.7904     251.5     13.04   125.372   253.385         0         0   
    9.861     19.93   204.987   74.9996     249.5     13.04   126.568   253.103         0         0   
    10.08     20.42   203.673   74.1232     248.3     13.14   127.754   252.418         0         0   
    10.29     21.84   202.571   73.3896       248     13.92   128.857   251.996         0         0   
     10.5     24.44   201.526   72.6014     248.6     15.03   129.928   251.718         0         0   
    10.72     27.51   200.763   71.8762     246.3     13.46   131.016   251.782         0         0   
    10.93     28.02    199.65   71.1413     248.8     15.19   132.024    251.27         0         0   
    11.15     28.85   198.593   70.4551     248.8     14.55    133.05   250.874         0         0   
