!# Results of ROTMAS saved at 13-Oct-2007 (13:36:43)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 198.18
!# Red. Chi-square (N=94,n=2) : 2.154132
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     4.970410    14.431600     1.000000     1.000000     1.000000 
!# Parameter error :     0.414498     1.968229     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
   0.4019      1.03   6.39907   56.7282     23.77     5.576   6.48279   57.4641         0         0   
   0.8039    -1.568   14.0548    85.697      42.3     6.204   12.8921   87.7796         0         0   
    1.206     -3.98   25.3805   90.3297     56.24     6.558   19.1581   95.6808         0         0   
    1.608    -5.708   34.7992   88.7036     67.49     6.965   25.2174   98.4005         0         0   
     2.01    -7.393   36.6196    84.133     76.42     7.424   31.0242   96.5774         0         0   
    2.412    -9.243   43.6469   78.3804     84.69      5.94   36.5444   96.4292         0         0   
    2.814    -10.85   50.5368   72.7215     91.77     5.494   41.7573   97.3054         0         0   
    3.216     -11.5   58.4152   67.7517     99.19     4.859   46.6538   100.234         0         0   
    3.617    -10.98   66.3902   63.3233     106.3     4.307    51.223   104.502         0         0   
    4.019    -10.05   73.5307   59.4719     113.5     4.031   55.4954    109.19         0         0   
    4.421    -9.169   80.5086   56.2673     121.5     4.653   59.4716   114.457         0         0   
    4.823    -7.911   89.1264   53.3974     128.6     5.635   63.1675   121.336         0         0   
    5.225    -5.975    100.49   51.0351     133.9     6.663   66.6008   130.778         0         0   
    5.627    -1.655   108.828   48.8862     138.2     7.271   69.7898   138.207         0         0   
    6.029     5.834   113.126   47.0648     140.4     7.032   72.7529   142.617         0         0   
    6.431     8.627   115.849   45.4425     142.4     5.534   75.5079   145.815         0         0   
    6.833     10.96   118.331   43.9374     142.8     3.916   78.0718   148.822         0         0   
    7.235      13.1   118.941   42.6338     142.9     4.516   80.4603   150.366         0         0   
    7.637     15.21   118.528   41.3899     143.2     6.099   82.6883   151.098         0         0   
    8.039     17.31   117.928   40.3146     144.5      6.82   84.7691   151.716         0         0   
    8.441        19   117.485     39.26       146     6.666   86.7152   152.396         0         0   
    8.843     20.81   116.035   38.3396     147.1     6.148   88.5378   152.335         0         0   
    9.245     22.47   114.971   37.4407     148.4     5.116   90.2472   152.544         0         0   
    9.647     23.63   113.979   36.6395     149.9     3.861   91.8527   152.738         0         0   
    10.05     24.99   113.561   35.8601     151.1     3.192   93.3664   153.375         0         0   
    10.45     26.36   112.722   35.1553       152     3.271   94.7815    153.69         0         0   
