!# Results of ROTMAS saved at 15-Oct-2007 (14:26:46)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 225.51
!# Red. Chi-square (N=288,n=2) : 0.788495
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     2.137960    77.870102     1.000000     1.000000     1.000000 
!# Parameter error :     0.053019     3.264340     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
  0.06252    -0.878   -1.02499   8.48001      1.98     6.926   2.34655   8.69456         0         0   
    0.125    -1.771    4.3281   15.2671     15.78     7.691   4.68799   16.4517         0         0   
   0.1876     -2.74   8.67483   20.6593      22.3     4.584   7.02675   23.3222         0         0   
   0.2501    -3.448   12.4788   25.0145     32.16     4.542    9.3511   29.2746         0         0   
   0.3126    -3.847   16.3667   28.5478     39.67     4.433   11.6614   34.6992         0         0   
   0.3751    -3.736   20.2962   31.4172     46.24     4.892   13.9543    39.746         0         0   
   0.4377    -3.329   23.8107   33.7251     53.31     5.425   16.2304   44.2343         0         0   
   0.5002    -3.488   26.7113   35.5584     59.93     5.252   18.4795   48.0335         0         0   
   0.5627    -3.553   29.2206   37.0013     63.97     4.703   20.7025   51.3703         0         0   
   0.6252    -3.157   31.5918   38.1106     67.31     4.833   22.8968   54.4496         0         0   
   0.6878    -2.552   33.7178   38.9396     71.34     5.217   25.0637   57.2264         0         0   
   0.7503     -1.75   35.8185   39.5237     75.57     5.835    27.194    59.846         0         0   
   0.8128    -1.157   37.7474   39.9044     77.88     5.215   29.2896   62.2396         0         0   
   0.8753    0.9515   39.4341   40.1112     78.48     4.769   31.3488   64.4019         0         0   
   0.9379     1.491    40.838   40.1751     79.11     4.473   33.3734   66.3158         0         0   
        1     -1.75   42.0708   40.1148     79.94     4.478   35.3434   68.0091         0         0   
    1.063    -3.049   43.4268   39.9459     78.37     4.277   37.3018   69.7401         0         0   
    1.125    -3.095   44.7657   39.7025     78.17     5.311   39.1889   71.4594         0         0   
    1.188    -2.711   46.2799   39.3768     80.29     5.612   41.0651   73.2895         0         0   
     1.25    -1.524   48.1188   39.0055     81.05     4.532   42.8706   75.3154         0         0   
    1.313     2.252   50.2186   38.5745     82.24     4.249   44.6633   77.5228         0         0   
    1.376     4.243   52.1542   38.1152     84.09     4.042   46.4139    79.656         0         0   
    1.438     5.631   53.7179   37.6315     84.33     4.746   48.0957    81.527         0         0   
    1.501     5.952   54.9624   37.1196     85.52     5.536   49.7631   83.1296         0         0   
    1.563      5.54   56.0088   36.6004     87.43     6.061   51.3637    84.531         0         0   
    1.626     4.284    56.787   36.0599      89.9     6.303   52.9495   85.7151         0         0   
    1.688     1.864   57.2979   35.5269     91.76      6.55   54.4707   86.6934         0         0   
    1.751    -1.383   57.8176   34.9782     93.15     6.431    55.977   87.7374         0         0   
    1.813     3.054   58.4325   34.4446     93.87     6.196   57.4212    88.923         0         0   
    1.876     4.459   59.0239   33.9024     94.41     5.643   58.8507   90.0915         0         0   
    1.938     4.357   59.5872   33.3773     95.31     5.843   60.2209   91.1604         0         0   
    2.001     4.822   59.9672   32.8501     96.72     5.987   61.5768    92.142         0         0   
    2.063     5.207    60.234   32.3413     98.01      5.72   62.8762   93.0302         0         0   
    2.126     4.209   60.5494    31.835     97.78     6.124   64.1617   93.8837         0         0   
    2.188     2.869   60.8982   31.3474     98.34     6.088   65.3936   94.7407         0         0   
    2.251    0.8887   61.4373   30.8657     96.17     5.947   66.6123   95.7352         0         0   
    2.313    -2.144   61.9436   30.4025     96.39     6.168   67.7802   96.6999         0         0   
    2.376    -2.411    62.251    29.946     98.41     5.719   68.9356   97.5615         0         0   
    2.438    -3.313    62.683   29.5093     98.95      5.65   70.0429   98.4631         0         0   
    2.501    -3.768   63.1256   29.0786     97.96     5.947   71.1385   99.3826         0         0   
    2.563    -1.335    63.439   28.6681     98.02     5.535   72.1886   100.278         0         0   
    2.626     3.758   63.8604   28.2631     97.81     5.436   73.2278   101.259         0         0   
    2.689      4.56   64.2603   27.8725     98.59      4.98   74.2399    102.17         0         0   
    2.751     4.388   64.7653   27.4998     99.98      4.97   75.2103   103.086         0         0   
    2.814     2.929   65.4922    27.134     99.95     5.133   76.1709   104.096         0         0   
    2.876     -3.21   66.3037   26.7852       100     4.688   77.0921   105.102         0         0   
    2.939     -4.77     66.91   26.4428     100.5     4.215   78.0044    106.01         0         0   
    3.001    -5.367   67.5024   26.1168     101.5      3.98   78.8795    106.92         0         0   
    3.064    -5.373   68.0891    25.796     102.3     4.451   79.7464   107.853         0         0   
    3.126    -4.263   68.6553   25.4918     103.4     4.389   80.5783   108.803         0         0   
    3.189     2.225   69.1524   25.1917     104.1      4.25   81.4025   109.763         0         0   
    3.251     5.319   69.6977    24.907     104.8     4.151   82.1937   110.735         0         0   
    3.314      7.78   70.4017   24.6262       106     4.658    82.978   111.842         0         0   
    3.376     9.963   70.9778   24.3593     107.8     5.368   83.7311   112.878         0         0   
    3.439     12.08   71.5825   24.0964     108.8     5.801   84.4778   113.961         0         0   
    3.501     14.33   72.0233   23.8456       110     5.913   85.1951   114.976         0         0   
    3.564     16.21   72.2958   23.5994     110.8     5.957   85.9066   115.872         0         0   
    3.626      17.4   72.4032   23.3637     111.9     6.024   86.5903   116.571         0         0   
    3.689     17.95   72.1465   23.1323     113.2     6.022   87.2687   116.954         0         0   
    3.751     18.05   71.8688   22.9109     114.3     5.968   87.9209   117.243         0         0   
    3.814        18   71.4946   22.6924     114.8     5.845   88.5683   117.451         0         0   
    3.877     17.95   70.9931   22.4811     115.8     5.533   89.2008   117.577         0         0   
    3.939     17.97   70.4659   22.2784     116.3      5.87   89.8091   117.688         0         0   
    4.002     18.19   69.9007   22.0789     116.7     5.649   90.4133   117.809         0         0   
    4.064      18.4   69.5991   21.8873     117.2     5.172   90.9946   118.075         0         0   
    4.127     18.73   69.2386   21.6986     117.5     5.133   91.5722   118.326         0         0   
    4.189     19.29   68.9384   21.5174     118.3     5.236   92.1281   118.639         0         0   
    4.252     20.02   68.7334   21.3381     119.1     5.377   92.6807   119.038         0         0   
    4.314     20.62   68.3974   21.1669     119.2     5.942   93.2128   119.332         0         0   
    4.377     21.05     67.82   20.9967     119.5     6.878   93.7418   119.461         0         0   
    4.439     21.34   67.5686    20.834     120.6     7.367   94.2514   119.743         0         0   
    4.502      21.3   67.1551   20.6722     120.4     7.718   94.7583   119.875         0         0   
    4.564     21.41   66.6716   20.5174     120.5     7.834   95.2466   119.985         0         0   
    4.627     21.91   66.2617   20.3633     121.2     7.553   95.7326   120.208         0         0   
    4.689     22.39   65.7352   20.2153     121.4     7.463    96.201   120.357         0         0   
    4.752     22.25   65.3727   20.0689     121.7     6.861   96.6672   120.482         0         0   
    4.814     21.82   65.0555   19.9275     122.2     6.338   97.1167    120.57         0         0   
    4.877     22.14   64.8005   19.7876     122.7     6.054   97.5643   120.829         0         0   
    4.939     22.95   64.5371   19.6525     123.5      5.87   97.9961   121.166         0         0   
    5.002     23.44   64.1309   19.5182     124.4     5.873   98.4261   121.371         0         0   
    5.064     23.72   63.8206   19.3893     125.1     5.817    98.841   121.578         0         0   
    5.127     24.13   63.5664   19.2606     125.9     5.933   99.2544   121.841         0         0   
     5.19     24.52   63.2062    19.135     125.9     6.142   99.6597   122.043         0         0   
    5.252     24.58   62.8881   19.0135     126.1     6.468   100.051   122.192         0         0   
    5.315     24.42   62.4989    18.893     125.8     6.591   100.441   122.261         0         0   
    5.377     24.57   62.1742   18.7763     126.1     6.455   100.818   122.418         0         0   
     5.44     24.78   62.0974     18.66     126.3      6.02   101.193   122.713         0         0   
    5.502     24.64   61.6617   18.5482     125.9     5.658   101.556   122.747         0         0   
    5.565     24.61   61.2678   18.4363     125.4     5.887   101.918   122.827         0         0   
    5.627     24.71   61.1561   18.3286       126     5.944   102.267   123.066         0         0   
     5.69     24.58   60.9338   18.2208       126     5.919   102.616   123.204         0         0   
    5.752     24.42   60.6779   18.1171     125.5     5.909   102.953   123.312         0         0   
    5.815     24.33   60.7803   18.0131     125.1     5.917    103.29    123.61         0         0   
    5.877     24.33   60.7595   17.9127     125.4     5.576   103.615   123.857         0         0   
     5.94     24.55   60.4785   17.8127     125.7     5.371   103.939    124.02         0         0   
    6.002     24.74   60.2636   17.7157     125.9     5.086   104.253   124.203         0         0   
    6.065     24.72   59.8918   17.6191     126.9     4.891   104.567   124.269         0         0   
    6.127     24.84    59.584   17.5253     127.4     4.766    104.87   124.387         0         0   
     6.19     25.22   59.3899   17.4316       127     4.889   105.173   124.613         0         0   
    6.252     25.49   59.1853   17.3412     127.5     4.936   105.466   124.806         0         0   
    6.315     25.55   59.0046   17.2505     128.1     4.844   105.759   124.967         0         0   
    6.377     25.73   58.7998    17.163     128.6     4.853   106.042   125.136         0         0   
     6.44     25.95   58.6237   17.0751     128.1     4.911   106.325   125.327         0         0   
    6.503     25.94   58.4433    16.989     127.3     4.831   106.604   125.465         0         0   
    6.565     25.83   58.3246   16.9051       127     4.735   106.873   125.605         0         0   
    6.628     25.74   58.2486   16.8213     126.6     4.931   107.143   125.769         0         0   
     6.69     25.58   58.0376   16.7403     126.7      4.76   107.404   125.851         0         0   
    6.753      25.4   57.7176    16.659     126.8     4.815   107.665    125.88         0         0   
    6.815      25.5   57.6453   16.5804     126.7     4.774   107.917   126.073         0         0   
    6.878     25.78   57.6462   16.5014     126.8     4.638    108.17   126.336         0         0   
     6.94     26.17   57.5497   16.4251     126.8     4.775   108.415   126.572         0         0   
    7.003     26.53   57.3616   16.3484     126.9     4.565    108.66   126.761         0         0   
    7.065     26.81   57.1224    16.274     126.5     4.618   108.897   126.906         0         0   
    7.128      27.1   56.7246   16.1996       126     4.804   109.135   126.984         0         0   
     7.19     27.48   56.6709   16.1273     126.3     4.816   109.365    127.23         0         0   
    7.253     27.86   56.7031    16.055     126.7     4.753   109.596   127.516         0         0   
    7.315     28.21   56.3924   15.9845     126.2     4.775   109.819   127.639         0         0   
    7.378     28.52   56.3703    15.914     126.1     4.523   110.043   127.881         0         0   
     7.44     28.78   56.2497   15.8457     126.4     4.326   110.259   128.065         0         0   
    7.503     28.93   55.9093    15.777     126.6     4.346   110.477   128.128         0         0   
    7.565     29.07   55.7077   15.7104     127.1     4.361   110.687   128.245         0         0   
    7.628     29.09   55.3776   15.6435     127.7     4.569   110.898   128.281         0         0   
     7.69     29.09   55.1163   15.5787     128.1     4.667   111.102   128.337         0         0   
    7.753     29.45   54.9463   15.5134     127.9     4.857   111.307   128.516         0         0   
    7.816      29.8   54.5782    15.449     128.3     4.623   111.509   128.607         0         0   
    7.878     29.85   54.3009   15.3865     128.1     4.432   111.705   128.664         0         0   
    7.941     30.16   54.1333   15.3237     127.4     4.429   111.902   128.829         0         0   
    8.003     30.45   53.8181   15.2628     127.8     4.099   112.092   128.923         0         0   
    8.066     30.25    53.697   15.2015     128.3     3.842   112.283   128.984         0         0   
    8.128     30.01   53.5258    15.142     128.5     4.034   112.468   129.012         0         0   
    8.191     29.91   53.1187   15.0823     128.7     4.137   112.654   128.975         0         0   
    8.253     29.83   52.8327   15.0242     129.1     4.092   112.834    128.99         0         0   
    8.316     30.01   52.5994   14.9658     129.2     4.198   113.015   129.088         0         0   
    8.378     30.46    52.441   14.9091     129.2     4.378   113.191   129.276         0         0   
