# No_min[m]    No_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 1.298241530590361534e-13 3.781050741695900219e-03 4.635468382143493292e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 2.290622373441387703e-13 7.655106945350750869e-03 6.855530666748366024e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 4.041582967480835065e-13 1.513813943304982867e+00 1.000000000000000000e+00 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 7.130984605939525963e-13 1.041354543307659170e-02 5.098303720834893721e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 1.258193679538452461e-12 7.385686360127177025e-03 2.695191436154701324e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 2.219961790286235902e-12 2.772090487421891968e-03 7.561472889222821316e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 3.916909161504292686e-12 2.383259784183873204e-03 4.857255856556680611e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.382201932178117638e-15 -4.274741673282129624e-07 -6.048338203863824483e-06 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.438762430455725505e-15 2.624254124644081776e-05 3.019169509032984858e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 4.302961856542886968e-15 2.147985780814366547e-05 1.716382426024416882e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 7.592162527861749358e-15 4.493804981915899344e-05 2.400406057511149979e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.339564090297987229e-14 1.855200706271451633e-04 6.713294130029858918e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.363532057474613662e-14 1.916693538114713291e-04 4.801542058704956159e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 4.170225095738051496e-14 2.770021009168665942e-04 4.877111415153775344e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 7.357961274155570078e-14 1.053505376081940266e-03 1.323457702033202510e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.298241530590361534e-13 1.980192510664168046e-03 1.799235950655673046e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.290622373441387703e-13 4.824531100628886258e-03 3.202170961996979748e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 4.041582967480835065e-13 1.041354543307659170e-02 5.098303720834893721e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 7.130984605939525963e-13 2.755962621407914703e+00 1.000000000000000000e+00 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.258193679538452461e-12 1.313586984657974868e-02 3.552688930057934340e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.219961790286235902e-12 8.663388048039030384e-03 1.751404065534717001e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 3.916909161504292686e-12 4.386081382398034252e-03 6.625152364778189029e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.382201932178117638e-15 -9.345250721207151631e-06 -9.855730491258088671e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.438762430455725505e-15 1.900512588461154406e-05 1.629761401817920161e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 4.302961856542886968e-15 -9.218782514000811916e-06 -5.490702276668652047e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 7.592162527861749358e-15 3.366669093982544055e-05 1.340425230753762955e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.339564090297987229e-14 6.015370628629866369e-05 1.622478066286994292e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.363532057474613662e-14 -3.282812851908609815e-05 -6.129793619497057899e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 4.170225095738051496e-14 -5.238097898903610851e-05 -6.874243221337541436e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 7.357961274155570078e-14 1.159612450300976597e-03 1.085820028526924674e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.298241530590361534e-13 7.667456310507375899e-04 5.192824984509479764e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.290622373441387703e-13 2.927884847569320673e-03 1.448488547353410805e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 4.041582967480835065e-13 7.385686360127177025e-03 2.695191436154701324e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 7.130984605939525963e-13 1.313586984657974868e-02 3.552688930057934340e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.258193679538452461e-12 4.960551752025679662e+00 1.000000000000000000e+00 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.219961790286235902e-12 1.569670120474321931e-02 2.365258687307497665e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 3.916909161504292686e-12 1.316333618049968582e-02 1.482029426942694898e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.382201932178117638e-15 3.398662894687774273e-05 2.679206520444867056e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.438762430455725505e-15 -1.841990882617361387e-05 -1.180703888370269344e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 4.302961856542886968e-15 -2.687808649360558474e-05 -1.196610785850134474e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 7.592162527861749358e-15 -1.029597753684476986e-04 -3.064149762649138781e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.339564090297987229e-14 2.332308565859381140e-05 4.702217252854694828e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.363532057474613662e-14 1.864622122506697085e-04 2.602500371162712756e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 4.170225095738051496e-14 -8.218597441450751020e-05 -8.062119505892121729e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 7.357961274155570078e-14 4.478020351561487911e-04 3.134233018172915479e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.298241530590361534e-13 5.245075550649074599e-04 2.655243556777996594e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.290622373441387703e-13 3.522912341142536968e-03 1.302756205182255917e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 4.041582967480835065e-13 2.772090487421891968e-03 7.561472889222821316e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 7.130984605939525963e-13 8.663388048039030384e-03 1.751404065534717001e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.258193679538452461e-12 1.569670120474321931e-02 2.365258687307497665e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.219961790286235902e-12 8.878293649983323377e+00 1.000000000000000000e+00 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 3.916909161504292686e-12 2.305142314750322982e-02 1.939942407380769148e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.382201932178117638e-15 -1.648505670747586196e-05 -9.709774544254437100e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.438762430455725505e-15 6.578701559143001489e-05 3.150752587463339846e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 4.302961856542886968e-15 1.049520220070107503e-04 3.491129631354683528e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 7.592162527861749358e-15 -1.198412372383592404e-04 -2.664828624414324119e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.339564090297987229e-14 1.090182042547052909e-04 1.642238791666853512e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.363532057474613662e-14 1.873699647515358218e-04 1.953981923913663220e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 4.170225095738051496e-14 9.031080246528873845e-05 6.619296320655021081e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 7.357961274155570078e-14 1.278830484168494094e-04 6.687731024506641652e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.298241530590361534e-13 -1.017844801426855388e-04 -3.849947235313708508e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.290622373441387703e-13 1.649938190416639424e-04 4.558790007338191100e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 4.041582967480835065e-13 2.383259784183873204e-03 4.857255856556680611e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 7.130984605939525963e-13 4.386081382398034252e-03 6.625152364778189029e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.258193679538452461e-12 1.316333618049968582e-02 1.482029426942694898e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.219961790286235902e-12 2.305142314750322982e-02 1.939942407380769148e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 3.916909161504292686e-12 1.590333864960831178e+01 1.000000000000000000e+00 9.708287439144076547e-01
