# logmstar_GL_min[m]    logmstar_GL_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 7.592162527861749358e-15 4.599910468196428699e-04 2.399970698239489904e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 1.339564090297987229e-14 6.493938345249978877e-04 2.590994891582544773e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 2.363532057474613662e-14 1.186040494181603592e-03 3.612143630558011355e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 4.170225095738051496e-14 -1.512051789726385998e-03 -3.506276728282368125e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 7.357961274155570078e-14 -7.738272865925249289e-04 -1.366184433089828374e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 1.298241530590361534e-13 -1.185678242613143023e-03 -1.589788071597616310e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 2.290622373441387703e-13 7.421841771022556766e-03 7.558370221212246456e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 4.041582967480835065e-13 1.951695419783562114e-03 1.509561481477677311e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 7.130984605939525963e-13 -8.015387875145077836e-04 -4.689093389043057751e-05 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 1.258193679538452461e-12 4.762209189758013009e-03 2.112635188803627757e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 2.219961790286235902e-12 2.056467534668926511e-02 6.942701916531968716e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 7.130984605939525963e-13 3.916909161504292686e-12 5.122901489605584391e-03 1.298259752113640802e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 1.382201932178117638e-15 -1.216582050919821678e-04 -1.054948723814327211e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 2.438762430455725505e-15 2.870165480168621053e-04 1.917653566801734248e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 4.302961856542886968e-15 6.451153509584629537e-04 3.311681561310556325e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 7.592162527861749358e-15 2.783940601369311383e-04 1.097894769032583818e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 1.339564090297987229e-14 -1.006040664242313209e-03 -3.034017779129706029e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 2.363532057474613662e-14 1.531255693417536419e-04 3.524986034512150082e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 4.170225095738051496e-14 8.216999044361327929e-05 1.440246901367332078e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 7.357961274155570078e-14 2.862231422641927769e-04 3.819567843899076003e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 1.298241530590361534e-13 -3.338993547371762235e-03 -3.384014020356953178e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 2.290622373441387703e-13 8.606716596648562954e-04 6.625187326372606071e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 4.041582967480835065e-13 -3.675778545431078979e-03 -2.148979594658568073e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 7.130984605939525963e-13 6.773858570248000519e-03 2.995329848913290058e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 1.258193679538452461e-12 -1.043149927857918262e-03 -3.497896567484821436e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 2.219961790286235902e-12 3.698663919014017702e-03 9.438342275707357779e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 1.258193679538452461e-12 3.916909161504292686e-12 4.423914099227895143e-03 8.474156197663840911e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 1.382201932178117638e-15 -8.102439986023853675e-05 -5.218087594249119418e-05 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 2.438762430455725505e-15 4.499880506675318177e-04 2.232902669615707543e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 4.302961856542886968e-15 8.650510849030559760e-04 3.298059942152771810e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 7.592162527861749358e-15 5.670026778083082225e-04 1.660701036950790134e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 1.339564090297987229e-14 6.964444929358261111e-04 1.559892573937425369e-04 9.708287439144078768e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 2.363532057474613662e-14 -5.497252217102648790e-04 -9.398551883057792197e-05 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 4.170225095738051496e-14 -9.719799690274863848e-04 -1.265279943281134476e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 7.357961274155570078e-14 -1.242699545577359869e-03 -1.231632721651361310e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 1.298241530590361534e-13 -3.622874660763423897e-03 -2.726939350498594939e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 2.290622373441387703e-13 -7.179496792156690125e-04 -4.104500013085563741e-05 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 4.041582967480835065e-13 3.484800948125151444e-03 1.513096146620387125e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 7.130984605939525963e-13 -2.266942990572244979e-03 -7.444828948121669677e-05 9.708287439144078768e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 1.258193679538452461e-12 -6.953069080916237342e-03 -1.731579242610638519e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 2.219961790286235902e-12 1.504724782955594621e-02 2.851763602627802692e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 2.219961790286235902e-12 3.916909161504292686e-12 -9.075725764120889591e-03 -1.291150119261665833e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 1.382201932178117638e-15 5.809022972782321848e-05 2.769937049952063399e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 2.438762430455725505e-15 -9.167117880425758140e-04 -3.368006265367523306e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 4.302961856542886968e-15 -5.791693689619955426e-04 -1.634909199345099655e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 7.592162527861749358e-15 -6.833229165310526732e-05 -1.481847786817612383e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 1.339564090297987229e-14 -1.886675983657282347e-03 -3.128792531259076150e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 2.363532057474613662e-14 1.439789559948248705e-03 1.822575648510209778e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 4.170225095738051496e-14 -5.127140684415555129e-03 -4.941693509033137080e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 7.357961274155570078e-14 -1.276665744466749493e-03 -9.368359495354776280e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 1.298241530590361534e-13 3.398022086706921048e-04 1.893736850735708405e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 2.290622373441387703e-13 -3.601000055386461077e-03 -1.524265593976838759e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 4.041582967480835065e-13 -1.140517945363770519e-03 -3.666586500784570197e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 7.130984605939525963e-13 -8.270336485102910626e-03 -2.010983781124059194e-04 9.708287439144077657e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 1.258193679538452461e-12 -1.258359605271372646e-02 -2.320287810070175577e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 2.219961790286235902e-12 -1.352333767825388521e-02 -1.897630288026039573e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.059999999999999964e+01 3.916909161504292686e-12 3.916909161504292686e-12 1.219819739397059837e-02 1.284879189534739359e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 1.382201932178117638e-15 3.487251317960384715e-04 9.749563422508973273e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 2.438762430455725505e-15 7.981939467590206750e-04 1.731351577080150056e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 4.302961856542886968e-15 1.384259175010284356e-03 2.305616528995530976e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 7.592162527861749358e-15 1.835999992275241409e-03 2.351776374528743996e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 1.339564090297987229e-14 1.489322132903328055e-03 1.461603761252255017e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 2.363532057474613662e-14 1.010300338982353906e-03 7.587525441009900819e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 4.170225095738051496e-14 5.522497739454702024e-04 3.163429902819349382e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 7.357961274155570078e-14 2.409475611645910413e-04 1.050732119284624681e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 1.298241530590361534e-13 1.857815478077347641e-04 6.168671357326448515e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 2.290622373441387703e-13 1.380651822588084283e-04 3.481740673376199947e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 4.041582967480835065e-13 1.241605981192331007e-04 2.381479979442535958e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 7.130984605939525963e-13 2.138573889786916189e-04 3.106554492446980957e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 1.258193679538452461e-12 -3.695876125719581621e-04 -4.093358640734831035e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 2.219961790286235902e-12 -1.939753483077089134e-04 -1.626376453151189222e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.382201932178117638e-15 3.916909161504292686e-12 -2.970615238069313629e-04 -1.899800827514506779e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 1.382201932178117638e-15 2.285172991263260793e-04 4.908091002795240444e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 2.438762430455725505e-15 5.087741107807553691e-04 8.478000606373546286e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 4.302961856542886968e-15 8.451130424893584783e-04 1.081374371879182880e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 7.592162527861749358e-15 1.598279993628067388e-03 1.572779405852101423e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 1.339564090297987229e-14 2.016543285805154698e-03 1.520338031039973441e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 2.363532057474613662e-14 1.520553806872888825e-03 8.772897532696574338e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 4.170225095738051496e-14 1.137684266518387789e-03 5.006520782284076473e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 7.357961274155570078e-14 7.916078945661400752e-04 2.651985788866742261e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 1.298241530590361534e-13 4.867969472542461309e-04 1.241733806401350716e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 2.290622373441387703e-13 3.202476022882594256e-04 6.204256432124423707e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 4.041582967480835065e-13 1.726112333427361157e-04 2.543453469146783044e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 7.130984605939525963e-13 -9.368697372830763110e-05 -1.045503591193641359e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 1.258193679538452461e-12 -1.135595190652865090e-04 -9.662233700091484240e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 2.219961790286235902e-12 -1.408626433070385062e-04 -9.073231119884518777e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.438762430455725505e-15 3.916909161504292686e-12 -4.154085174486602861e-04 -2.040932621859883596e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 1.382201932178117638e-15 1.367052359599359027e-04 2.250210561835202811e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 2.438762430455725505e-15 3.088913845056363090e-04 3.944743057479940633e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 4.302961856542886968e-15 4.478019564702341278e-04 4.391286181871609240e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 7.592162527861749358e-15 9.273889599949750257e-04 6.993931235872040755e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 1.339564090297987229e-14 1.767887915841860136e-03 1.021484600695891747e-02 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 2.363532057474613662e-14 2.121021109266926514e-03 9.378442944620073857e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 4.170225095738051496e-14 1.827862493199252682e-03 6.164562761145069882e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 7.357961274155570078e-14 1.432684424450893744e-03 3.678375837139988627e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 1.298241530590361534e-13 8.119245593540101594e-04 1.587233507324441097e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 2.290622373441387703e-13 2.568815426762808478e-04 3.814004835414079781e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 4.041582967480835065e-13 1.301594964278657052e-05 1.469857005974981569e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 7.130984605939525963e-13 4.629987113107670297e-05 3.959775701811272684e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 1.258193679538452461e-12 4.702791304292632435e-04 3.066579197847302068e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 2.219961790286235902e-12 1.957749527320056058e-04 9.664241045639937911e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.302961856542886968e-15 3.916909161504292686e-12 3.068793591570866943e-04 1.155487987429604707e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 1.382201932178117638e-15 9.656715126442254955e-05 1.214494501550221050e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 2.438762430455725505e-15 1.871486902055274611e-04 1.826113807698232384e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 4.302961856542886968e-15 2.433753507177188844e-04 1.823519735459365075e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 7.592162527861749358e-15 4.424024252654617313e-04 2.549206743443664745e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 1.339564090297987229e-14 1.068159407522557098e-03 4.715647020198870248e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 2.363532057474613662e-14 2.059968758356604639e-03 6.959443394489917348e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 4.170225095738051496e-14 2.821931375378550037e-03 7.271656047139755247e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 7.357961274155570078e-14 2.018915958296804789e-03 3.960517399791993985e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 1.298241530590361534e-13 1.302885069055573046e-03 1.946074110296624375e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 2.290622373441387703e-13 9.248297792602760492e-04 1.049151648066622405e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 4.041582967480835065e-13 1.536458732395884919e-04 1.325709139160040589e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 7.130984605939525963e-13 -6.733773510861365227e-05 -4.400250815789201627e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 1.258193679538452461e-12 4.540345791593200812e-04 2.262119439047943390e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 2.219961790286235902e-12 -6.049818853089619229e-05 -2.281818620750368132e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.592162527861749358e-15 3.916909161504292686e-12 5.328447995509822625e-04 1.532945132942969588e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 1.382201932178117638e-15 6.134372343061754700e-05 5.870662716342066843e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 2.438762430455725505e-15 1.083310824414551011e-04 8.043498673920296141e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 4.302961856542886968e-15 5.556528804642066685e-05 3.168022892563291553e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 7.592162527861749358e-15 2.577398244362881117e-04 1.130108005727040697e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 1.339564090297987229e-14 5.257316572043605786e-04 1.766120015148663069e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 2.363532057474613662e-14 1.174170928192196919e-03 3.018533915319942130e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 4.170225095738051496e-14 2.830931400526738150e-03 5.550947109940378502e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 7.357961274155570078e-14 3.927498792628679458e-03 5.862739648590488233e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 1.298241530590361534e-13 3.070469006738885641e-03 3.489866785523891048e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 2.290622373441387703e-13 2.333909217128574999e-03 2.014704165952043314e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 4.041582967480835065e-13 9.797604984311239409e-04 6.432771715258971514e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 7.130984605939525963e-13 1.119702687447889826e-03 5.567657500673437116e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 1.258193679538452461e-12 -3.707036446118258362e-04 -1.405414148641015090e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 2.219961790286235902e-12 6.798668394489161939e-04 1.951252495260406849e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 1.339564090297987229e-14 3.916909161504292686e-12 -9.245593048671955439e-04 -2.024004700339834828e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 1.382201932178117638e-15 6.667698720704238753e-05 4.849037976054699681e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 2.438762430455725505e-15 1.112765030208634438e-04 6.278530403515459376e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 4.302961856542886968e-15 1.121905381326904894e-04 4.860753448919042990e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 7.592162527861749358e-15 9.030493441016875531e-05 3.008933055000238182e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 1.339564090297987229e-14 3.930070093659576214e-04 1.003272712215711035e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 2.363532057474613662e-14 5.010726306900880212e-04 9.788768072711796428e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 4.170225095738051496e-14 1.437331934858118677e-03 2.141694095242240286e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 7.357961274155570078e-14 4.252442752589801617e-03 4.823759476431363491e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 1.298241530590361534e-13 4.456354964837096547e-03 3.848987749632683079e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 2.290622373441387703e-13 3.981787576563170124e-03 2.611969090210166603e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 4.041582967480835065e-13 2.573319902525301149e-03 1.283910094299715692e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 7.130984605939525963e-13 2.750294033033688114e-03 1.039229671821348139e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 1.258193679538452461e-12 1.399039630146229176e-03 4.030603734710084662e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 2.219961790286235902e-12 -4.934467662832336488e-05 -1.076198891593698717e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 2.363532057474613662e-14 3.916909161504292686e-12 2.459757417859483042e-03 4.091962476929700472e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 1.382201932178117638e-15 4.838831210223253825e-05 2.669045132998146990e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 2.438762430455725505e-15 9.373995845566021739e-06 4.011576850674978553e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 4.302961856542886968e-15 -2.841287565568652930e-05 -9.336806958786424344e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 7.592162527861749358e-15 8.811810475609346068e-05 2.226906683859238890e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 1.339564090297987229e-14 1.077135892020163091e-04 2.085571237202022169e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 2.363532057474613662e-14 3.628180386285266958e-04 5.375910819246645586e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 4.170225095738051496e-14 4.885343727906965279e-04 5.521172513602506200e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 7.357961274155570078e-14 2.485949610808796655e-03 2.138825324277534960e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 1.298241530590361534e-13 4.753421256812066266e-03 3.113930270731164046e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 2.290622373441387703e-13 5.588358881690150444e-03 2.780417809838505588e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 4.041582967480835065e-13 4.149984704482717612e-03 1.570446542211749539e-03 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 7.130984605939525963e-13 3.480051444474283398e-03 9.973644925679342899e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 1.258193679538452461e-12 2.248677777516128445e-03 4.913637814646943649e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 2.219961790286235902e-12 2.426062004687534312e-03 4.013192173521273691e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 4.170225095738051496e-14 3.916909161504292686e-12 -5.626607322533245820e-04 -7.099402479595202627e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 1.382201932178117638e-15 2.238362025557347410e-05 9.360944844417136857e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.080000000000000071e+01 7.357961274155570078e-14 2.438762430455725505e-15 -9.363992709527911595e-05 -3.038262820970471525e-04 9.708287439144076547e-01
