type,source_path,hub_link,exists,valid,error,size_bytes
summary_json,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/summary_consistency_checks.json,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/summaries/rerun_outputs/20260223_203407/summary_consistency_checks.json,True,True,,3121
summary_json,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/summary_dataset_lineage.json,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/summaries/rerun_outputs/20260223_203407/summary_dataset_lineage.json,True,True,,38032
summary_json,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/summary_input_validation.json,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/summaries/rerun_outputs/20260223_203407/summary_input_validation.json,True,True,,1254
summary_json,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/summary_mass_matched_phase.json,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/summaries/rerun_outputs/20260223_203407/summary_mass_matched_phase.json,True,True,,1796
summary_json,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/summary_phase_peak_null.json,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/summaries/rerun_outputs/20260223_203407/summary_phase_peak_null.json,True,True,,162526
summary_json,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/summary_xi_organizing.json,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/summaries/rerun_outputs/20260223_203407/summary_xi_organizing.json,True,True,,55249
figures,/Users/russelllicht/bec-dark-matter/analysis/results/alpha_mdyn_vflat.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/alpha_mdyn_vflat.png,True,True,,126546
figures,/Users/russelllicht/bec-dark-matter/analysis/results/alpha_mstar_vs_mtotal.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/alpha_mstar_vs_mtotal.png,True,True,,119712
figures,/Users/russelllicht/bec-dark-matter/analysis/results/cluster_gcore_analysis.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/cluster_gcore_analysis.png,True,True,,319542
figures,/Users/russelllicht/bec-dark-matter/analysis/results/cluster_gcore_standardized.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/cluster_gcore_standardized.png,True,True,,311354
figures,/Users/russelllicht/bec-dark-matter/analysis/results/cluster_sigma_diagnostics.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/cluster_sigma_diagnostics.png,True,True,,333599
figures,/Users/russelllicht/bec-dark-matter/analysis/results/cluster_sigma_vs_gdagger.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/cluster_sigma_vs_gdagger.png,True,True,,144094
figures,/Users/russelllicht/bec-dark-matter/analysis/results/gpp_corrected/plot_A_cs2_profiles.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/gpp_corrected/plot_A_cs2_profiles.png,True,True,,264758
figures,/Users/russelllicht/bec-dark-matter/analysis/results/gpp_corrected/plot_B_universality.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/gpp_corrected/plot_B_universality.png,True,True,,140764
figures,/Users/russelllicht/bec-dark-matter/analysis/results/gpp_corrected/plot_C_cs2_distribution.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/gpp_corrected/plot_C_cs2_distribution.png,True,True,,106723
figures,/Users/russelllicht/bec-dark-matter/analysis/results/gpp_corrected/plot_D_tf_validity.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/gpp_corrected/plot_D_tf_validity.png,True,True,,289945
figures,/Users/russelllicht/bec-dark-matter/analysis/results/gpp_corrected/plot_E_subsample_comparison.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/gpp_corrected/plot_E_subsample_comparison.png,True,True,,168872
figures,/Users/russelllicht/bec-dark-matter/analysis/results/gpp_universality/gpp_universality_3phase.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/gpp_universality/gpp_universality_3phase.png,True,True,,403160
figures,/Users/russelllicht/bec-dark-matter/analysis/results/injection_recovery_power.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/injection_recovery_power.png,True,True,,527394
figures,/Users/russelllicht/bec-dark-matter/analysis/results/lcdm_phase_diagram/plot_a_variance_vs_gbar.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/lcdm_phase_diagram/plot_a_variance_vs_gbar.png,True,True,,157398
figures,/Users/russelllicht/bec-dark-matter/analysis/results/lcdm_phase_diagram/plot_b_window_sweep_stability.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/lcdm_phase_diagram/plot_b_window_sweep_stability.png,True,True,,53443
figures,/Users/russelllicht/bec-dark-matter/analysis/results/lcdm_phase_diagram/plot_c_permutation_null.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/lcdm_phase_diagram/plot_c_permutation_null.png,True,True,,72886
figures,/Users/russelllicht/bec-dark-matter/analysis/results/lcdm_phase_diagram_r0p5_5/plot_a_variance_vs_gbar.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/lcdm_phase_diagram_r0p5_5/plot_a_variance_vs_gbar.png,True,True,,160185
figures,/Users/russelllicht/bec-dark-matter/analysis/results/lcdm_phase_diagram_r0p5_5/plot_b_window_sweep_stability.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/lcdm_phase_diagram_r0p5_5/plot_b_window_sweep_stability.png,True,True,,90631
figures,/Users/russelllicht/bec-dark-matter/analysis/results/lcdm_phase_diagram_r0p5_5/plot_c_permutation_null.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/lcdm_phase_diagram_r0p5_5/plot_c_permutation_null.png,True,True,,81432
figures,/Users/russelllicht/bec-dark-matter/analysis/results/radial_variance_profile.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/radial_variance_profile.png,True,True,,227505
figures,/Users/russelllicht/bec-dark-matter/analysis/results/radial_variance_rescaled.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/radial_variance_rescaled.png,True,True,,139493
figures,/Users/russelllicht/bec-dark-matter/analysis/results/residualization/plot_A_raw_vs_residualized_targets.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/residualization/plot_A_raw_vs_residualized_targets.png,True,True,,434058
figures,/Users/russelllicht/bec-dark-matter/analysis/results/residualization/plot_B_confound_r2_bar_chart.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/residualization/plot_B_confound_r2_bar_chart.png,True,True,,55839
figures,/Users/russelllicht/bec-dark-matter/analysis/results/residualization/plot_C_signal_recovery_delta_R2.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/residualization/plot_C_signal_recovery_delta_R2.png,True,True,,41037
figures,/Users/russelllicht/bec-dark-matter/analysis/results/residualization/plot_D_acf_lag1_env_histograms.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/residualization/plot_D_acf_lag1_env_histograms.png,True,True,,46974
figures,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/fig_scale_map.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/scale_hierarchy/fig_scale_map.png,True,True,,116852
figures,/Users/russelllicht/bec-dark-matter/analysis/results/self_consistent_mass.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/self_consistent_mass.png,True,True,,159647
figures,/Users/russelllicht/bec-dark-matter/analysis/results/simulation_coherence_acf.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/simulation_coherence_acf.png,True,True,,286227
figures,/Users/russelllicht/bec-dark-matter/analysis/results/simulation_coherence_periodicity.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/simulation_coherence_periodicity.png,True,True,,236554
figures,/Users/russelllicht/bec-dark-matter/analysis/results/simulation_coherence_summary.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/simulation_coherence_summary.png,True,True,,312818
figures,/Users/russelllicht/bec-dark-matter/analysis/results/test7_transition_function.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/test7_transition_function.png,True,True,,114374
figures,/Users/russelllicht/bec-dark-matter/analysis/results/test8_boson_bunching.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/test8_boson_bunching.png,True,True,,108307
figures,/Users/russelllicht/bec-dark-matter/analysis/results/test9_kross_redshift_evolution.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/test9_kross_redshift_evolution.png,True,True,,246833
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/fairness_best_effect_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/fairness_best_effect_vs_threshold.png,True,True,,98987
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/fairness_best_ratio_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/fairness_best_ratio_vs_threshold.png,True,True,,103486
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/outputs/tng_sparc_composition_sweep/fairness_best_effect_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/outputs/tng_sparc_composition_sweep/fairness_best_effect_vs_threshold.png,True,True,,107487
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/outputs/tng_sparc_composition_sweep/fairness_best_ratio_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/outputs/tng_sparc_composition_sweep/fairness_best_ratio_vs_threshold.png,True,True,,109071
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/outputs/tng_sparc_composition_sweep/fairness_score_heatmaps_by_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/outputs/tng_sparc_composition_sweep/fairness_score_heatmaps_by_threshold.png,True,True,,56764
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_best_effect_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_best_effect_vs_threshold.png,True,True,,62149
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_best_ratio_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_best_ratio_vs_threshold.png,True,True,,78485
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_score_heatmaps_by_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_score_heatmaps_by_threshold.png,True,True,,104960
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_best_effect_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_best_effect_vs_threshold.png,True,True,,60635
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_best_ratio_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_best_ratio_vs_threshold.png,True,True,,80632
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_score_heatmaps_by_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_score_heatmaps_by_threshold.png,True,True,,110887
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_best_effect_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_best_effect_vs_threshold.png,True,True,,63657
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_best_ratio_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_best_ratio_vs_threshold.png,True,True,,82605
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_score_heatmaps_by_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_score_heatmaps_by_threshold.png,True,True,,108906
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_best_effect_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_best_effect_vs_threshold.png,True,True,,65019
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_best_ratio_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_best_ratio_vs_threshold.png,True,True,,75360
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_score_heatmaps_by_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_score_heatmaps_by_threshold.png,True,True,,121475
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/fairness_best_effect_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/fairness_best_effect_vs_threshold.png,True,True,,63657
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/fairness_best_ratio_vs_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/fairness_best_ratio_vs_threshold.png,True,True,,82605
figures,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/fairness_score_heatmaps_by_threshold.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/analysis/results/tng_sparc_composition_sweep/fairness_score_heatmaps_by_threshold.png,True,True,,108906
figures,/Users/russelllicht/bec-dark-matter/outputs/20260223_192210/figures/fig_alpha_star.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/20260223_192210/figures/fig_alpha_star.png,True,True,,51397
figures,/Users/russelllicht/bec-dark-matter/outputs/20260223_192210/figures/fig_mass_matched_phase.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/20260223_192210/figures/fig_mass_matched_phase.png,True,True,,81582
figures,/Users/russelllicht/bec-dark-matter/outputs/20260223_192210/figures/fig_phase_null.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/20260223_192210/figures/fig_phase_null.png,True,True,,85243
figures,/Users/russelllicht/bec-dark-matter/outputs/20260223_192210/figures/fig_xi_organizing.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/20260223_192210/figures/fig_xi_organizing.png,True,True,,179493
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_alpha_beta_sweeps.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_alpha_beta_sweeps.png,True,True,,107245
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_comparison_compact.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_comparison_compact.png,True,True,,125747
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_pca_explained_variance.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_pca_explained_variance.png,True,True,,28597
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_pca_pc1_shape.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_pca_pc1_shape.png,True,True,,70612
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_shuffle_null_SPARC.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_shuffle_null_SPARC.png,True,True,,23591
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_shuffle_null_TNG_BIG48133.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_shuffle_null_TNG_BIG48133.png,True,True,,25809
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_shuffle_null_TNG_DEV3000.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_shuffle_null_TNG_DEV3000.png,True,True,,24952
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_split_half_SPARC.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_split_half_SPARC.png,True,True,,49145
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_split_half_TNG_BIG48133.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_split_half_TNG_BIG48133.png,True,True,,47766
figures,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/plot_split_half_TNG_DEV3000.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/outputs/universality_audit/plot_split_half_TNG_DEV3000.png,True,True,,44740
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190215/fig_alpha_star.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_190215/fig_alpha_star.png,True,True,,21262
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190215/fig_mass_matched_phase.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_190215/fig_mass_matched_phase.png,True,True,,19276
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190215/fig_phase_null.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_190215/fig_phase_null.png,True,True,,17794
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190215/fig_xi_organizing.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_190215/fig_xi_organizing.png,True,True,,17666
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190934/fig_alpha_star.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_190934/fig_alpha_star.png,True,True,,21262
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190934/fig_mass_matched_phase.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_190934/fig_mass_matched_phase.png,True,True,,19276
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190934/fig_phase_null.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_190934/fig_phase_null.png,True,True,,17794
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190934/fig_xi_organizing.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_190934/fig_xi_organizing.png,True,True,,17666
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_191129/fig_mass_matched_phase.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_191129/fig_mass_matched_phase.png,True,True,,85881
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_191129/fig_phase_null.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_191129/fig_phase_null.png,True,True,,107164
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_191129/fig_xi_organizing.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_191129/fig_xi_organizing.png,True,True,,186265
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/fig_alpha_star.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_203407/fig_alpha_star.png,True,True,,46768
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/fig_mass_matched_phase.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_203407/fig_mass_matched_phase.png,True,True,,85881
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/fig_phase_null.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_203407/fig_phase_null.png,True,True,,107164
figures,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_203407/fig_xi_organizing.png,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/figures/rerun_outputs/20260223_203407/fig_xi_organizing.png,True,True,,186265
tables,/Users/russelllicht/bec-dark-matter/analysis/results/composite_per_galaxy.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/composite_per_galaxy.csv,True,True,,15732
tables,/Users/russelllicht/bec-dark-matter/analysis/results/dataset_lineage_audit.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/dataset_lineage_audit.csv,True,True,,20483
tables,/Users/russelllicht/bec-dark-matter/analysis/results/dataset_lineage_audit_post_verified.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/dataset_lineage_audit_post_verified.csv,True,True,,22075
tables,/Users/russelllicht/bec-dark-matter/analysis/results/eagle_matched_analogs.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/eagle_matched_analogs.csv,True,True,,21760
tables,/Users/russelllicht/bec-dark-matter/analysis/results/galaxy_results_cf4_haubner.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/galaxy_results_cf4_haubner.csv,True,True,,10576
tables,/Users/russelllicht/bec-dark-matter/analysis/results/galaxy_results_sparc_orig_haubner.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/galaxy_results_sparc_orig_haubner.csv,True,True,,10562
tables,/Users/russelllicht/bec-dark-matter/analysis/results/galaxy_results_unified.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/galaxy_results_unified.csv,True,True,,214301
tables,/Users/russelllicht/bec-dark-matter/analysis/results/galaxy_results_wallaby_cf4_nodesi.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/galaxy_results_wallaby_cf4_nodesi.csv,True,True,,20263
tables,/Users/russelllicht/bec-dark-matter/analysis/results/galaxy_results_wallaby_hubble_desi.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/galaxy_results_wallaby_hubble_desi.csv,True,True,,20666
tables,/Users/russelllicht/bec-dark-matter/analysis/results/galaxy_results_wallaby_hubble_nodesi.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/galaxy_results_wallaby_hubble_nodesi.csv,True,True,,20762
tables,/Users/russelllicht/bec-dark-matter/analysis/results/gpp_corrected/galaxy_gpp_results.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/gpp_corrected/galaxy_gpp_results.csv,True,True,,63743
tables,/Users/russelllicht/bec-dark-matter/analysis/results/gpp_galaxy_cs2_summary.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/gpp_galaxy_cs2_summary.csv,True,True,,92782
tables,/Users/russelllicht/bec-dark-matter/analysis/results/gpp_pointwise_inversion.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/gpp_pointwise_inversion.csv,True,True,,1944922
tables,/Users/russelllicht/bec-dark-matter/analysis/results/quality_subsample_results.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/quality_subsample_results.csv,True,True,,3689
tables,/Users/russelllicht/bec-dark-matter/analysis/results/rar_points_unified.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/rar_points_unified.csv,True,True,,1165219
tables,/Users/russelllicht/bec-dark-matter/analysis/results/rar_points_wallaby_cf4_nodesi.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/rar_points_wallaby_cf4_nodesi.csv,True,True,,95996
tables,/Users/russelllicht/bec-dark-matter/analysis/results/rar_points_wallaby_hubble_desi.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/rar_points_wallaby_hubble_desi.csv,True,True,,95989
tables,/Users/russelllicht/bec-dark-matter/analysis/results/rar_points_wallaby_hubble_nodesi.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/rar_points_wallaby_hubble_nodesi.csv,True,True,,95989
tables,/Users/russelllicht/bec-dark-matter/analysis/results/residualization/galaxy_residuals.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/residualization/galaxy_residuals.csv,True,True,,361575
tables,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/direction_sanity_pairs.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/scale_hierarchy/direction_sanity_pairs.parquet,True,True,,10202
