id	catalogue_id	name	ra	dec	freq	f_sum	err_f_sum	f_sum_corr	err_f_sum_corr	rms	w20	w50	kin_pa	rel	qflag	kflag	n_pix	f_min	f_max	ell_maj	ell_min	ell_pa	ell3s_maj	ell3s_min	ell3s_pa	x	err_x	y	err_y	z	err_z	x_min	x_max	y_min	y_max	z_min	z_max	dist_h	log_m_hi	log_m_hi_corr	team_release	comments
2630	28971	WALLABY J130158-164401	195.4945407775092	-16.73375119950919	1.361373602324717E9	1346.230332014668	331.3842881146588	2027.8760297466044	499.1762839696864	0.001899632644859626	435248.7778330857	267908.9447682679	357.8647983094917	0.831367631745345	0.0	0.0	2499.0	-0.007363054901361465	0.009424161165952682	6.660730573898208	5.037162385226879	-22.80083226031215	9.624908541725281	3.601547572830459	1.356724246661315	3565.1990291955653	0.3440911757896759	3487.4263169138376	0.3900316663409253	3557.1745255382616	0.7895988506413886	508.0	520.0	819.0	839.0	558.0	586.0	185.7094154939522	9.363143629220692	9.541065636639193	NGC 5044 TR3	
2631	28971	WALLABY J133033-193217	202.6396523250638	-19.53827793205698	1.394115349118623E9	1344.660538014329	209.886029672395	2025.6609531782483	316.1823545092027	0.00176859601820773	716009.4131552184	545843.6527460528	220.9249353250858	0.944527166207429	0.0	0.0	1170.0	-0.004069168586283922	0.006654615513980389	4.313969134673322	2.79463500391199	54.99243196601365	4.339364548994274	3.062670023517394	47.82378137588222	2798.7061586727173	0.2607112366776755	3993.6974130774106	0.2160405223940972	5325.228852410938	1.391001324537831	887.0	898.0	317.0	326.0	1026.0	1073.0	80.76462491655704	8.639411431897422	8.817365506376106	NGC 5044 TR3	
2632	28971	WALLABY J134034-183340	205.1434330780191	-18.56112805999475	1.361565374306295E9	1339.051686193549	280.5813329118998	2017.7453037076552	422.79299046354276	0.001632523856155462	725743.841347073	337091.1596135349	135.8510593316579	0.7515150262771781	0.0	0.0	2454.0	-0.003451822325587273	0.005409019067883492	4.337303079646323	3.856668710415935	9.455558143650421	3.765941827645244	2.947570809391256	9.563404049496057	1375.099953642227	0.2927465773041263	4570.6512902114055	0.3096816348967256	3567.530212543492	1.717223570262493	235.0	246.0	892.0	904.0	1152.0	1221.0	185.080047858802	9.35787295855908	9.535941940156468	NGC 5044 TR3	
2633	28971	WALLABY J133900-160039	204.7514847941214	-16.0109758906131	1.410325254948908E9	1336.664775434532	307.0026782366288	2014.3761328090363	462.6581616525935	0.001613915848449643	452860.5297718176	298942.127303639	241.4779668322452	0.7650439303313655	0.0	0.0	2975.0	-0.004633017349988222	0.006582578644156456	6.531819044270975	4.900045797550232	-30.96150736316172	4.439519731239138	2.51289311312626	-66.06965401425062	1508.298541741144	0.3545007254310556	2879.1536994450917	0.421327819578806	6200.563767247221	0.8488666215729637	491.0	504.0	731.0	752.0	961.0	998.0	30.611548998599847	7.794149525885406	7.972267568267406	NGC 5044 TR3	
2634	28971	WALLABY J134027-234458	205.1155592647013	-23.74949072571003	1.332092982950295E9	1335.521068139278	309.6137382399808	2012.761645529701	466.61836501520185	0.001657998055858879	553524.3925883491	539231.606016017	33.83812556758106	0.7784326130724106	0.0	0.0	2897.0	-0.004948281217366457	0.007111839018762112	5.887524719301034	3.912312896948662	25.12631082547676	5.491014985039497	2.536228559532245	36.51629423582429	1436.7842263861671	0.3086777707477724	1483.500732985612	0.3681356091957971	1976.0210793179176	1.242462198601665	209.0	221.0	1478.0	1490.0	512.0	556.0	283.93021546440366	9.728430379215533	9.906571960833661	NGC 5044 TR3	Only half of a galaxy; other half is WALLABY J134029-234529 (twestmeier)
2635	28971	WALLABY J131435-181723	198.6473728037221	-18.28980899994624	1.413288469338766E9	1335.496730107649	281.3628775719083	2012.7272884632457	424.0420278706901	0.001696404908511129	317998.2571056605	253635.4655077767	159.1215488177107	0.9276524257813632	0.0	0.0	2259.0	-0.006739400327205658	0.00859337579458952	5.491712162771772	3.982667602445583	-8.229771628576373	4.761258130021402	2.843205219858459	-20.74793589214612	1749.7822997142348	0.3124914773757238	2553.4683153657443	0.340120349111441	6360.577344299719	0.7221999708576912	628.0	641.0	414.0	427.0	1157.0	1187.0	21.567809400235195	7.489611312059733	7.667753397334225	NGC 5044 TR3	
2636	28971	WALLABY J132747-155109	201.9486619357335	-15.85251933245931	1.395112458942523E9	1334.122418969162	221.9559240369034	2010.7871678213005	334.53161233897305	0.001477079424160773	136654.3996954512	111595.819221096	64.92541791919643	0.9999997766795122	0.0	0.0	1855.0	-0.004448438994586468	0.009312126785516739	5.686156308040193	5.148078680441123	-85.15446635658648	4.612603155016257	4.075567739496303	-25.19944003974338	3139.568521499489	0.3335049256196437	3981.6716853835687	0.2759284749978816	5379.072782901651	0.4940273400581362	427.0	442.0	640.0	653.0	144.0	171.0	77.64594974515747	8.601789706395216	8.77996010677663	NGC 5044 TR3	
2637	28971	WALLABY J130644-161702	196.6857176834481	-16.28415030404357	1.408674811733569E9	1331.101588518995	241.4849527853381	2006.522246076893	364.0179938450239	0.001719837796228935	271360.0783450748	148884.469136424	256.0900331317889	0.9831376462431523	0.0	0.0	1619.0	-0.00505105359479785	0.009764487855136395	5.5274049209391	4.047049408814704	80.92276937782556	5.663234590808921	3.067930662890814	65.63851331841433	2881.3183055894337	0.3504492416433994	3760.556831408819	0.2638666462979724	6111.439833618831	0.6262351168699447	738.0	752.0	1072.0	1083.0	911.0	936.0	35.66520443821177	7.925057047608326	8.103289803409599	NGC 5044 TR3	
2638	28971	WALLABY J131745-150812	199.4380834073546	-15.1369094441861	1.361096257121835E9	1329.653723710512	294.304537434828	2004.4778994747248	443.6696039604982	0.001646109273281989	504340.6436680164	347342.7472661728	158.7657724417925	0.9603875643021553	0.0	0.0	2626.0	-0.004483301658183336	0.007639569230377674	7.249337135007041	4.471041366056965	-15.51475022425693	5.595037378957791	3.891566526459288	-19.30093991407968	1272.806846368414	0.3172648000508649	1206.569864949801	0.4444711473413652	3542.197884582632	1.14752069823455	1265.0	1279.0	133.0	151.0	526.0	578.0	186.6199356563376	9.362011036451156	9.54027373170728	NGC 5044 TR3	
2639	28971	WALLABY J132416-164248	201.0695819159155	-16.71356629455877	1.30845394481639E9	1326.318260337006	282.3844545886454	1999.7678276256042	425.767603595	0.001336396057943156	605696.8006854662	370818.6820660837	0.2431632729982738	0.7412649177717184	0.0	0.0	3668.0	-0.003888266626745462	0.005324177909642458	7.556459807436174	4.645186967121695	-8.85135001438259	6.049147515738711	2.235091467404581	-13.43180957143909	3655.6124766630746	0.288050940577906	3477.73733979618	0.4351755330852853	699.5130200857458	0.9156883877561395	945.0	959.0	987.0	1006.0	181.0	223.0	366.4336243932012	9.946994797063025	10.125326602304305	NGC 5044 TR3	
