id	catalogue_id	name	ra	dec	freq	team_release	team_release_kin	vsys_model	e_vsys_model	x_model	e_x_model	y_model	e_y_model	ra_model	e_ra_model	dec_model	e_dec_model	inc_model	e_inc_model	pa_model	e_pa_model	pa_model_g	e_pa_model_g	qflag_model	rad	vrot_model	e_vrot_model	e_vrot_model_inc	rad_sd	sd_model	e_sd_model	sd_fo_model	e_sd_fo_model_inc
27	5844	WALLABY J123955-000822	189.980006204648	-0.13951210066381	1.4060436881038E9	NGC4636 TR1	NGC4636 Kin TR1	3057.8	1.0	22.981	0.112	19.635	0.1777	189.979782	1.87E-4	-0.13893	2.96E-4	59.2	3.7	252.4	1.0	252.4	1.0	0	7.5,22.56,37.63	41.7,68.1,65.3	9.7,6.1,4.0	1.6,2.6,2.5	7.5,22.56,37.63,52.69,67.75,82.82,97.88	9.14,6.96,4.35,2.29,1.03,0.26,0.07	0.63,1.12,0.87,0.51,0.31,0.17,0.07	4.676,3.561,2.227,1.171,0.525,0.132,0.034	0.506,0.386,0.241,0.127,0.057,0.014,0.004
28	5844	WALLABY J124111-013526	190.295872403341	-1.59063311853693	1.40169980533848E9	NGC4636 TR1	NGC4636 Kin TR1	3997.2	0.2	28.008	0.0611	21.096	0.2519	190.295266	1.02E-4	-1.590033	4.2E-4	66.9	4.5	71.8	1.5	71.7	1.5	0	7.5,22.56,37.63,52.69,67.75,82.82	53.0,82.4,97.3,101.7,102.8,101.7	11.4,3.9,1.8,4.4,5.4,5.5	1.8,2.8,3.3,3.5,3.5,3.5	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94	5.57,5.44,4.77,3.45,2.1,1.08,0.61,0.31	0.47,0.44,0.44,0.49,0.43,0.34,0.24,0.17	2.19,2.137,1.875,1.357,0.827,0.425,0.238,0.123	0.405,0.395,0.347,0.251,0.153,0.079,0.044,0.023
29	5844	WALLABY J124111+012435	190.298307223824	1.40985700085084	1.41241478062956E9	NGC4636 TR1	NGC4636 Kin TR1	1701.7	4.0	28.207	0.8859	27.896	0.2985	190.296501	0.001477	1.411648	4.98E-4	68.9	8.2	317.5	4.7	317.6	4.7	0	7.5,22.56,37.63,52.69,67.75,82.82,97.88	50.9,79.9,79.9,76.6,76.7,77.2,76.1	1.4,11.7,10.4,7.4,4.7,3.6,5.9	2.9,4.5,4.5,4.3,4.3,4.3,4.3	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94	16.89,13.34,8.22,4.66,3.2,2.43,1.59,0.83	1.75,3.43,2.93,2.04,1.21,0.72,0.5,0.34	6.072,4.798,2.956,1.675,1.15,0.875,0.573,0.299	2.248,1.776,1.094,0.62,0.426,0.324,0.212,0.111
30	5844	WALLABY J124231+035729	190.630071209531	3.95830610947201	1.41689229018718E9	NGC4636 TR1	NGC4636 Kin TR1	745.1	3.1	24.732	0.8594	26.651	0.8927	190.628779	0.001433	3.958377	0.001492	39.2	1.0	192.3	3.0	192.4	3.0	0	7.5,22.55,37.59,52.64,67.68,82.73	38.0,73.0,92.6,100.7,101.9,92.4	9.8,2.1,5.9,5.3,4.9,8.4	0.8,1.6,2.0,2.2,2.2,2.0	7.5,22.55,37.59,52.64,67.68,82.73,97.78	8.65,7.87,6.08,3.51,1.43,0.58,0.2	0.72,0.76,0.8,0.67,0.36,0.19,0.11	6.706,6.099,4.712,2.721,1.107,0.448,0.157	0.098,0.089,0.069,0.04,0.016,0.007,0.002
31	5844	WALLABY J124232-012111	190.635105299422	-1.35304855724323	1.41517092823474E9	NGC4636 TR1	NGC4636 Kin TR1	1111.8	3.2	41.098	0.0422	46.731	0.1127	190.636849	7.0E-5	-1.350562	1.88E-4	67.6	3.2	312.4	4.7	312.3	4.7	0	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01,143.07,158.13,173.2,188.26	21.2,37.3,47.2,55.3,59.9,62.8,65.6,68.7,71.9,77.4,85.3,95.2,106.2	7.6,4.3,0.6,0.8,2.7,3.4,1.2,0.7,0.1,0.9,2.2,5.4,12.2	0.5,0.9,1.1,1.3,1.4,1.5,1.5,1.6,1.7,1.8,2.0,2.2,2.5	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01,143.07,158.13,173.2,188.26	11.17,11.07,10.41,9.69,8.92,7.69,7.06,6.27,4.89,3.88,2.79,1.74,1.2	0.41,0.85,1.01,1.2,1.15,1.16,1.08,0.9,0.82,0.81,0.71,0.54,0.38	4.25,4.212,3.96,3.686,3.392,2.925,2.685,2.385,1.861,1.474,1.061,0.662,0.458	0.583,0.578,0.543,0.505,0.465,0.401,0.368,0.327,0.255,0.202,0.145,0.091,0.063
32	5844	WALLABY J124240+012047	190.669269584651	1.34645955495368	1.3970362476746E9	NGC4636 TR1	NGC4636 Kin TR1	5019.8	0.3	24.751	0.2418	25.865	0.2456	190.669112	4.03E-4	1.346576	4.09E-4	54.5	3.1	153.6	0.6	153.6	0.6	0	7.5,22.56,37.63,52.69,67.75,82.82	101.2,154.7,162.3,158.8,152.0,141.9	64.0,5.5,3.2,0.4,8.5,3.6	4.0,6.1,6.4,6.2,6.0,5.6	7.5,22.56,37.63,52.69,67.75,82.82,97.88	4.47,4.92,5.08,3.91,2.14,1.0,0.36	0.72,0.77,0.49,0.44,0.44,0.34,0.16	2.597,2.862,2.954,2.275,1.242,0.58,0.209	0.199,0.219,0.226,0.174,0.095,0.044,0.016
33	5844	WALLABY J124257-011345	190.739472387096	-1.22941431691473	1.40537447460894E9	NGC4636 TR1	NGC4636 Kin TR1	3210.7	0.9	47.995	0.1553	30.454	0.1402	190.738677	2.59E-4	-1.229327	2.34E-4	76.4	2.5	247.7	1.2	247.7	1.2	1	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01,143.07,158.13	89.8,113.0,133.3,143.9,149.3,153.4,155.9,156.0,153.3,147.6,142.6	36.0,26.3,11.6,3.9,1.9,0.6,0.3,0.2,1.6,4.9,6.4	0.9,1.2,1.4,1.5,1.6,1.6,1.6,1.6,1.6,1.5,1.5	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01,143.07,158.13,173.2,188.26	18.59,18.54,17.45,15.79,13.35,10.99,8.56,6.09,4.27,3.0,2.45,1.51,1.01	0.62,1.01,1.04,1.23,1.43,1.34,1.35,1.51,1.28,0.9,0.74,0.53,0.42	4.38,4.37,4.111,3.721,3.147,2.59,2.018,1.435,1.007,0.707,0.578,0.355,0.237	0.779,0.777,0.731,0.662,0.56,0.461,0.359,0.255,0.179,0.126,0.103,0.063,0.042
34	5844	WALLABY J124317-003841	190.82337385734	-0.644924952055419	1.40795765984499E9	NGC4636 TR1	NGC4636 Kin TR1	2640.5	0.4	21.264	0.5477	22.612	0.3017	190.822991	9.14E-4	-0.643982	5.03E-4	67.6	4.2	215.9	0.7	215.9	0.7	0	7.5,22.56,37.63,52.69,67.75,82.82	67.3,126.9,144.8,157.2,162.6,132.7	4.0,3.6,0.5,6.2,11.3,44.0	2.0,3.8,4.4,4.8,4.9,4.0	7.5,22.56,37.63,52.69,67.75,82.82,97.88	16.77,15.48,12.21,7.81,4.11,1.46,0.65	0.46,1.16,1.8,1.66,1.31,0.81,0.47	6.396,5.901,4.657,2.979,1.569,0.557,0.249	1.131,1.043,0.823,0.527,0.277,0.098,0.044
47	5844	WALLABY J163916-601108	249.820691231407	-60.1856836109838	1.40469297538662E9	Norma TR1	Norma Kin TR1	3347.3	1.5	26.403	0.2577	25.587	0.2538	249.823589	8.23E-4	-60.187411	4.43E-4	49.3	0.6	298.7	3.9	301.4	3.9	0	7.5,22.56,37.61,52.67,67.73	29.1,58.9,71.6,74.3,72.9	4.2,0.4,1.9,1.9,0.7	0.2,0.5,0.6,0.6,0.6	7.5,22.56,37.61,52.67,67.73,82.78,97.84,112.9	3.36,2.55,1.81,1.24,0.68,0.37,0.19,0.05	0.63,0.83,0.43,0.33,0.27,0.2,0.1,0.04	2.19,1.663,1.18,0.805,0.441,0.241,0.121,0.033	0.025,0.019,0.014,0.009,0.005,0.003,0.001,0.0
35	5844	WALLABY J124350-003344	190.960790694053	-0.5624252824467171	1.40804122769098E9	NGC4636 TR1	NGC4636 Kin TR1	2620.5	0.9	35.376	0.3995	40.475	0.2543	190.961189	6.66E-4	-0.560872	4.24E-4	41.6	4.5	194.5	1.8	194.5	1.8	0	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01,143.07,158.13	117.1,130.2,137.2,140.0,141.8,144.2,146.8,147.5,144.3,137.3,129.4	4.6,2.4,0.6,0.7,1.9,1.5,0.8,3.0,3.1,1.1,0.0	10.4,11.6,12.2,12.4,12.6,12.8,13.0,13.1,12.8,12.2,11.5	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01,143.07,158.13,173.2	5.18,6.62,7.33,7.33,6.65,5.56,4.18,2.74,1.83,1.21,0.7,0.36	0.61,0.96,0.96,0.79,0.49,0.43,0.55,0.45,0.34,0.22,0.15,0.11	3.875,4.952,5.482,5.486,4.971,4.157,3.127,2.051,1.368,0.904,0.527,0.273	0.267,0.341,0.378,0.378,0.343,0.286,0.215,0.141,0.094,0.062,0.036,0.019
36	5844	WALLABY J124428-030017	191.117912758284	-3.00480287723775	1.38726465641766E9	NGC4636 TR1	NGC4636 Kin TR1	7155.4	1.3	23.409	0.2958	20.839	0.5401	191.117297	4.96E-4	-3.004968	9.01E-4	58.2	1.2	149.0	2.1	148.9	2.1	1	7.5,22.56,37.63	210.7,186.5,189.4	24.4,10.0,0.5	2.8,2.5,2.5	7.5,22.56,37.63,52.69,67.75	7.56,6.57,4.92,3.19,1.39	0.31,0.72,0.75,0.52,0.44	3.982,3.461,2.592,1.679,0.733	0.139,0.121,0.09,0.059,0.026
37	5844	WALLABY J124428+002815	191.118998693534	0.470913652610938	1.41482088789786E9	NGC4636 TR1	NGC4636 Kin TR1	1177.0	2.2	34.83	0.2803	33.721	1.2577	191.11717	4.67E-4	0.467885	0.002096	28.5	1.7	12.9	1.3	12.9	1.3	0	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01	34.6,61.2,80.5,93.6,100.6,105.0,109.4,111.2,100.6	12.4,6.0,2.0,0.6,2.1,2.9,3.1,5.5,19.9	1.9,3.3,4.3,5.1,5.4,5.7,5.9,6.0,5.4	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01,143.07,158.13,173.2	5.13,5.24,5.28,4.99,4.2,2.97,1.84,1.04,0.6,0.31,0.14,0.03	0.12,0.22,0.25,0.23,0.34,0.41,0.32,0.24,0.16,0.1,0.07,0.03	4.506,4.606,4.644,4.391,3.691,2.611,1.615,0.918,0.526,0.269,0.12,0.029	0.071,0.073,0.073,0.069,0.058,0.041,0.026,0.015,0.008,0.004,0.002,0.0
38	5844	WALLABY J124433-021916	191.140971206404	-2.32119122315139	1.41291664026343E9	NGC4636 TR1	NGC4636 Kin TR1	1587.4	1.9	33.363	0.2449	30.3	0.4289	191.139598	4.1E-4	-2.320123	7.15E-4	64.8	1.5	267.5	3.4	267.4	3.4	0	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01	30.2,49.5,54.2,55.5,53.8,55.9,66.5,88.7,133.9	2.7,10.5,6.2,0.9,4.9,4.3,7.3,29.2,69.3	0.4,0.6,0.7,0.7,0.7,0.7,0.8,1.1,1.7	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01	12.92,12.01,11.16,9.57,7.62,5.77,3.97,2.33,1.17	0.38,0.72,0.62,0.54,0.52,0.46,0.5,0.51,0.42	5.501,5.117,4.753,4.076,3.245,2.459,1.691,0.992,0.5	0.308,0.287,0.266,0.228,0.182,0.138,0.095,0.056,0.028
39	5844	WALLABY J124508-002747	191.284516983301	-0.463223291647308	1.41317464320482E9	NGC4636 TR1	NGC4636 Kin TR1	1518.8	5.4	57.058	0.3103	56.698	0.4037	191.286911	5.18E-4	-0.460497	6.73E-4	74.5	4.6	223.8	3.2	223.7	3.2	0	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01,143.07,158.13,173.2,188.26,203.32,218.39,233.45,248.51,263.58,278.64,293.7,308.77	97.8,102.7,106.4,130.8,153.2,168.7,184.5,195.9,198.3,196.1,193.2,190.0,187.4,185.2,184.3,185.5,185.1,184.7,188.0,188.9,185.2	39.7,1.4,7.1,15.3,14.5,3.7,7.1,13.1,12.2,10.5,12.0,14.7,17.0,19.0,19.7,18.6,19.2,19.8,16.6,15.6,19.1	2.2,2.3,2.4,2.9,3.4,3.8,4.1,4.4,4.4,4.4,4.3,4.2,4.2,4.1,4.1,4.1,4.1,4.1,4.2,4.2,4.1	7.5,22.56,37.63,52.69,67.75,82.82,97.88,112.94,128.01,143.07,158.13,173.2,188.26,203.32,218.39,233.45,248.51,263.58,278.64,293.7,308.77	42.39,42.78,42.72,42.82,41.83,37.69,32.64,26.18,20.01,15.14,11.14,8.15,6.1,4.53,3.41,2.62,2.11,1.67,1.41,1.25,1.12	0.97,1.99,3.59,5.19,6.02,6.64,6.32,6.24,5.55,4.81,3.74,2.71,1.94,1.27,0.91,0.7,0.59,0.51,0.47,0.45,0.44	11.329,11.432,11.418,11.444,11.18,10.073,8.723,6.996,5.347,4.045,2.978,2.18,1.632,1.211,0.911,0.699,0.564,0.446,0.376,0.335,0.299	3.268,3.298,3.293,3.301,3.225,2.905,2.516,2.018,1.542,1.167,0.859,0.629,0.471,0.349,0.263,0.202,0.163,0.129,0.108,0.097,0.086
40	5844	WALLABY J124519-004538	191.330191567149	-0.760786749570677	1.38846260056402E9	NGC4636 TR1	NGC4636 Kin TR1	6898.8	0.3	25.446	0.0131	23.123	0.1615	191.329758	2.2E-5	-0.759807	2.69E-4	36.0	1.2	296.9	0.7	296.9	0.7	0	7.5,22.56,37.63,52.69,67.75	95.0,65.2,72.3,47.2,49.5	54.2,15.3,21.4,0.9,3.1	2.8,1.9,2.1,1.4,1.5	7.5,22.56,37.63,52.69,67.75,82.82	3.49,3.03,2.1,1.18,0.54,0.19	0.12,0.36,0.39,0.26,0.18,0.11	2.829,2.455,1.703,0.952,0.437,0.151	0.044,0.038,0.026,0.015,0.007,0.002
41	5844	WALLABY J124645+055723	191.690581752405	5.95642816005398	1.41646870709705E9	NGC4636 TR1	NGC4636 Kin TR1	828.5	0.1	30.713	0.7696	31.129	0.1691	191.689995	0.00129	5.957367	2.87E-4	40.3	10.4	210.5	0.1	210.8	0.1	0	7.5,22.55,37.59,52.64,67.68,82.73,97.78	39.8,57.9,70.1,81.2,91.2,102.8,113.3	0.5,2.9,4.3,0.2,5.3,8.2,12.0	9.2,13.4,16.2,18.8,21.1,23.8,26.2	7.5,22.55,37.59,52.64,67.68,82.73,97.78,112.82,127.87,142.92	9.63,7.95,6.68,5.33,4.02,2.77,1.5,0.97,0.52,0.12	1.02,0.96,0.57,0.64,0.73,0.57,0.33,0.19,0.15,0.08	7.352,6.066,5.096,4.068,3.069,2.117,1.145,0.744,0.398,0.093	1.125,0.928,0.78,0.623,0.47,0.324,0.175,0.114,0.061,0.014
42	5844	WALLABY J124753-011107	191.97243079033	-1.1852894992079	1.3878303976555E9	NGC4636 TR1	NGC4636 Kin TR1	7012.6	7.3	31.836	0.564	25.608	0.2261	191.970188	9.42E-4	-1.18406	3.77E-4	69.9	9.5	51.6	0.6	51.6	0.6	0	7.5,22.56,37.63,52.69,67.75	125.2,167.2,161.5,169.7,132.3	61.3,15.6,3.9,8.2,41.6	7.8,10.5,10.1,10.6,8.3	7.5,22.56,37.63,52.69,67.75,82.82,97.88	9.98,9.67,7.41,4.72,2.51,1.21,0.51	0.65,1.56,1.9,1.59,1.21,0.7,0.38	3.427,3.322,2.545,1.622,0.863,0.415,0.174	1.554,1.506,1.154,0.735,0.391,0.188,0.079
43	5844	WALLABY J125038+012749	192.661388149421	1.46364600337628	1.41438778907468E9	NGC4636 TR1	NGC4636 Kin TR1	1268.0	1.2	15.798	0.0468	24.647	0.154	192.661927	7.8E-5	1.464582	2.57E-4	81.2	8.5	176.7	14.7	176.8	14.7	1	7.5,22.56,37.63,52.69	46.6,75.9,87.6,99.8	16.0,5.6,0.2,10.5	1.1,1.8,2.0,2.3	7.5,22.56,37.63,52.69,67.75,82.82	8.12,8.69,7.24,5.08,4.31,2.25	0.76,0.92,1.19,1.91,3.02,1.79	1.243,1.331,1.108,0.778,0.661,0.345	1.181,1.264,1.052,0.738,0.627,0.327
44	5844	WALLABY J163512-580438	248.803775646559	-58.0772663832092	1.40753842592069E9	Norma TR1	Norma Kin TR1	2739.6	0.6	29.433	0.5146	41.484	0.5491	248.809173	0.001513	-58.079016	9.67E-4	39.6	3.4	180.1	0.6	183.6	0.6	0	22.5,37.56,52.61,67.67,82.73,97.78,112.84	121.4,210.2,208.9,201.7,197.1,196.5,201.2	100.0,0.0,4.6,0.8,2.1,2.8,0.1	8.7,15.1,15.0,14.5,14.2,14.1,14.5	22.5,37.56,52.61,67.67,82.73,97.78,112.84,127.9,142.95,158.01,173.07,188.12	3.47,4.54,4.21,3.58,2.98,2.27,1.59,1.06,0.5,0.29,0.13,0.09	0.69,0.62,0.51,0.6,0.49,0.43,0.41,0.35,0.17,0.13,0.09,0.08	2.678,3.503,3.245,2.757,2.296,1.751,1.227,0.814,0.388,0.226,0.099,0.067	0.13,0.17,0.158,0.134,0.112,0.085,0.06,0.04,0.019,0.011,0.005,0.003
45	5844	WALLABY J163518-581311	248.829061159724	-58.2198488948826	1.41304340980053E9	Norma TR1	Norma Kin TR1	1552.9	0.7	37.914	0.7268	43.049	0.1743	248.829433	0.002263	-58.217355	3.65E-4	53.0	6.9	132.2	0.6	135.8	0.6	0	22.5,37.56,52.61,67.67,82.73,97.78,112.84,127.9,142.95,158.01	92.1,123.1,137.7,140.1,138.6,137.0,135.6,134.7,134.4,134.6	11.8,1.9,1.5,1.8,1.9,1.7,1.6,1.9,2.5,3.5	8.5,11.3,12.7,12.9,12.7,12.6,12.5,12.4,12.4,12.4	22.5,37.56,52.61,67.67,82.73,97.78,112.84,127.9,142.95,158.01	2.65,3.01,2.81,2.65,3.01,3.13,2.78,2.23,1.48,0.74	0.44,0.38,0.55,0.6,0.5,0.48,0.41,0.33,0.31,0.19	1.596,1.811,1.689,1.593,1.812,1.88,1.673,1.343,0.889,0.447	0.253,0.287,0.268,0.253,0.288,0.298,0.266,0.213,0.141,0.071
46	5844	WALLABY J163650-601632	249.211574462658	-60.2758019181195	1.40447581941119E9	Norma TR1	Norma Kin TR1	3402.2	0.6	35.3	0.0058	31.312	0.2343	249.21597	2.6E-5	-60.275715	3.91E-4	54.5	1.3	104.5	0.2	107.7	0.2	0	7.5,22.56,37.61,52.67,67.73,82.78,97.84,112.9,127.95,143.01	106.6,139.6,147.5,146.0,144.9,144.1,141.0,137.1,134.8,127.1	19.1,3.5,0.7,3.2,1.5,1.5,1.5,0.0,0.6,7.5	1.8,2.3,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.1	7.5,22.56,37.61,52.67,67.73,82.78,97.84,112.9,127.95,143.01,158.07	9.5,9.0,8.1,6.82,5.4,4.06,2.85,1.77,1.02,0.59,0.37	0.31,0.58,0.6,0.47,0.42,0.4,0.32,0.29,0.21,0.15,0.13	5.521,5.231,4.706,3.96,3.137,2.358,1.654,1.031,0.594,0.345,0.217	0.181,0.172,0.154,0.13,0.103,0.077,0.054,0.034,0.019,0.011,0.007
48	5844	WALLABY J163924-565221	249.852575741763	-56.8727340852939	1.41349086536433E9	Norma TR1	Norma Kin TR1	1465.8	0.1	39.838	0.3661	33.591	0.2299	249.85138	0.001084	-56.872187	4.12E-4	43.4	6.4	247.4	1.8	250.0	1.8	0	7.5,22.56,37.61,52.67,67.73,82.78,97.84,112.9,127.95,143.01,158.07	21.9,36.9,49.2,59.0,64.7,65.9,69.0,72.5,69.4,66.5,66.9	9.5,4.5,1.7,0.9,0.7,1.2,0.1,3.3,1.4,1.2,5.6	2.6,4.4,5.9,7.1,7.8,8.0,8.3,8.7,8.4,8.0,8.1	7.5,22.56,37.61,52.67,67.73,82.78,97.84,112.9,127.95,143.01,158.07,173.12	5.82,5.88,5.92,5.42,5.26,5.01,4.33,3.12,1.92,1.16,0.55,0.23	0.55,0.55,0.45,0.6,0.57,0.41,0.4,0.41,0.29,0.21,0.15,0.09	4.23,4.274,4.304,3.942,3.824,3.643,3.144,2.27,1.392,0.845,0.398,0.17	0.444,0.448,0.451,0.413,0.401,0.382,0.33,0.238,0.146,0.089,0.042,0.018
49	5844	WALLABY J164052-602341	250.220797688764	-60.3947304611087	1.39587805581218E9	Norma TR1	Norma Kin TR1	5266.6	0.7	31.408	0.0403	30.698	0.0263	250.218985	1.32E-4	-60.394501	4.7E-5	64.6	1.0	281.7	1.0	284.1	1.0	2	7.5,22.56,37.61,52.67,67.73,82.78,97.84,112.9	170.4,233.0,232.7,232.9,233.0,230.4,226.7,223.1	66.3,8.9,3.8,1.5,0.9,1.7,2.3,4.1	1.4,1.9,1.9,1.9,1.9,1.9,1.9,1.9	7.5,22.56,37.61,52.67,67.73,82.78,97.84,112.9	8.46,9.01,9.06,8.36,7.05,5.38,3.6,1.82	0.27,0.8,1.0,0.74,0.58,0.47,0.51,0.53	3.628,3.865,3.888,3.586,3.025,2.309,1.544,0.781	0.134,0.143,0.144,0.133,0.112,0.086,0.057,0.029
50	5844	WALLABY J164107-605902	250.281496992484	-60.9839862226562	1.40408957995314E9	Norma TR1	Norma Kin TR1	3492.5	1.3	21.679	0.3391	23.685	0.0267	250.280593	0.001161	-60.981512	6.7E-5	71.8	12.4	315.5	1.7	317.9	1.7	0	7.5,22.56,37.61,52.67	40.8,68.6,82.0,84.6	2.5,4.3,4.0,0.4	3.0,5.1,6.1,6.3	7.5,22.56,37.61,52.67,67.73	12.12,10.68,8.25,4.73,2.2	1.04,2.36,3.1,2.36,1.58	3.781,3.334,2.573,1.474,0.686	2.464,2.172,1.676,0.961,0.447
51	5844	WALLABY J164157-622910	250.48770820352	-62.486364407637	1.3999213117285E9	Norma TR1	Norma Kin TR1	4391.3	4.7	22.407	0.1229	26.444	0.6366	250.489276	3.54E-4	-62.485335	0.00107	52.2	8.2	123.4	1.3	125.6	1.3	0	7.5,22.56,37.61,52.67,67.73	75.1,107.6,125.0,117.9,66.1	3.6,10.7,4.7,15.0,65.9	8.6,12.3,14.2,13.4,7.5	7.5,22.56,37.61,52.67,67.73	8.37,6.92,4.86,2.48,0.97	1.86,1.99,0.96,0.53,0.35	5.134,4.241,2.981,1.519,0.593	0.939,0.776,0.546,0.278,0.109
52	5844	WALLABY J164219-595904	250.581376879542	-59.9845060585726	1.39489128284123E9	Norma TR1	Norma Kin TR1	5469.9	3.4	22.596	0.1103	28.647	0.1658	250.582885	3.47E-4	-59.984511	2.83E-4	64.9	8.8	301.6	1.1	303.7	1.1	0	7.5,22.56,37.61,52.67	45.3,70.0,78.5,76.6	3.9,3.2,5.9,8.5	3.3,5.2,5.8,5.6	7.5,22.56,37.61,52.67,67.73,82.78	6.25,4.4,2.42,1.43,0.84,0.41	0.79,1.23,1.04,0.67,0.39,0.25	2.648,1.864,1.025,0.606,0.355,0.173	0.868,0.611,0.336,0.199,0.116,0.057
53	5844	WALLABY J164249-610527	250.707724043491	-61.0910250693569	1.39957148634606E9	Norma TR1	Norma Kin TR1	4459.2	0.3	26.518	0.3898	28.403	0.5356	250.706694	0.001279	-61.089815	9.15E-4	78.4	8.6	189.0	3.6	191.0	3.6	3	7.5,22.56,37.61,52.67,67.73	93.6,132.5,147.2,157.1,152.5	34.3,8.1,2.1,5.1,4.0	2.9,4.2,4.6,4.9,4.8	7.5,22.56,37.61,52.67,67.73,82.78,97.84	13.0,12.48,10.82,7.29,5.35,3.07,1.8	0.62,0.66,1.6,2.16,2.81,1.76,1.86	2.613,2.509,2.175,1.466,1.076,0.617,0.361	1.909,1.833,1.589,1.071,0.786,0.451,0.264
54	5844	WALLABY J164508-611614	251.285273284465	-61.2707102563751	1.4031665815873E9	Norma TR1	Norma Kin TR1	3669.2	1.2	21.959	0.1066	24.538	0.3478	251.285385	3.38E-4	-61.269765	5.84E-4	73.8	9.5	134.7	1.9	136.2	1.9	0	7.5,22.56,37.61,52.67	51.2,78.6,88.7,92.5	0.3,2.8,1.1,0.9	2.5,3.9,4.4,4.5	7.5,22.56,37.61,52.67,67.73	9.34,8.44,6.33,3.9,1.83	0.26,0.63,1.32,1.39,1.12	2.603,2.351,1.766,1.087,0.51	1.474,1.331,0.999,0.615,0.289
55	5844	WALLABY J164739-570817	251.914424965982	-57.1380848979595	1.41660612527119E9	Norma TR1	Norma Kin TR1	804.8	0.5	22.969	0.0653	20.576	0.3545	251.915593	1.84E-4	-57.13786	5.93E-4	69.7	12.8	248.6	0.7	249.5	0.7	1	7.5,22.56,37.61	16.7,24.6,29.5	1.7,1.9,1.7	1.4,2.1,2.5	7.5,22.56,37.61,52.67,67.73,82.78,97.84	12.9,10.85,7.71,4.75,2.66,1.26,0.64	0.55,1.13,1.62,1.49,1.11,0.69,0.39	4.467,3.758,2.672,1.647,0.921,0.437,0.223	2.674,2.25,1.6,0.986,0.552,0.262,0.133
56	5844	WALLABY J164740-600851	251.920721544703	-60.1475091636648	1.40512009480532E9	Norma TR1	Norma Kin TR1	3270.9	4.9	25.988	0.0717	30.189	0.0558	251.919674	2.37E-4	-60.147661	9.5E-5	64.3	1.1	206.4	0.3	207.3	0.3	0	7.5,22.56,37.61,52.67,67.73,82.78,97.84,112.9	63.0,112.8,136.4,140.7,136.1,131.8,131.5,131.2	18.6,7.5,2.7,3.0,3.4,2.1,2.9,1.7	0.6,1.0,1.3,1.3,1.3,1.2,1.2,1.2	7.5,22.56,37.61,52.67,67.73,82.78,97.84,112.9,127.95	18.78,18.21,15.85,11.83,8.13,5.11,2.7,1.29,0.55	0.35,0.85,1.21,1.37,1.15,1.01,0.75,0.53,0.3	8.15,7.9,6.879,5.132,3.527,2.217,1.171,0.561,0.239	0.326,0.316,0.275,0.205,0.141,0.089,0.047,0.022,0.01
57	5844	WALLABY J164749-613936	251.954281663614	-61.6602260438721	1.39595995728805E9	Norma TR1	Norma Kin TR1	5247.9	0.5	20.431	0.1629	26.571	0.0075	251.954167	5.71E-4	-61.660013	1.7E-5	50.0	4.8	359.9	1.4	0.8	1.4	0	7.5,22.56,37.61	66.1,94.2,107.0	4.1,2.9,7.4	4.7,6.7,7.7	7.5,22.56,37.61,52.67,67.73,82.78	11.7,9.06,4.84,1.57,0.32,0.1	0.65,1.11,0.91,0.5,0.18,0.08	7.522,5.825,3.113,1.007,0.205,0.066	0.755,0.585,0.313,0.101,0.021,0.007
58	5844	WALLABY J165103-600109	252.765979868106	-60.019243869142	1.39342663122589E9	Norma TR1	Norma Kin TR1	5797.5	0.8	28.995	0.2168	26.318	0.2265	252.764345	7.21E-4	-60.018129	3.79E-4	55.2	3.5	261.6	1.2	261.8	1.2	0	7.5,22.56,37.61,52.67,67.73	158.9,154.9,166.5,170.8,171.0	14.0,0.8,1.9,0.4,0.7	6.7,6.5,7.0,7.2,7.2	7.5,22.56,37.61,52.67,67.73,82.78,97.84	6.06,5.45,4.34,2.75,1.22,0.47,0.13	0.43,0.79,0.62,0.42,0.3,0.18,0.08	3.456,3.111,2.477,1.566,0.698,0.27,0.077	0.3,0.27,0.215,0.136,0.061,0.023,0.007
