  603691
       0.00      0.00
       0.14     10.10
       0.29     16.07
       0.46     35.03
       0.64     37.56
       0.85     52.62
       1.07     57.66
       1.31     68.05
       1.58     75.18
       1.88     79.99
       2.21     86.29
       2.57     91.03
       2.96     96.44
       3.40     98.41
       3.88     97.52
       4.40     97.78
       4.98    101.81
       5.62    108.55
       6.32    114.92
       7.09    119.34
       7.94    130.15
