  602141
       0.00      0.00
       0.11      2.23
       0.22     12.46
       0.35     15.37
       0.50     23.41
       0.65     28.67
       0.82     34.07
       1.01     38.56
       1.22     45.89
       1.45     52.95
       1.70     58.95
       1.98     64.68
       2.29     72.19
       2.62     83.47
       2.99     92.88
       3.40     98.94
       3.84    107.90
       4.33    120.64
