  602193
       0.00      0.00
       0.09      4.51
       0.19      6.54
       0.30      9.44
       0.42     17.44
       0.56     25.21
       0.70     32.59
       0.86     35.08
       1.04     39.85
       1.23     49.26
       1.45     54.68
       1.68     57.13
       1.94     58.23
       2.23     56.47
       2.54     55.60
       2.89     55.66
       3.27     54.97
       3.69     54.67
