  602503
       0.00      0.00
       0.58     36.71
       1.23     47.22
       1.93    193.82
       2.71    208.56
       3.56    231.78
       4.50    254.79
       5.54    247.17
       6.67    247.06
       7.93    270.76
       9.30    274.91
      10.82    278.27
      12.48    283.88
      14.31    290.42
      16.33    296.37
